Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
3,0.0,0,0,0,0,0,0,0,0
10,0.0,0,0,0,0,0,0,0,0
13,0.0,0,0,0,0,0,0,0,0
21,0.0,0,0,0,0,0,0,0,0
210,1384.0,0,1,1383,0,0,0.000722543352601156,0.9992774566473989,0
241,1205.0,0,0,0,1205,0,0,0,1.0
261,1252.0,1,0,1250,1,0.0007987220447284345,0,0.9984025559105432,0.0007987220447284345
410,2175.0,0,0,2175,0,0,0,1.0,0
709,2224.0,2222,0,2,0,0.9991007194244604,0,0.0008992805755395684,0
1577,5728.0,0,0,5728,0,0,0,1.0,0
1631,4637.0,4636,0,1,0,0.9997843433254259,0,0.00021565667457407807,0
2572,234.0,0,107,0,127,0,0.45726495726495725,0,0.5427350427350427
2832,269.0,0,0,269,0,0,0,1.0,0
3037,190.0,0,0,0,190,0,0,0,1.0
3078,183.0,182,0,1,0,0.994535519125683,0,0.00546448087431694,0
3761,1644.0,0,0,1644,0,0,0,1.0,0
4181,974.0,0,0,974,0,0,0,1.0,0
4338,586.0,0,586,0,0,0,1.0,0,0
5386,3142.0,0,0,3140,2,0,0,0.9993634627625716,0.0006365372374283895
5426,3509.0,3508,1,0,0,0.999715018523796,0.00028498147620404675,0,0
5570,4281.0,4281,0,0,0,1.0,0,0,0
5924,2874.0,2874,0,0,0,1.0,0,0,0
6040,2302.0,0,2300,0,2,0,0.9991311902693311,0,0.0008688097306689834
6402,0.0,0,0,0,0,0,0,0,0
6538,0.0,0,0,0,0,0,0,0,0
6604,0.0,0,0,0,0,0,0,0,0
7124,0.0,0,0,0,0,0,0,0,0
7214,0.0,0,0,0,0,0,0,0,0
7507,2413.0,2411,1,1,0,0.9991711562370493,0.0004144218814753419,0.0004144218814753419,0
7798,2225.0,0,0,2224,1,0,0,0.9995505617977528,0.00044943820224719103
7979,2263.0,0,2263,0,0,0,1.0,0,0
8075,1317.0,0,0,1317,0,0,0,1.0,0
8393,2387.0,2385,0,1,1,0.9991621281943862,0,0.00041893590280687055,0.00041893590280687055
8964,2603.0,0,2603,0,0,0,1.0,0,0
8986,3073.0,0,3071,1,1,0,0.9993491701919948,0.0003254149040026033,0.0003254149040026033
9053,2887.0,0,0,2887,0,0,0,1.0,0
9405,155.0,0,0,0,155,0,0,0,1.0
10029,50.0,0,0,0,50,0,0,0,1.0
10046,81.0,0,0,81,0,0,0,1.0,0
10435,4917.0,4916,0,1,0,0.9997966239576977,0,0.0002033760423022168,0
10449,5133.0,5129,1,2,1,0.9992207286187414,0.0001948178453146308,0.0003896356906292616,0.0001948178453146308
11002,7822.0,7819,2,1,0,0.9996164663768857,0.00025568908207619537,0.00012784454103809768,0
11201,7600.0,7597,0,3,0,0.9996052631578948,0,0.00039473684210526315,0
11332,7549.0,7548,0,1,0,0.99986753212346,0,0.00013246787653993907,0
11459,966.0,0,0,0,966,0,0,0,1.0
11461,696.0,0,525,0,171,0,0.7543103448275862,0,0.24568965517241378
11537,471.0,0,0,471,0,0,0,1.0,0
13195,1111.0,0,1111,0,0,0,1.0,0,0
13482,938.0,938,0,0,0,1.0,0,0,0
14111,6695.0,6693,0,1,1,0.9997012696041823,0,0.00014936519790888724,0.00014936519790888724
14335,5534.0,0,1,5533,0,0,0.00018070112034694616,0.999819298879653,0
14408,4123.0,0,1,0,4122,0,0.00024254183846713557,0,0.9997574581615328
14820,0.0,0,0,0,0,0,0,0,0
14870,0.0,0,0,0,0,0,0,0,0
15071,0.0,0,0,0,0,0,0,0,0
15240,0.0,0,0,0,0,0,0,0,0
15451,0.0,0,0,0,0,0,0,0,0
16466,5141.0,2,5138,1,0,0.00038902937171756465,0.9994164559424237,0.00019451468585878233,0
16505,4538.0,0,2,0,4536,0,0.00044072278536800354,0,0.999559277214632
16765,221.0,221,0,0,0,1.0,0,0,0
17514,344.0,0,0,0,344,0,0,0,1.0
17561,283.0,0,0,283,0,0,0,1.0,0
18163,8048.0,2,0,8045,1,0.00024850894632206757,0,0.9996272365805169,0.00012425447316103378
18555,8018.0,2,8016,0,0,0.0002494387627837366,0.9997505612372163,0,0
18848,5446.0,1,5445,0,0,0.0001836210062431142,0.9998163789937569,0,0
19220,5192.0,0,5192,0,0,0,1.0,0,0
21055,3003.0,0,0,3003,0,0,0,1.0,0
21372,1958.0,0,0,1958,0,0,0,1.0,0
21597,3775.0,0,3775,0,0,0,1.0,0,0
21618,4027.0,0,4026,1,0,0,0.9997516761857462,0.00024832381425378696,0
21762,3341.0,0,3,0,3338,0,0.0008979347500748278,0,0.9991020652499252
21846,5623.0,2,0,0,5621,0.00035568202027387515,0,0,0.9996443179797261
21949,3990.0,3990,0,0,0,1.0,0,0,0
21987,156.0,155,0,1,0,0.9935897435897436,0,0.00641025641025641,0
22578,990.0,990,0,0,0,1.0,0,0,0
22673,276.0,0,275,0,1,0,0.9963768115942029,0,0.0036231884057971015
22674,276.0,0,1,0,275,0,0.0036231884057971015,0,0.9963768115942029
22679,287.0,0,287,0,0,0,1.0,0,0
22686,289.0,0,0,0,289,0,0,0,1.0
22750,295.0,0,0,0,295,0,0,0,1.0
22785,250.0,0,0,250,0,0,0,1.0,0
22813,242.0,0,0,0,242,0,0,0,1.0
22882,285.0,0,0,285,0,0,0,1.0,0
22898,310.0,310,0,0,0,1.0,0,0,0
22917,358.0,0,0,0,358,0,0,0,1.0
22992,309.0,308,0,1,0,0.9967637540453075,0,0.003236245954692557,0
22995,290.0,290,0,0,0,1.0,0,0,0
23013,304.0,0,304,0,0,0,1.0,0,0
23029,316.0,0,316,0,0,0,1.0,0,0
23040,322.0,0,0,322,0,0,0,1.0,0
23048,370.0,370,0,0,0,1.0,0,0,0
23055,346.0,0,0,346,0,0,0,1.0,0
23063,396.0,0,0,0,396,0,0,0,1.0
23075,388.0,0,388,0,0,0,1.0,0,0
23202,294.0,294,0,0,0,1.0,0,0,0
23264,413.0,0,0,413,0,0,0,1.0,0
23267,427.0,427,0,0,0,1.0,0,0,0
23403,508.0,0,0,508,0,0,0,1.0,0
23500,476.0,0,0,0,476,0,0,0,1.0
23525,465.0,0,2,0,463,0,0.004301075268817204,0,0.9956989247311828
23599,422.0,0,0,422,0,0,0,1.0,0
23604,386.0,386,0,0,0,1.0,0,0,0
23652,244.0,0,0,0,244,0,0,0,1.0
23854,145.0,145,0,0,0,1.0,0,0,0
23948,127.0,0,0,0,127,0,0,0,1.0
24130,167.0,167,0,0,0,1.0,0,0,0
24410,121.0,0,0,121,0,0,0,1.0,0
24424,114.0,0,0,0,114,0,0,0,1.0
24469,101.0,101,0,0,0,1.0,0,0,0
24503,100.0,0,0,0,100,0,0,0,1.0
24966,246.0,246,0,0,0,1.0,0,0,0
25000,246.0,0,0,0,246,0,0,0,1.0
25317,136.0,0,136,0,0,0,1.0,0,0
25381,188.0,188,0,0,0,1.0,0,0,0
25469,203.0,0,203,0,0,0,1.0,0,0
25521,134.0,0,134,0,0,0,1.0,0,0
25568,165.0,0,165,0,0,0,1.0,0,0
25584,159.0,0,0,0,159,0,0,0,1.0
25728,197.0,0,197,0,0,0,1.0,0,0
26057,306.0,305,0,0,1,0.9967320261437909,0,0,0.0032679738562091504
26187,202.0,0,0,0,202,0,0,0,1.0
26194,202.0,202,0,0,0,1.0,0,0,0
26270,260.0,0,0,0,260,0,0,0,1.0
26427,147.0,0,0,0,147,0,0,0,1.0
26433,142.0,142,0,0,0,1.0,0,0,0
26505,126.0,0,0,126,0,0,0,1.0,0
26530,146.0,0,0,146,0,0,0,1.0,0
26577,123.0,0,0,123,0,0,0,1.0,0
26709,77.0,77,0,0,0,1.0,0,0,0
26767,1829.0,1,0,0,1828,0.0005467468562055768,0,0,0.9994532531437944
27259,6583.0,1,6579,0,3,0.00015190642564180464,0.9993923742974328,0,0.00045571927692541396
27393,8002.0,0,8001,0,1,0,0.9998750312421895,0,0.00012496875781054737
27452,8007.0,8005,0,1,1,0.9997502185587611,0,0.00012489072061945796,0.00012489072061945796
27604,7019.0,2,0,7016,1,0.00028494087476848553,0,0.9995725886878473,0.00014247043738424277
27638,6056.0,0,0,0,6056,0,0,0,1.0
27750,5457.0,0,1,5456,0,0,0.0001832508704416346,0.9998167491295583,0
27752,5355.0,0,5352,0,3,0,0.9994397759103641,0,0.0005602240896358543
27807,5749.0,0,2,0,5747,0,0.00034788658897199514,0,0.999652113411028
27874,989.0,0,989,0,0,0,1.0,0,0
28311,0.0,0,0,0,0,0,0,0,0
28461,0.0,0,0,0,0,0,0,0,0
28675,0.0,0,0,0,0,0,0,0,0
28881,2888.0,2886,0,2,0,0.9993074792243767,0,0.0006925207756232687,0
28882,2870.0,2869,0,0,1,0.9996515679442509,0,0,0.0003484320557491289
28883,2934.0,0,2934,0,0,0,1.0,0,0
28916,3840.0,0,0,3839,1,0,0,0.9997395833333333,0.00026041666666666666
28921,3780.0,0,1,1,3778,0,0.00026455026455026457,0.00026455026455026457,0.9994708994708995
29402,5379.0,0,1,5377,1,0,0.00018590816136828406,0.9996281836772635,0.00018590816136828406
29419,5069.0,5065,0,1,3,0.9992108897218386,0,0.00019727756954034326,0.0005918327086210298
29674,4832.0,0,0,4832,0,0,0,1.0,0
29742,3890.0,1,0,3889,0,0.0002570694087403599,0,0.9997429305912596,0
29785,0.0,0,0,0,0,0,0,0,0
