Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
3,0.0,0,0,0,0,0,0,0,0
10,5.0,0,0,0,5,0,0,0,1.0
13,8.0,0,0,0,8,0,0,0,1.0
21,12.0,0,4,0,8,0,0.3333333333333333,0,0.6666666666666666
210,2566.0,0,0,1361,1205,0,0,0.5303975058456742,0.4696024941543258
241,2195.0,1,1,0,2193,0.00045558086560364467,0.00045558086560364467,0,0.9990888382687927
261,2296.0,0,0,2295,1,0,0,0.9995644599303136,0.00043554006968641115
410,3124.0,0,2,3122,0,0,0.0006402048655569782,0.9993597951344431,0
709,3512.0,1662,0,1849,1,0.4732346241457859,0,0.5264806378132119,0.0002847380410022779
1577,8006.0,3390,0,4613,3,0.42343242568073947,0,0.5761928553584812,0.00037471896077941546
1631,7593.0,7591,1,0,1,0.9997365994995391,0.00013170025023047545,0,0.00013170025023047545
2572,2473.0,0,2,0,2471,0,0.0008087343307723412,0,0.9991912656692277
2832,2881.0,1537,0,1344,0,0.5334953141270392,0,0.4665046858729608,0
3037,2105.0,0,0,0,2105,0,0,0,1.0
3078,2028.0,2027,0,0,1,0.9995069033530573,0,0,0.0004930966469428008
3761,5548.0,0,0,5548,0,0,0,1.0,0
4181,3474.0,1,0,2251,1222,0.0002878526194588371,0,0.6479562464018422,0.3517559009786989
4338,268.0,1,267,0,0,0.0037313432835820895,0.996268656716418,0,0
5386,6945.0,0,0,2735,4210,0,0,0.3938084953203744,0.6061915046796257
5426,7398.0,7397,0,0,1,0.9998648283319816,0,0,0.00013517166801838335
5570,8003.0,8002,0,0,1,0.9998750468574285,0,0,0.00012495314257153568
5924,6795.0,2960,0,3834,1,0.43561442236938924,0,0.5642384105960265,0.00014716703458425313
6040,5471.0,0,5471,0,0,0,1.0,0,0
6402,1913.0,0,1039,0,874,0,0.5431259801359122,0,0.4568740198640878
6538,2442.0,0,1322,2,1118,0,0.5413595413595413,0.000819000819000819,0.45782145782145783
6604,2811.0,2811,0,0,0,1.0,0,0,0
7124,3101.0,1,1670,1,1429,0.0003224766204450177,0.5385359561431796,0.0003224766204450177,0.46081909061593035
7214,1647.0,0,0,1646,1,0,0,0.9993928354584092,0.0006071645415907711
7507,8017.0,8014,0,3,0,0.9996257951852314,0,0.00037420481476861667,0
7798,8029.0,1,1,5090,2937,0.00012454851164528583,0.00012454851164528583,0.633951924274505,0.3657989787022045
7979,8017.0,2,8015,0,0,0.00024946987651241115,0.9997505301234876,0,0
8075,7764.0,1,0,7760,3,0.00012879958784131891,0,0.9994848016486347,0.0003863987635239567
8393,4019.0,1793,0,2225,1,0.4461308783279423,0,0.553620303558099,0.0002488181139586962
8964,4368.0,1,4366,0,1,0.00022893772893772894,0.9995421245421245,0,0.00022893772893772894
8986,5323.0,0,3184,0,2139,0,0.5981589329325568,0,0.40184106706744316
9053,4665.0,1,1,2804,1859,0.00021436227224008573,0.00021436227224008573,0.6010718113612005,0.3984994640943194
9405,390.0,0,0,0,390,0,0,0,1.0
10029,270.0,0,0,0,270,0,0,0,1.0
10046,376.0,78,0,298,0,0.2074468085106383,0,0.7925531914893617,0
10435,4370.0,4366,0,2,2,0.9990846681922196,0,0.0004576659038901602,0.0004576659038901602
10449,4844.0,2095,2746,3,0,0.4324938067712634,0.5668868703550785,0.0006193228736581337,0
11002,6962.0,4007,0,2953,2,0.5755530020109164,0,0.42415972421717896,0.0002872737719046251
11201,6989.0,4075,0,2911,3,0.5830590928602088,0,0.41651166118185723,0.00042924595793389613
11332,6366.0,3910,1,2453,2,0.6142004398366321,0.00015708451146716933,0.3853283066289664,0.00031416902293433867
11459,3125.0,2,2,0,3121,0.00064,0.00064,0,0.99872
11461,2855.0,0,2855,0,0,0,1.0,0,0
11537,3815.0,2344,1,1470,0,0.6144167758846658,0.0002621231979030144,0.3853211009174312,0
13195,5022.0,0,2149,0,2873,0,0.42791716447630423,0,0.5720828355236958
13482,3633.0,1965,1,1666,1,0.5408753096614368,0.0002752546105147261,0.45857418111753373,0.0002752546105147261
14111,6969.0,6967,0,1,1,0.9997130147797388,0,0.00014349261013057828,0.00014349261013057828
14335,6099.0,3,0,6093,3,0.0004918839153959665,0,0.9990162321692081,0.0004918839153959665
14408,4808.0,0,4,0,4804,0,0.0008319467554076539,0,0.9991680532445923
14820,6720.0,4127,1,2592,0,0.6141369047619047,0.00014880952380952382,0.38571428571428573,0
14870,7019.0,7018,0,0,1,0.9998575295626158,0,0,0.00014247043738424277
15071,7797.0,1,0,0,7796,0.00012825445684237527,0,0,0.9998717455431576
15240,7761.0,0,4665,0,3096,0,0.6010823347506764,0,0.39891766524932354
15451,7126.0,3471,0,3653,2,0.4870895312938535,0,0.5126298063429694,0.000280662363177098
16466,6589.0,0,3707,0,2882,0,0.5626043405676127,0,0.4373956594323873
16505,5732.0,0,0,0,5732,0,0,0,1.0
16765,1318.0,1317,0,0,1,0.9992412746585736,0,0,0.0007587253414264037
17514,1552.0,0,0,0,1552,0,0,0,1.0
17561,1335.0,1,0,1334,0,0.000749063670411985,0,0.9992509363295881,0
18163,8036.0,4884,0,3151,1,0.6077650572424091,0,0.39211050273768044,0.00012444001991040318
18555,8001.0,0,5033,2,2966,0,0.6290463692038495,0.00024996875390576176,0.3707036620422447
18848,6740.0,0,6740,0,0,0,1.0,0,0
19220,6681.0,0,3947,1,2733,0,0.5907798233797336,0.000149678191887442,0.409070498428379
21055,4158.0,0,0,4154,4,0,0,0.9990379990379991,0.000962000962000962
21372,3596.0,0,0,2194,1402,0,0,0.6101223581757509,0.38987764182424917
21597,5193.0,1,5190,2,0,0.00019256691700365877,0.9994222992489891,0.00038513383400731754,0
21618,5867.0,0,3300,2567,0,0,0.5624680415885461,0.43753195841145387,0
21762,6812.0,1,5389,0,1422,0.0001467997651203758,0.7911039342337052,0,0.2087492660011744
21846,7919.0,1,0,0,7918,0.00012627857052658164,0,0,0.9998737214294734
21949,5904.0,5903,0,1,0,0.9998306233062331,0,0.00016937669376693767,0
