Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,1.0,0,0,0,1,0,0,0,1.0
50,1.0,0,0,0,0,0,0,0,0
210,81.0,1,0,79,1,0.012345679012345678,0,0.9753086419753086,0.012345679012345678
241,75.0,1,0,2,72,0.013333333333333334,0,0.02666666666666667,0.96
670,80.0,1,2,73,4,0.0125,0.025,0.9125,0.05
2653,85.0,81,0,0,4,0.9529411764705882,0,0,0.047058823529411764
2790,75.0,0,4,0,71,0,0.05333333333333334,0,0.9466666666666667
3037,70.0,2,0,0,68,0.02857142857142857,0,0,0.9714285714285714
4181,65.0,0,0,61,4,0,0,0.9384615384615385,0.06153846153846154
4184,62.0,52,0,9,1,0.8387096774193549,0,0.14516129032258066,0.016129032258064516
4321,41.0,0,12,0,29,0,0.2926829268292683,0,0.7073170731707317
4390,3.0,0,0,1,2,0,0,0.3333333333333333,0.6666666666666666
4394,3.0,0,0,3,0,0,0,1.0,0
4396,3.0,3,0,0,0,1.0,0,0,0
4410,3.0,0,3,0,0,0,1.0,0,0
4411,3.0,3,0,0,0,1.0,0,0,0
4426,3.0,3,0,0,0,1.0,0,0,0
4431,3.0,0,2,0,1,0,0.6666666666666666,0,0.3333333333333333
4443,3.0,0,0,0,3,0,0,0,1.0
4445,3.0,0,0,1,2,0,0,0.3333333333333333,0.6666666666666666
4448,3.0,3,0,0,0,1.0,0,0,0
4450,3.0,0,0,0,3,0,0,0,1.0
4453,3.0,3,0,0,0,1.0,0,0,0
4487,3.0,0,0,3,0,0,0,1.0,0
4490,3.0,3,0,0,0,1.0,0,0,0
4491,3.0,0,0,0,3,0,0,0,1.0
4495,3.0,3,0,0,0,1.0,0,0,0
4499,3.0,0,3,0,0,0,1.0,0,0
4504,1.0,0,0,1,0,0,0,1.0,0
4513,3.0,0,0,2,1,0,0,0.6666666666666666,0.3333333333333333
4516,3.0,0,0,0,3,0,0,0,1.0
4535,1.0,0,0,0,1,0,0,0,1.0
4536,1.0,0,0,0,1,0,0,0,1.0
4576,3.0,3,0,0,0,1.0,0,0,0
4578,3.0,0,0,0,3,0,0,0,1.0
4579,3.0,0,0,0,3,0,0,0,1.0
4587,1.0,0,0,0,1,0,0,0,1.0
4591,3.0,0,0,0,3,0,0,0,1.0
4605,3.0,0,3,0,0,0,1.0,0,0
4618,3.0,0,3,0,0,0,1.0,0,0
4623,3.0,0,0,0,3,0,0,0,1.0
4624,3.0,3,0,0,0,1.0,0,0,0
4626,3.0,0,3,0,0,0,1.0,0,0
4628,3.0,0,3,0,0,0,1.0,0,0
4634,3.0,0,0,0,3,0,0,0,1.0
4636,3.0,3,0,0,0,1.0,0,0,0
4643,3.0,0,0,3,0,0,0,1.0,0
4648,3.0,3,0,0,0,1.0,0,0,0
4655,40.0,1,2,0,1,0.025,0.05,0,0.025
4657,46.0,0,0,3,0,0,0,0.06521739130434782,0
4684,81.0,1,6,1,4,0.012345679012345678,0.07407407407407407,0.012345679012345678,0.04938271604938271
6402,92.0,1,89,1,1,0.010869565217391304,0.967391304347826,0.010869565217391304,0.010869565217391304
7124,89.0,2,85,0,2,0.02247191011235955,0.9550561797752809,0,0.02247191011235955
7936,86.0,0,0,85,1,0,0,0.9883720930232558,0.011627906976744186
8986,79.0,0,78,0,1,0,0.9873417721518988,0,0.012658227848101266
9053,78.0,1,0,77,0,0.01282051282051282,0,0.9871794871794872,0
9220,73.0,1,0,72,0,0.0136986301369863,0,0.9863013698630136,0
9344,73.0,0,1,0,72,0,0.0136986301369863,0,0.9863013698630136
9424,67.0,6,0,61,0,0.08955223880597014,0,0.9104477611940298,0
9534,69.0,0,1,0,68,0,0.014492753623188406,0,0.9855072463768116
9866,55.0,0,2,0,53,0,0.03636363636363636,0,0.9636363636363636
10029,57.0,0,2,0,55,0,0.03508771929824561,0,0.9649122807017544
10198,59.0,0,1,0,58,0,0.01694915254237288,0,0.9830508474576272
10447,57.0,54,0,3,0,0.9473684210526315,0,0.05263157894736842,0
10449,59.0,57,2,0,0,0.9661016949152542,0.03389830508474576,0,0
10875,56.0,54,0,2,0,0.9642857142857143,0,0.03571428571428571,0
11201,56.0,53,0,2,1,0.9464285714285714,0,0.03571428571428571,0.017857142857142856
11332,49.0,44,0,5,0,0.8979591836734694,0,0.10204081632653061,0
11355,50.0,0,3,0,47,0,0.06,0,0.94
12880,39.0,1,2,0,36,0.02564102564102564,0.05128205128205128,0,0.9230769230769231
13712,46.0,43,0,2,1,0.9347826086956522,0,0.043478260869565216,0.021739130434782608
14408,45.0,0,1,1,43,0,0.022222222222222223,0.022222222222222223,0.9555555555555556
15451,53.0,5,0,48,0,0.09433962264150944,0,0.9056603773584906,0
15714,47.0,0,2,0,45,0,0.0425531914893617,0,0.9574468085106383
16466,53.0,0,49,0,4,0,0.9245283018867925,0,0.07547169811320754
17236,55.0,50,0,4,1,0.9090909090909091,0,0.07272727272727272,0.01818181818181818
17410,53.0,1,3,0,49,0.018867924528301886,0.05660377358490566,0,0.9245283018867925
18163,57.0,2,0,55,0,0.03508771929824561,0,0.9649122807017544,0
18395,57.0,0,55,0,2,0,0.9649122807017544,0,0.03508771929824561
19220,55.0,2,48,0,5,0.03636363636363636,0.8727272727272727,0,0.09090909090909091
19955,63.0,0,6,1,56,0,0.09523809523809523,0.015873015873015872,0.8888888888888888
20055,62.0,15,0,46,1,0.24193548387096775,0,0.7419354838709677,0.016129032258064516
21575,72.0,0,66,0,6,0,0.9166666666666666,0,0.08333333333333333
21618,76.0,1,1,2,72,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.9473684210526315
21633,5.0,0,0,0,5,0,0,0,1.0
21634,2.0,2,0,0,0,1.0,0,0,0
21987,77.0,75,0,2,0,0.974025974025974,0,0.025974025974025976,0
22200,68.0,3,0,62,3,0.04411764705882353,0,0.9117647058823529,0.04411764705882353
22205,79.0,1,0,77,1,0.012658227848101266,0,0.9746835443037974,0.012658227848101266
22481,1.0,1,0,0,0,1.0,0,0,0
22488,1.0,1,0,0,0,1.0,0,0,0
22492,1.0,1,0,0,0,1.0,0,0,0
22493,1.0,0,0,1,0,0,0,1.0,0
22494,1.0,0,0,1,0,0,0,1.0,0
22541,0.0,0,0,0,0,0,0,0,0
22548,0.0,0,0,0,0,0,0,0,0
22551,0.0,0,0,0,0,0,0,0,0
22563,0.0,0,0,0,0,0,0,0,0
22565,0.0,0,0,0,0,0,0,0,0
22568,0.0,0,0,0,0,0,0,0,0
22581,0.0,0,0,0,0,0,0,0,0
22582,0.0,0,0,0,0,0,0,0,0
22584,0.0,0,0,0,0,0,0,0,0
22607,0.0,0,0,0,0,0,0,0,0
22610,0.0,0,0,0,0,0,0,0,0
22618,0.0,0,0,0,0,0,0,0,0
22623,0.0,0,0,0,0,0,0,0,0
22633,0.0,0,0,0,0,0,0,0,0
22642,0.0,0,0,0,0,0,0,0,0
22644,0.0,0,0,0,0,0,0,0,0
22648,0.0,0,0,0,0,0,0,0,0
22663,0.0,0,0,0,0,0,0,0,0
22670,0.0,0,0,0,0,0,0,0,0
22674,0.0,0,0,0,0,0,0,0,0
22690,0.0,0,0,0,0,0,0,0,0
22696,0.0,0,0,0,0,0,0,0,0
22741,0.0,0,0,0,0,0,0,0,0
22765,0.0,0,0,0,0,0,0,0,0
22786,18.0,0,18,0,0,0,1.0,0,0
22792,20.0,0,0,0,20,0,0,0,1.0
22813,22.0,0,0,0,22,0,0,0,1.0
22882,40.0,0,0,39,1,0,0,0.975,0.025
22917,51.0,0,0,0,51,0,0,0,1.0
22992,59.0,57,0,2,0,0.9661016949152542,0,0.03389830508474576,0
22995,58.0,58,0,0,0,1.0,0,0,0
23013,55.0,2,52,0,1,0.03636363636363636,0.9454545454545454,0,0.01818181818181818
23040,60.0,1,0,58,1,0.016666666666666666,0,0.9666666666666667,0.016666666666666666
23055,59.0,3,0,56,0,0.05084745762711865,0,0.9491525423728814,0
23063,58.0,0,0,0,58,0,0,0,1.0
23075,60.0,0,56,0,4,0,0.9333333333333333,0,0.06666666666666667
23403,65.0,0,0,64,1,0,0,0.9846153846153847,0.015384615384615385
23525,77.0,1,2,0,74,0.012987012987012988,0.025974025974025976,0,0.961038961038961
23599,76.0,1,2,70,3,0.013157894736842105,0.02631578947368421,0.9210526315789473,0.039473684210526314
23604,80.0,79,1,0,0,0.9875,0.0125,0,0
23638,77.0,2,0,0,75,0.025974025974025976,0,0,0.974025974025974
23854,76.0,67,5,3,1,0.881578947368421,0.06578947368421052,0.039473684210526314,0.013157894736842105
23948,74.0,0,0,0,74,0,0,0,1.0
24410,77.0,0,0,76,1,0,0,0.987012987012987,0.012987012987012988
24424,80.0,6,2,0,72,0.075,0.025,0,0.9
24469,75.0,67,0,0,8,0.8933333333333333,0,0,0.10666666666666667
25000,77.0,0,0,0,77,0,0,0,1.0
25062,77.0,0,1,76,0,0,0.012987012987012988,0.987012987012987,0
25469,77.0,0,77,0,0,0,1.0,0,0
25584,76.0,0,8,0,68,0,0.10526315789473684,0,0.8947368421052632
