Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,1.0,0,1,0,0,0,1.0,0,0
49,3.0,0,0,0,3,0,0,0,1.0
50,3.0,0,1,0,0,0,0.3333333333333333,0,0
210,80.0,0,0,60,20,0,0,0.75,0.25
241,67.0,1,1,0,65,0.014925373134328358,0.014925373134328358,0,0.9701492537313433
670,79.0,0,1,52,26,0,0.012658227848101266,0.6582278481012658,0.3291139240506329
2653,76.0,54,1,0,21,0.7105263157894737,0.013157894736842105,0,0.27631578947368424
2790,65.0,1,23,0,41,0.015384615384615385,0.35384615384615387,0,0.6307692307692307
3037,56.0,0,3,0,53,0,0.05357142857142857,0,0.9464285714285714
4181,63.0,0,1,43,19,0,0.015873015873015872,0.6825396825396826,0.30158730158730157
4184,60.0,35,0,24,1,0.5833333333333334,0,0.4,0.016666666666666666
4321,47.0,0,26,0,21,0,0.5531914893617021,0,0.44680851063829785
4390,21.0,0,0,21,0,0,0,1.0,0
4394,20.0,0,0,20,0,0,0,1.0,0
4396,21.0,21,0,0,0,1.0,0,0,0
4410,21.0,0,21,0,0,0,1.0,0,0
4411,20.0,19,1,0,0,0.95,0.05,0,0
4426,21.0,21,0,0,0,1.0,0,0,0
4431,21.0,0,0,0,21,0,0,0,1.0
4443,19.0,0,0,0,19,0,0,0,1.0
4445,20.0,1,0,19,0,0.05,0,0.95,0
4448,21.0,21,0,0,0,1.0,0,0,0
4450,21.0,0,2,0,19,0,0.09523809523809523,0,0.9047619047619048
4453,21.0,21,0,0,0,1.0,0,0,0
4487,21.0,0,0,21,0,0,0,1.0,0
4490,21.0,19,0,1,1,0.9047619047619048,0,0.047619047619047616,0.047619047619047616
4491,21.0,0,0,1,20,0,0,0.047619047619047616,0.9523809523809523
4495,20.0,19,1,0,0,0.95,0.05,0,0
4499,21.0,0,21,0,0,0,1.0,0,0
4504,18.0,0,0,18,0,0,0,1.0,0
4513,21.0,0,0,0,21,0,0,0,1.0
4516,19.0,0,0,0,19,0,0,0,1.0
4535,20.0,0,0,0,20,0,0,0,1.0
4536,20.0,0,0,0,20,0,0,0,1.0
4576,19.0,19,0,0,0,1.0,0,0,0
4578,18.0,0,0,0,18,0,0,0,1.0
4579,20.0,0,1,0,19,0,0.05,0,0.95
4587,19.0,0,0,0,19,0,0,0,1.0
4591,19.0,0,0,0,19,0,0,0,1.0
4605,19.0,0,19,0,0,0,1.0,0,0
4618,19.0,0,19,0,0,0,1.0,0,0
4623,19.0,0,0,0,19,0,0,0,1.0
4624,18.0,18,0,0,0,1.0,0,0,0
4626,17.0,0,17,0,0,0,1.0,0,0
4628,19.0,0,19,0,0,0,1.0,0,0
4634,18.0,0,0,0,18,0,0,0,1.0
4636,19.0,19,0,0,0,1.0,0,0,0
4643,18.0,0,0,18,0,0,0,1.0,0
4648,18.0,18,0,0,0,1.0,0,0,0
4655,46.0,0,20,0,0,0,0.43478260869565216,0,0
4657,52.0,1,0,20,1,0.019230769230769232,0,0.38461538461538464,0.019230769230769232
4684,74.0,1,3,0,18,0.013513513513513514,0.04054054054054054,0,0.24324324324324326
6402,90.0,1,72,1,16,0.011111111111111112,0.8,0.011111111111111112,0.17777777777777778
7124,93.0,2,74,0,17,0.021505376344086023,0.7956989247311828,0,0.1827956989247312
7936,92.0,1,0,75,16,0.010869565217391304,0,0.8152173913043478,0.17391304347826086
