Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,0.0,0,0,0,0,0,0,0,0
50,1.0,0,1,0,0,0,1.0,0,0
210,81.0,1,1,71,8,0.012345679012345678,0.012345679012345678,0.8765432098765432,0.09876543209876543
241,72.0,1,3,1,67,0.013888888888888888,0.041666666666666664,0.013888888888888888,0.9305555555555556
670,80.0,0,2,69,9,0,0.025,0.8625,0.1125
2653,78.0,64,0,1,13,0.8205128205128205,0,0.01282051282051282,0.16666666666666666
2790,66.0,1,11,1,53,0.015151515151515152,0.16666666666666666,0.015151515151515152,0.803030303030303
3037,54.0,1,1,0,52,0.018518518518518517,0.018518518518518517,0,0.9629629629629629
4181,49.0,1,0,41,7,0.02040816326530612,0,0.8367346938775511,0.14285714285714285
4184,43.0,31,0,11,1,0.7209302325581395,0,0.2558139534883721,0.023255813953488372
4321,30.0,0,13,0,17,0,0.43333333333333335,0,0.5666666666666667
4390,7.0,0,0,7,0,0,0,1.0,0
4394,7.0,0,0,7,0,0,0,1.0,0
4396,7.0,7,0,0,0,1.0,0,0,0
4410,7.0,0,6,1,0,0,0.8571428571428571,0.14285714285714285,0
4411,7.0,6,0,0,1,0.8571428571428571,0,0,0.14285714285714285
4426,7.0,7,0,0,0,1.0,0,0,0
4431,7.0,0,0,0,7,0,0,0,1.0
4443,7.0,0,0,1,6,0,0,0.14285714285714285,0.8571428571428571
4445,7.0,0,0,7,0,0,0,1.0,0
4448,7.0,7,0,0,0,1.0,0,0,0
4450,7.0,0,0,0,7,0,0,0,1.0
4453,7.0,7,0,0,0,1.0,0,0,0
4487,7.0,0,0,6,1,0,0,0.8571428571428571,0.14285714285714285
4490,7.0,7,0,0,0,1.0,0,0,0
4491,7.0,0,0,1,6,0,0,0.14285714285714285,0.8571428571428571
4495,6.0,6,0,0,0,1.0,0,0,0
4499,7.0,0,6,0,1,0,0.8571428571428571,0,0.14285714285714285
4504,6.0,0,0,6,0,0,0,1.0,0
4513,7.0,0,0,0,7,0,0,0,1.0
4516,7.0,0,0,0,7,0,0,0,1.0
4535,5.0,0,0,0,5,0,0,0,1.0
4536,6.0,0,0,0,6,0,0,0,1.0
4576,7.0,7,0,0,0,1.0,0,0,0
4578,7.0,0,0,0,7,0,0,0,1.0
4579,7.0,0,0,0,7,0,0,0,1.0
4587,6.0,0,0,0,6,0,0,0,1.0
4591,6.0,0,0,0,6,0,0,0,1.0
4605,7.0,0,7,0,0,0,1.0,0,0
4618,7.0,0,7,0,0,0,1.0,0,0
4623,7.0,0,0,0,7,0,0,0,1.0
4624,7.0,7,0,0,0,1.0,0,0,0
4626,6.0,0,6,0,0,0,1.0,0,0
4628,7.0,0,5,0,2,0,0.7142857142857143,0,0.2857142857142857
4634,7.0,0,0,0,7,0,0,0,1.0
4636,7.0,7,0,0,0,1.0,0,0,0
4643,6.0,0,0,6,0,0,0,1.0,0
4648,8.0,8,0,0,0,1.0,0,0,0
4655,29.0,0,8,0,0,0,0.27586206896551724,0,0
4657,35.0,0,0,10,0,0,0,0.2857142857142857,0
4684,66.0,1,2,1,8,0.015151515151515152,0.030303030303030304,0.015151515151515152,0.12121212121212122
6402,88.0,0,80,2,6,0,0.9090909090909091,0.022727272727272728,0.06818181818181818
7124,91.0,3,82,0,6,0.03296703296703297,0.9010989010989011,0,0.06593406593406594
7936,89.0,1,0,82,6,0.011235955056179775,0,0.9213483146067416,0.06741573033707865
8986,85.0,0,81,0,4,0,0.9529411764705882,0,0.047058823529411764
9053,84.0,1,0,78,5,0.011904761904761904,0,0.9285714285714286,0.05952380952380952
9220,87.0,6,0,81,0,0.06896551724137931,0,0.9310344827586207,0
9344,81.0,1,7,2,71,0.012345679012345678,0.08641975308641975,0.024691358024691357,0.8765432098765432
9424,80.0,8,0,72,0,0.1,0,0.9,0
9534,80.0,0,7,0,73,0,0.0875,0,0.9125
9866,62.0,0,6,1,55,0,0.0967741935483871,0.016129032258064516,0.8870967741935484
10029,66.0,0,4,0,62,0,0.06060606060606061,0,0.9393939393939394
10198,65.0,0,9,0,56,0,0.13846153846153847,0,0.8615384615384616
10447,65.0,52,2,10,1,0.8,0.03076923076923077,0.15384615384615385,0.015384615384615385
10449,66.0,54,11,1,0,0.8181818181818182,0.16666666666666666,0.015151515151515152,0
10875,65.0,59,0,6,0,0.9076923076923077,0,0.09230769230769231,0
11201,62.0,55,0,7,0,0.8870967741935484,0,0.11290322580645161,0
11332,61.0,54,0,7,0,0.8852459016393442,0,0.11475409836065574,0
11355,57.0,1,10,0,46,0.017543859649122806,0.17543859649122806,0,0.8070175438596491
12880,57.0,0,8,1,48,0,0.14035087719298245,0.017543859649122806,0.8421052631578947
13712,60.0,53,0,7,0,0.8833333333333333,0,0.11666666666666667,0
14408,50.0,0,5,0,45,0,0.1,0,0.9
15451,50.0,9,0,41,0,0.18,0,0.82,0
15714,41.0,0,9,0,32,0,0.21951219512195122,0,0.7804878048780488
16466,45.0,0,39,0,6,0,0.8666666666666667,0,0.13333333333333333
17236,47.0,39,0,7,1,0.8297872340425532,0,0.14893617021276595,0.02127659574468085
17410,42.0,0,8,0,34,0,0.19047619047619047,0,0.8095238095238095
18163,45.0,9,0,36,0,0.2,0,0.8,0
18395,46.0,0,38,0,8,0,0.8260869565217391,0,0.17391304347826086
19220,43.0,0,38,0,5,0,0.8837209302325582,0,0.11627906976744186
19955,54.0,0,10,0,44,0,0.18518518518518517,0,0.8148148148148148
20055,52.0,16,0,35,1,0.3076923076923077,0,0.6730769230769231,0.019230769230769232
21575,62.0,1,56,0,5,0.016129032258064516,0.9032258064516129,0,0.08064516129032258
21618,68.0,1,1,8,58,0.014705882352941176,0.014705882352941176,0.11764705882352941,0.8529411764705882
21633,12.0,0,2,0,10,0,0.16666666666666666,0,0.8333333333333334
21634,11.0,10,0,1,0,0.9090909090909091,0,0.09090909090909091,0
21987,71.0,68,0,3,0,0.9577464788732394,0,0.04225352112676056,0
22200,62.0,3,0,50,9,0.04838709677419355,0,0.8064516129032258,0.14516129032258066
22205,69.0,0,0,62,7,0,0,0.8985507246376812,0.10144927536231885
22481,8.0,8,0,0,0,1.0,0,0,0
22488,5.0,5,0,0,0,1.0,0,0,0
22492,8.0,8,0,0,0,1.0,0,0,0
22493,7.0,0,0,7,0,0,0,1.0,0
22494,7.0,0,0,7,0,0,0,1.0,0
22541,8.0,0,0,8,0,0,0,1.0,0
22548,8.0,0,0,0,8,0,0,0,1.0
22551,6.0,0,6,0,0,0,1.0,0,0
22563,8.0,7,0,1,0,0.875,0,0.125,0
22565,7.0,0,0,0,7,0,0,0,1.0
22568,8.0,0,0,0,8,0,0,0,1.0
22581,8.0,8,0,0,0,1.0,0,0,0
22582,8.0,8,0,0,0,1.0,0,0,0
22584,6.0,0,0,0,6,0,0,0,1.0
22607,8.0,0,0,0,8,0,0,0,1.0
22610,7.0,0,0,7,0,0,0,1.0,0
22618,6.0,1,0,0,5,0.16666666666666666,0,0,0.8333333333333334
22623,7.0,6,1,0,0,0.8571428571428571,0.14285714285714285,0,0
22633,7.0,6,0,1,0,0.8571428571428571,0,0.14285714285714285,0
22642,6.0,1,5,0,0,0.16666666666666666,0.8333333333333334,0,0
22644,5.0,0,0,5,0,0,0,1.0,0
22648,7.0,0,0,0,7,0,0,0,1.0
22663,5.0,0,5,0,0,0,1.0,0,0
22670,6.0,6,0,0,0,1.0,0,0,0
22674,6.0,0,6,0,0,0,1.0,0,0
22690,5.0,0,0,0,5,0,0,0,1.0
22696,7.0,0,0,6,1,0,0,0.8571428571428571,0.14285714285714285
