Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,1.0,0,0,0,1,0,0,0,1.0
50,1.0,0,0,0,0,0,0,0,0
210,78.0,0,0,75,3,0,0,0.9615384615384616,0.038461538461538464
241,70.0,0,2,1,67,0,0.02857142857142857,0.014285714285714285,0.9571428571428572
670,74.0,1,0,66,7,0.013513513513513514,0,0.8918918918918919,0.0945945945945946
2653,64.0,60,0,1,3,0.9375,0,0.015625,0.046875
2790,58.0,2,4,2,50,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.8620689655172413
3037,45.0,0,1,0,44,0,0.022222222222222223,0,0.9777777777777777
4181,49.0,1,0,46,2,0.02040816326530612,0,0.9387755102040817,0.04081632653061224
4184,48.0,42,1,3,2,0.875,0.020833333333333332,0.0625,0.041666666666666664
4321,36.0,0,7,0,29,0,0.19444444444444445,0,0.8055555555555556
4390,3.0,0,0,3,0,0,0,1.0,0
4394,3.0,0,0,3,0,0,0,1.0,0
4396,3.0,3,0,0,0,1.0,0,0,0
4410,2.0,0,2,0,0,0,1.0,0,0
4411,2.0,2,0,0,0,1.0,0,0,0
4426,3.0,3,0,0,0,1.0,0,0,0
4431,3.0,0,0,0,3,0,0,0,1.0
4443,2.0,0,1,0,1,0,0.5,0,0.5
4445,2.0,0,0,2,0,0,0,1.0,0
4448,3.0,3,0,0,0,1.0,0,0,0
4450,3.0,0,1,0,2,0,0.3333333333333333,0,0.6666666666666666
4453,3.0,3,0,0,0,1.0,0,0,0
4487,3.0,0,0,3,0,0,0,1.0,0
4490,3.0,2,0,0,1,0.6666666666666666,0,0,0.3333333333333333
4491,3.0,0,0,0,3,0,0,0,1.0
4495,3.0,3,0,0,0,1.0,0,0,0
4499,3.0,0,3,0,0,0,1.0,0,0
4504,2.0,0,0,2,0,0,0,1.0,0
4513,3.0,0,1,0,2,0,0.3333333333333333,0,0.6666666666666666
4516,2.0,0,0,0,2,0,0,0,1.0
4535,1.0,0,0,0,1,0,0,0,1.0
4536,3.0,0,0,0,3,0,0,0,1.0
4576,3.0,3,0,0,0,1.0,0,0,0
4578,3.0,0,0,0,3,0,0,0,1.0
4579,3.0,0,0,0,3,0,0,0,1.0
4587,3.0,0,0,0,3,0,0,0,1.0
4591,3.0,0,0,0,3,0,0,0,1.0
4605,3.0,0,3,0,0,0,1.0,0,0
4618,3.0,0,3,0,0,0,1.0,0,0
4623,3.0,0,0,0,3,0,0,0,1.0
4624,3.0,3,0,0,0,1.0,0,0,0
4626,2.0,0,2,0,0,0,1.0,0,0
4628,3.0,0,3,0,0,0,1.0,0,0
4634,3.0,0,0,0,3,0,0,0,1.0
4636,3.0,3,0,0,0,1.0,0,0,0
4643,3.0,0,0,3,0,0,0,1.0,0
4648,5.0,4,0,0,0,0.8,0,0,0
4655,33.0,1,5,0,0,0.030303030303030304,0.15151515151515152,0,0
4657,39.0,1,0,5,0,0.02564102564102564,0,0.1282051282051282,0
4684,71.0,0,7,4,5,0,0.09859154929577464,0.056338028169014086,0.07042253521126761
6402,85.0,0,79,1,5,0,0.9294117647058824,0.011764705882352941,0.058823529411764705
7124,84.0,2,79,0,3,0.023809523809523808,0.9404761904761905,0,0.03571428571428571
7936,82.0,1,0,79,2,0.012195121951219513,0,0.9634146341463414,0.024390243902439025
8986,80.0,0,78,0,2,0,0.975,0,0.025
9053,77.0,2,0,73,2,0.025974025974025976,0,0.948051948051948,0.025974025974025976
9220,77.0,3,1,73,0,0.03896103896103896,0.012987012987012988,0.948051948051948,0
9344,70.0,1,4,0,65,0.014285714285714285,0.05714285714285714,0,0.9285714285714286
9424,66.0,5,0,60,1,0.07575757575757576,0,0.9090909090909091,0.015151515151515152
9534,70.0,0,4,1,65,0,0.05714285714285714,0.014285714285714285,0.9285714285714286
9866,56.0,0,8,0,48,0,0.14285714285714285,0,0.8571428571428571
10029,53.0,1,0,0,52,0.018867924528301886,0,0,0.9811320754716981
10198,63.0,1,2,0,60,0.015873015873015872,0.031746031746031744,0,0.9523809523809523
10447,62.0,53,0,9,0,0.8548387096774194,0,0.14516129032258066,0
10449,62.0,56,5,0,1,0.9032258064516129,0.08064516129032258,0,0.016129032258064516
10875,69.0,65,0,3,1,0.9420289855072463,0,0.043478260869565216,0.014492753623188406
11201,66.0,62,0,4,0,0.9393939393939394,0,0.06060606060606061,0
11332,62.0,57,1,4,0,0.9193548387096774,0.016129032258064516,0.06451612903225806,0
11355,58.0,1,5,0,52,0.017241379310344827,0.08620689655172414,0,0.896551724137931
12880,67.0,0,5,0,62,0,0.07462686567164178,0,0.9253731343283582
13712,58.0,49,0,7,2,0.8448275862068966,0,0.1206896551724138,0.034482758620689655
14408,61.0,1,6,0,54,0.01639344262295082,0.09836065573770492,0,0.8852459016393442
15451,56.0,9,1,46,0,0.16071428571428573,0.017857142857142856,0.8214285714285714,0
15714,50.0,0,5,0,45,0,0.1,0,0.9
16466,51.0,0,46,1,4,0,0.9019607843137255,0.0196078431372549,0.0784313725490196
17236,49.0,46,0,3,0,0.9387755102040817,0,0.061224489795918366,0
17410,42.0,0,2,0,40,0,0.047619047619047616,0,0.9523809523809523
18163,42.0,6,0,36,0,0.14285714285714285,0,0.8571428571428571,0
18395,48.0,0,43,0,5,0,0.8958333333333334,0,0.10416666666666667
19220,53.0,0,48,0,5,0,0.9056603773584906,0,0.09433962264150944
19955,55.0,1,5,2,47,0.01818181818181818,0.09090909090909091,0.03636363636363636,0.8545454545454545
20055,55.0,8,0,46,1,0.14545454545454545,0,0.8363636363636363,0.01818181818181818
21575,68.0,0,66,0,2,0,0.9705882352941176,0,0.029411764705882353
21618,70.0,0,2,4,64,0,0.02857142857142857,0.05714285714285714,0.9142857142857143
21633,7.0,0,1,0,6,0,0.14285714285714285,0,0.8571428571428571
21634,6.0,6,0,0,0,1.0,0,0,0
21987,73.0,69,0,4,0,0.9452054794520548,0,0.0547945205479452,0
22200,63.0,2,1,56,4,0.031746031746031744,0.015873015873015872,0.8888888888888888,0.06349206349206349
22205,75.0,2,0,68,5,0.02666666666666667,0,0.9066666666666666,0.06666666666666667
22481,4.0,4,0,0,0,1.0,0,0,0
22488,3.0,3,0,0,0,1.0,0,0,0
22492,4.0,4,0,0,0,1.0,0,0,0
22493,4.0,0,0,4,0,0,0,1.0,0
22494,4.0,0,0,4,0,0,0,1.0,0
22541,4.0,0,0,4,0,0,0,1.0,0
22548,4.0,0,0,0,4,0,0,0,1.0
22551,4.0,0,4,0,0,0,1.0,0,0
22563,4.0,4,0,0,0,1.0,0,0,0
22565,4.0,0,0,0,4,0,0,0,1.0
22568,4.0,0,0,0,4,0,0,0,1.0
22581,3.0,3,0,0,0,1.0,0,0,0
22582,3.0,3,0,0,0,1.0,0,0,0
22584,4.0,0,0,0,4,0,0,0,1.0
22607,3.0,1,0,0,2,0.3333333333333333,0,0,0.6666666666666666
22610,4.0,0,0,4,0,0,0,1.0,0
22618,4.0,0,0,0,4,0,0,0,1.0
22623,4.0,4,0,0,0,1.0,0,0,0
22633,4.0,4,0,0,0,1.0,0,0,0
22642,4.0,0,4,0,0,0,1.0,0,0
22644,4.0,0,0,4,0,0,0,1.0,0
22648,4.0,0,0,0,4,0,0,0,1.0
22663,4.0,0,4,0,0,0,1.0,0,0
22670,4.0,4,0,0,0,1.0,0,0,0
22674,4.0,0,4,0,0,0,1.0,0,0
22690,4.0,0,0,0,4,0,0,0,1.0
22696,3.0,0,0,3,0,0,0,1.0,0
22741,4.0,0,1,0,3,0,0.25,0,0.75
22765,4.0,4,0,0,0,1.0,0,0,0
22786,25.0,4,21,0,0,0.16,0.84,0,0
22792,25.0,0,4,0,21,0,0.16,0,0.84
22813,31.0,0,0,4,27,0,0,0.12903225806451613,0.8709677419354839
22882,52.0,0,0,46,6,0,0,0.8846153846153846,0.11538461538461539
22917,66.0,1,3,3,59,0.015151515151515152,0.045454545454545456,0.045454545454545456,0.8939393939393939
22992,67.0,63,0,4,0,0.9402985074626866,0,0.05970149253731343,0
22995,66.0,62,3,0,1,0.9393939393939394,0.045454545454545456,0,0.015151515151515152
23013,65.0,7,57,1,0,0.1076923076923077,0.8769230769230769,0.015384615384615385,0
23040,69.0,4,0,64,1,0.057971014492753624,0,0.927536231884058,0.014492753623188406
23055,67.0,10,0,57,0,0.14925373134328357,0,0.8507462686567164,0
23063,63.0,4,1,1,57,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.9047619047619048
23075,64.0,0,58,1,5,0,0.90625,0.015625,0.078125
23403,72.0,0,0,71,1,0,0,0.9861111111111112,0.013888888888888888
23525,80.0,1,5,0,74,0.0125,0.0625,0,0.925
23599,80.0,1,0,73,6,0.0125,0,0.9125,0.075
23604,80.0,67,5,7,1,0.8375,0.0625,0.0875,0.0125
23638,77.0,0,6,0,71,0,0.07792207792207792,0,0.922077922077922
23854,71.0,62,7,1,1,0.8732394366197183,0.09859154929577464,0.014084507042253521,0.014084507042253521
23948,79.0,1,1,6,71,0.012658227848101266,0.012658227848101266,0.0759493670886076,0.8987341772151899
24410,80.0,6,0,74,0,0.075,0,0.925,0
