Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,1.0,0,0,0,0,0,0,0,0
49,1.0,0,0,0,1,0,0,0,1.0
50,1.0,0,0,0,0,0,0,0,0
210,72.0,1,0,68,3,0.013888888888888888,0,0.9444444444444444,0.041666666666666664
241,69.0,0,0,1,68,0,0,0.014492753623188406,0.9855072463768116
670,71.0,0,0,65,6,0,0,0.9154929577464789,0.08450704225352113
2653,62.0,55,0,3,4,0.8870967741935484,0,0.04838709677419355,0.06451612903225806
2790,46.0,0,6,3,37,0,0.13043478260869565,0.06521739130434782,0.8043478260869565
3037,46.0,1,0,0,45,0.021739130434782608,0,0,0.9782608695652174
4181,43.0,0,0,37,6,0,0,0.8604651162790697,0.13953488372093023
4184,42.0,35,0,6,1,0.8333333333333334,0,0.14285714285714285,0.023809523809523808
4321,29.0,0,9,0,20,0,0.3103448275862069,0,0.6896551724137931
4390,4.0,0,0,4,0,0,0,1.0,0
4394,5.0,1,0,4,0,0.2,0,0.8,0
4396,5.0,5,0,0,0,1.0,0,0,0
4410,5.0,0,5,0,0,0,1.0,0,0
4411,5.0,5,0,0,0,1.0,0,0,0
4426,5.0,5,0,0,0,1.0,0,0,0
4431,5.0,0,0,0,5,0,0,0,1.0
4443,5.0,0,0,0,5,0,0,0,1.0
4445,5.0,0,0,5,0,0,0,1.0,0
4448,5.0,5,0,0,0,1.0,0,0,0
4450,5.0,0,0,0,5,0,0,0,1.0
4453,5.0,5,0,0,0,1.0,0,0,0
4487,3.0,0,0,3,0,0,0,1.0,0
4490,5.0,5,0,0,0,1.0,0,0,0
4491,5.0,0,0,0,5,0,0,0,1.0
4495,5.0,5,0,0,0,1.0,0,0,0
4499,5.0,0,5,0,0,0,1.0,0,0
4504,4.0,0,0,4,0,0,0,1.0,0
4513,5.0,0,0,0,5,0,0,0,1.0
4516,5.0,0,0,0,5,0,0,0,1.0
4535,5.0,0,0,0,5,0,0,0,1.0
4536,5.0,0,0,0,5,0,0,0,1.0
4576,5.0,5,0,0,0,1.0,0,0,0
4578,5.0,0,0,0,5,0,0,0,1.0
4579,5.0,0,0,0,5,0,0,0,1.0
4587,5.0,0,0,0,5,0,0,0,1.0
4591,5.0,0,0,0,5,0,0,0,1.0
4605,5.0,0,5,0,0,0,1.0,0,0
4618,5.0,0,5,0,0,0,1.0,0,0
4623,6.0,0,0,0,6,0,0,0,1.0
4624,6.0,6,0,0,0,1.0,0,0,0
4626,6.0,0,6,0,0,0,1.0,0,0
4628,6.0,0,6,0,0,0,1.0,0,0
4634,5.0,0,0,0,5,0,0,0,1.0
4636,6.0,6,0,0,0,1.0,0,0,0
4643,6.0,0,1,5,0,0,0.16666666666666666,0.8333333333333334,0
4648,8.0,7,0,0,0,0.875,0,0,0
4655,27.0,0,7,0,0,0,0.25925925925925924,0,0
4657,35.0,1,0,8,0,0.02857142857142857,0,0.22857142857142856,0
4684,62.0,2,1,1,9,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.14516129032258066
6402,74.0,1,70,0,3,0.013513513513513514,0.9459459459459459,0,0.04054054054054054
7124,69.0,1,62,0,6,0.014492753623188406,0.8985507246376812,0,0.08695652173913043
7936,69.0,2,0,63,4,0.028985507246376812,0,0.9130434782608695,0.057971014492753624
8986,72.0,0,66,0,6,0,0.9166666666666666,0,0.08333333333333333
9053,71.0,1,0,66,4,0.014084507042253521,0,0.9295774647887324,0.056338028169014086
9220,69.0,5,0,64,0,0.07246376811594203,0,0.927536231884058,0
9344,61.0,0,5,0,56,0,0.08196721311475409,0,0.9180327868852459
9424,62.0,9,0,53,0,0.14516129032258066,0,0.8548387096774194,0
9534,63.0,0,6,1,56,0,0.09523809523809523,0.015873015873015872,0.8888888888888888
9866,51.0,0,9,0,42,0,0.17647058823529413,0,0.8235294117647058
10029,53.0,0,4,0,49,0,0.07547169811320754,0,0.9245283018867925
10198,52.0,0,5,0,47,0,0.09615384615384616,0,0.9038461538461539
10447,49.0,45,0,4,0,0.9183673469387755,0,0.08163265306122448,0
10449,53.0,49,4,0,0,0.9245283018867925,0.07547169811320754,0,0
10875,52.0,50,0,2,0,0.9615384615384616,0,0.038461538461538464,0
11201,45.0,43,0,1,1,0.9555555555555556,0,0.022222222222222223,0.022222222222222223
11332,49.0,44,1,4,0,0.8979591836734694,0.02040816326530612,0.08163265306122448,0
11355,43.0,0,5,0,38,0,0.11627906976744186,0,0.8837209302325582
12880,48.0,1,2,0,45,0.020833333333333332,0.041666666666666664,0,0.9375
13712,43.0,41,0,2,0,0.9534883720930233,0,0.046511627906976744,0
14408,48.0,0,1,0,47,0,0.020833333333333332,0,0.9791666666666666
15451,45.0,3,0,42,0,0.06666666666666667,0,0.9333333333333333,0
15714,45.0,0,6,0,39,0,0.13333333333333333,0,0.8666666666666667
16466,48.0,0,46,0,2,0,0.9583333333333334,0,0.041666666666666664
17236,54.0,52,0,2,0,0.9629629629629629,0,0.037037037037037035,0
17410,53.0,0,4,1,48,0,0.07547169811320754,0.018867924528301886,0.9056603773584906
18163,62.0,8,1,53,0,0.12903225806451613,0.016129032258064516,0.8548387096774194,0
18395,58.0,0,55,0,3,0,0.9482758620689655,0,0.05172413793103448
19220,58.0,0,57,0,1,0,0.9827586206896551,0,0.017241379310344827
19955,73.0,0,4,0,69,0,0.0547945205479452,0,0.9452054794520548
20055,71.0,16,1,54,0,0.22535211267605634,0.014084507042253521,0.7605633802816901,0
21575,72.0,1,67,0,4,0.013888888888888888,0.9305555555555556,0,0.05555555555555555
21618,73.0,2,1,5,65,0.0273972602739726,0.0136986301369863,0.0684931506849315,0.8904109589041096
21633,5.0,0,0,0,5,0,0,0,1.0
21634,4.0,4,0,0,0,1.0,0,0,0
21987,87.0,84,0,2,1,0.9655172413793104,0,0.022988505747126436,0.011494252873563218
22200,72.0,2,1,64,5,0.027777777777777776,0.013888888888888888,0.8888888888888888,0.06944444444444445
22205,90.0,0,0,85,5,0,0,0.9444444444444444,0.05555555555555555
22481,4.0,4,0,0,0,1.0,0,0,0
22488,4.0,3,0,0,1,0.75,0,0,0.25
22492,5.0,5,0,0,0,1.0,0,0,0
22493,5.0,0,0,5,0,0,0,1.0,0
22494,5.0,0,0,5,0,0,0,1.0,0
22541,3.0,0,0,3,0,0,0,1.0,0
22548,5.0,0,0,0,5,0,0,0,1.0
22551,5.0,0,5,0,0,0,1.0,0,0
22563,5.0,3,0,2,0,0.6,0,0.4,0
22565,3.0,0,0,0,3,0,0,0,1.0
22568,5.0,0,0,0,5,0,0,0,1.0
22581,4.0,4,0,0,0,1.0,0,0,0
22582,5.0,3,0,2,0,0.6,0,0.4,0
22584,5.0,0,0,0,5,0,0,0,1.0
22607,4.0,0,0,0,4,0,0,0,1.0
22610,5.0,0,0,5,0,0,0,1.0,0
22618,4.0,0,0,0,4,0,0,0,1.0
22623,5.0,5,0,0,0,1.0,0,0,0
22633,5.0,5,0,0,0,1.0,0,0,0
22642,4.0,0,4,0,0,0,1.0,0,0
22644,4.0,0,0,4,0,0,0,1.0,0
22648,5.0,0,0,0,5,0,0,0,1.0
22663,3.0,0,2,0,1,0,0.6666666666666666,0,0.3333333333333333
22670,5.0,3,0,2,0,0.6,0,0.4,0
22674,4.0,0,2,0,2,0,0.5,0,0.5
22690,5.0,0,0,0,5,0,0,0,1.0
22696,5.0,1,0,4,0,0.2,0,0.8,0
22741,4.0,0,0,0,4,0,0,0,1.0
22765,5.0,5,0,0,0,1.0,0,0,0
22786,27.0,5,22,0,0,0.18518518518518517,0.8148148148148148,0,0
22792,29.0,0,4,1,24,0,0.13793103448275862,0.034482758620689655,0.8275862068965517
22813,33.0,0,0,4,29,0,0,0.12121212121212122,0.8787878787878788
22882,53.0,1,0,46,6,0.018867924528301886,0,0.8679245283018868,0.11320754716981132
22917,59.0,0,0,4,55,0,0,0.06779661016949153,0.9322033898305084
22992,64.0,55,0,9,0,0.859375,0,0.140625,0
22995,61.0,59,0,2,0,0.9672131147540983,0,0.03278688524590164,0
23013,62.0,7,54,1,0,0.11290322580645161,0.8709677419354839,0.016129032258064516,0
23040,66.0,6,0,60,0,0.09090909090909091,0,0.9090909090909091,0
23055,66.0,6,0,58,2,0.09090909090909091,0,0.8787878787878788,0.030303030303030304
