Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
21,3241.0,4,1180,0,2057,0.001234186979327368,0.3640851589015736,0,0.634680654119099
210,2620.0,1,0,1537,1082,0.0003816793893129771,0,0.5866412213740458,0.4129770992366412
241,2775.0,0,0,4,2771,0,0,0.0014414414414414415,0.9985585585585586
300,3134.0,5,3128,0,1,0.001595405232929164,0.998085513720485,0,0.0003190810465858328
346,3485.0,0,3485,0,0,0,1.0,0,0
652,3300.0,3288,8,0,4,0.9963636363636363,0.0024242424242424242,0,0.0012121212121212121
1314,2389.0,8,2379,2,0,0.0033486814566764337,0.9958141481791545,0.0008371703641691084,0
1439,2779.0,0,0,1843,936,0,0,0.663188197193235,0.33681180280676504
1639,2420.0,1410,1008,1,1,0.5826446280991735,0.41652892561983473,0.00041322314049586776,0.00041322314049586776
1674,2328.0,2286,4,31,7,0.9819587628865979,0.001718213058419244,0.01331615120274914,0.003006872852233677
1676,2296.0,25,1,2264,6,0.01088850174216028,0.00043554006968641115,0.9860627177700348,0.002613240418118467
1797,2794.0,2,0,4,2788,0.0007158196134574087,0,0.0014316392269148174,0.9978525411596277
1959,3836.0,7,3826,0,3,0.0018248175182481751,0.997393117831074,0,0.0007820646506777894
2185,5972.0,1,1,2984,2986,0.00016744809109176155,0.00016744809109176155,0.4996651038178165,0.5
2470,1635.0,0,650,0,985,0,0.39755351681957185,0,0.6024464831804281
2832,2528.0,956,1,1566,5,0.37816455696202533,0.00039556962025316455,0.6194620253164557,0.001977848101265823
2962,2106.0,0,0,2105,1,0,0,0.9995251661918328,0.0004748338081671415
3037,2932.0,1,3,0,2928,0.00034106412005457026,0.0010231923601637107,0,0.9986357435197817
3403,5295.0,2,0,2678,2615,0.00037771482530689327,0,0.5057601510859301,0.493862134088763
4181,5007.0,2,3,2722,2280,0.0003994407829039345,0.0005991611743559018,0.5436389055322548,0.45536249251048533
4444,2358.0,0,0,2356,2,0,0,0.9991518235793045,0.0008481764206955047
4976,1382.0,0,0,1,1381,0,0,0.000723589001447178,0.9992764109985528
5055,1904.0,2,1901,1,0,0.0010504201680672268,0.9984243697478992,0.0005252100840336134,0
5100,1960.0,1,1959,0,0,0.0005102040816326531,0.9994897959183674,0,0
5269,1868.0,1835,13,15,5,0.9823340471092077,0.006959314775160599,0.008029978586723769,0.0026766595289079227
5386,2530.0,0,0,1492,1038,0,0,0.5897233201581028,0.41027667984189725
5515,2968.0,1,0,2967,0,0.00033692722371967657,0,0.9996630727762803,0
6402,5427.0,3,2749,0,2675,0.000552791597567717,0.5065413672378847,0,0.4929058411645476
6541,1079.0,7,1067,4,1,0.006487488415199258,0.9888785912882299,0.0037071362372567192,0.0009267840593141798
6542,825.0,707,74,10,34,0.8569696969696969,0.08969696969696969,0.012121212121212121,0.041212121212121214
6694,493.0,1,0,492,0,0.002028397565922921,0,0.9979716024340771,0
7124,3620.0,3,2191,1,1425,0.0008287292817679558,0.6052486187845304,0.00027624309392265195,0.393646408839779
8393,1909.0,1150,0,758,1,0.6024096385542169,0,0.39706652697747513,0.0005238344683080147
8495,2169.0,1,1,1,2166,0.0004610419548178884,0.0004610419548178884,0.0004610419548178884,0.9986168741355463
8645,2158.0,7,2150,0,1,0.003243744207599629,0.9962928637627433,0,0.0004633920296570899
8695,1996.0,0,2,1973,21,0,0.001002004008016032,0.9884769539078156,0.010521042084168337
8744,1671.0,2,1,1,1667,0.0011968880909634949,0.0005984440454817474,0.0005984440454817474,0.997606223818073
8829,1356.0,4,1352,0,0,0.0029498525073746312,0.9970501474926253,0,0
8986,2004.0,2,1124,3,875,0.000998003992015968,0.5608782435129741,0.0014970059880239522,0.436626746506986
9053,2618.0,2,0,1472,1144,0.0007639419404125286,0,0.5622612681436211,0.4369747899159664
9163,3127.0,1,3126,0,0,0.0003197953309881676,0.9996802046690119,0,0
9246,2264.0,6,2256,0,2,0.00265017667844523,0.9964664310954063,0,0.0008833922261484099
9778,2064.0,7,2056,0,1,0.003391472868217054,0.9961240310077519,0,0.00048449612403100775
9803,2050.0,1,1142,7,900,0.0004878048780487805,0.5570731707317074,0.0034146341463414634,0.43902439024390244
10029,2233.0,2,3,1,2227,0.0008956560680698612,0.0013434841021047917,0.0004478280340349306,0.9973130317957905
10378,3841.0,3833,2,2,4,0.9979172090601406,0.000520697734964853,0.000520697734964853,0.001041395469929706
10449,4645.0,2783,1861,1,0,0.5991388589881593,0.4006458557588805,0.00021528525296017224,0
10977,3192.0,6,1740,4,1442,0.0018796992481203006,0.5451127819548872,0.0012531328320802004,0.4517543859649123
11064,3186.0,1,2,3177,6,0.00031387319522912746,0.0006277463904582549,0.9971751412429378,0.0018832391713747645
11083,3229.0,0,0,3216,13,0,0,0.9959739857541035,0.004026014245896562
11201,4594.0,2506,5,2079,4,0.5454941227688289,0.00108837614279495,0.4525468001741402,0.0008707009142359599
11332,6541.0,3814,3,2718,6,0.5830912704479437,0.00045864546705396726,0.41553279315089436,0.0009172909341079345
11537,2017.0,841,15,1158,3,0.41695587506197324,0.0074367873078829945,0.5741199801685671,0.001487357461576599
11572,2330.0,6,2322,2,0,0.002575107296137339,0.9965665236051502,0.0008583690987124463,0
11785,3013.0,7,1765,0,1241,0.0023232658479920344,0.5857948888151344,0,0.41188184533687355
12160,8015.0,0,1,8002,12,0,0.00012476606363069246,0.998378041172801,0.0014971927635683093
12663,7743.0,13,4187,0,3543,0.0016789358129923801,0.5407464806922382,0,0.4575745834947695
12793,3757.0,21,2,3728,6,0.005589566143199361,0.0005323396326856535,0.992281075326058,0.0015970188980569604
12842,3227.0,13,90,30,3094,0.004028509451502944,0.027889680818097305,0.009296560272699102,0.9587852494577006
13195,2529.0,3,1575,0,951,0.0011862396204033216,0.6227758007117438,0,0.3760379596678529
13428,2622.0,2621,0,0,1,0.9996186117467581,0,0,0.00038138825324180017
13901,3669.0,1838,1,1818,12,0.5009539384028345,0.0002725538293813028,0.49550286181520853,0.003270645952575634
14184,3705.0,14,3688,1,2,0.003778677462887989,0.9954116059379218,0.0002699055330634278,0.0005398110661268556
14408,1901.0,1,0,1,1899,0.0005260389268805891,0,0.0005260389268805891,0.9989479221462388
14637,1421.0,2,1,0,1418,0.0014074595355383533,0.0007037297677691766,0,0.9978888106966924
14925,2841.0,5,2836,0,0,0.0017599436818021823,0.9982400563181978,0,0
14940,2838.0,1102,3,1727,6,0.3883016208597604,0.0010570824524312897,0.6085271317829457,0.0021141649048625794
15222,1713.0,4,1708,0,1,0.002335084646818447,0.997081144191477,0,0.0005837711617046118
15240,1762.0,3,805,1,953,0.00170261066969353,0.4568671963677639,0.0005675368898978433,0.5408626560726447
15273,1929.0,0,1929,0,0,0,1.0,0,0
15451,2182.0,994,1,1186,1,0.4555453712190651,0.00045829514207149406,0.5435380384967919,0.00045829514207149406
15465,2306.0,17,36,11,2242,0.007372072853425846,0.015611448395490026,0.004770164787510842,0.9722463139635733
16193,1528.0,3,1525,0,0,0.001963350785340314,0.9980366492146597,0,0
16430,2533.0,5,20,14,2494,0.0019739439399921043,0.007895775759968417,0.005527043031977891,0.9846032372680615
16466,2467.0,6,1406,1,1054,0.0024321037697608433,0.5699229833806242,0.00040535062829347385,0.4272395622213214
17011,3298.0,7,2,3,3286,0.002122498483929654,0.0006064281382656155,0.0009096422073984233,0.9963614311704063
17236,7941.0,7938,0,0,2,0.9996222138269739,0,0,0.0002518574486840448
17676,3061.0,9,3051,1,0,0.0029402156158118264,0.9967330937602091,0.0003266906239790918,0
18163,2605.0,1108,1,1493,3,0.4253358925143954,0.00038387715930902113,0.5731285988483685,0.0011516314779270633
18744,4116.0,10,4105,0,1,0.0024295432458697765,0.9973275024295433,0,0.00024295432458697764
19006,1708.0,0,2,1702,4,0,0.00117096018735363,0.9964871194379391,0.00234192037470726
19220,1035.0,1,582,2,450,0.000966183574879227,0.5623188405797102,0.001932367149758454,0.43478260869565216
19404,2436.0,1,0,12,2423,0.00041050903119868636,0,0.0049261083743842365,0.9946633825944171
19962,6581.0,0,0,6558,23,0,0,0.9965050904117915,0.003494909588208479
20436,1892.0,3,1888,0,0,0.0015856236786469344,0.9978858350951374,0,0
20739,1479.0,2,0,1,1476,0.001352265043948614,0,0.000676132521974307,0.9979716024340771
21589,4176.0,4165,6,1,4,0.9973659003831418,0.0014367816091954023,0.00023946360153256704,0.0009578544061302681
21595,4021.0,10,4010,0,1,0.002486943546381497,0.9972643620989804,0,0.0002486943546381497
21618,3557.0,8,1429,2107,13,0.002249086308687096,0.4017430418892325,0.5923531065504639,0.003654765251616531
21762,1769.0,2,506,3,1258,0.0011305822498586771,0.28603730921424536,0.0016958733747880158,0.711136235161108
21846,2126.0,4,389,2,1731,0.0018814675446848542,0.18297271872060206,0.0009407337723424271,0.8142050799623707
21987,1052.0,1049,0,2,1,0.997148288973384,0,0.0019011406844106464,0.0009505703422053232
22578,3769.0,2873,0,893,3,0.7622711594587424,0,0.2369328734412311,0.0007959671000265323
22592,3945.0,27,1,3912,5,0.006844106463878327,0.00025348542458808617,0.9916349809885932,0.0012674271229404308
22599,3537.0,2654,1,880,2,0.7503534068419565,0.0002827254735651682,0.24879841673734804,0.0005654509471303364
22673,2324.0,1,1415,1,907,0.0004302925989672978,0.6088640275387264,0.0004302925989672978,0.39027538726333905
22674,2322.0,3,911,0,1408,0.0012919896640826874,0.39233419465977604,0,0.6063738156761412
22679,2324.0,3,1399,0,922,0.0012908777969018934,0.6019793459552496,0,0.39672977624784855
22686,2434.0,1,933,0,1500,0.0004108463434675431,0.38331963845521777,0,0.6162695152013147
