Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,0.0,0,0,0,0,0,0,0,0
190,23.0,0,21,2,0,0,0.9130434782608695,0.08695652173913043,0
195,24.0,0,0,0,24,0,0,0,1.0
203,24.0,0,24,0,0,0,1.0,0,0
210,26.0,0,0,0,26,0,0,0,1.0
241,35.0,0,4,0,31,0,0.11428571428571428,0,0.8857142857142857
467,29.0,0,3,0,26,0,0.10344827586206896,0,0.896551724137931
487,31.0,0,0,31,0,0,0,1.0,0
521,31.0,0,0,0,31,0,0,0,1.0
526,31.0,0,0,0,31,0,0,0,1.0
641,8.0,0,0,0,8,0,0,0,1.0
670,25.0,0,0,0,25,0,0,0,1.0
1132,21.0,1,0,20,0,0.047619047619047616,0,0.9523809523809523,0
1390,19.0,0,0,0,19,0,0,0,1.0
1627,21.0,0,21,0,0,0,1.0,0,0
1688,15.0,15,0,0,0,1.0,0,0,0
1766,11.0,0,11,0,0,0,1.0,0,0
2114,14.0,0,0,0,14,0,0,0,1.0
2518,12.0,0,0,0,12,0,0,0,1.0
2522,14.0,14,0,0,0,1.0,0,0,0
2582,28.0,0,0,3,25,0,0,0.10714285714285714,0.8928571428571429
2606,20.0,20,0,0,0,1.0,0,0,0
2767,32.0,32,0,0,0,1.0,0,0,0
2790,21.0,0,21,0,0,0,1.0,0,0
3037,30.0,0,2,0,28,0,0.06666666666666667,0,0.9333333333333333
3325,10.0,0,0,0,10,0,0,0,1.0
3504,13.0,0,0,0,13,0,0,0,1.0
3631,17.0,0,0,0,17,0,0,0,1.0
3884,16.0,0,16,0,0,0,1.0,0,0
4068,7.0,0,3,0,4,0,0.42857142857142855,0,0.5714285714285714
4079,7.0,0,0,7,0,0,0,1.0,0
4126,15.0,0,0,13,2,0,0,0.8666666666666667,0.13333333333333333
4181,18.0,0,0,0,18,0,0,0,1.0
4184,18.0,0,0,18,0,0,0,1.0,0
4321,17.0,0,17,0,0,0,1.0,0,0
4362,14.0,0,14,0,0,0,1.0,0,0
4434,14.0,0,14,0,0,0,1.0,0,0
4878,14.0,0,0,0,14,0,0,0,1.0
5185,18.0,0,0,0,18,0,0,0,1.0
5437,37.0,0,0,9,28,0,0,0.24324324324324326,0.7567567567567568
