Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,0.0,0,0,0,0,0,0,0,0
190,51.0,0,49,2,0,0,0.9607843137254902,0.0392156862745098,0
195,51.0,3,0,0,48,0.058823529411764705,0,0,0.9411764705882353
203,51.0,0,51,0,0,0,1.0,0,0
210,54.0,0,0,0,54,0,0,0,1.0
241,71.0,0,14,0,57,0,0.19718309859154928,0,0.8028169014084507
467,70.0,0,1,0,69,0,0.014285714285714285,0,0.9857142857142858
487,93.0,0,4,89,0,0,0.043010752688172046,0.956989247311828,0
521,95.0,0,0,95,0,0,0,1.0,0
526,93.0,0,0,0,93,0,0,0,1.0
641,50.0,50,0,0,0,1.0,0,0,0
670,99.0,1,0,0,98,0.010101010101010102,0,0,0.98989898989899
1132,57.0,57,0,0,0,1.0,0,0,0
1390,68.0,2,0,0,66,0.029411764705882353,0,0,0.9705882352941176
1627,34.0,0,34,0,0,0,1.0,0,0
1688,23.0,19,4,0,0,0.8260869565217391,0.17391304347826086,0,0
1766,20.0,0,20,0,0,0,1.0,0,0
2114,47.0,0,0,0,47,0,0,0,1.0
2518,16.0,0,0,0,16,0,0,0,1.0
2522,17.0,17,0,0,0,1.0,0,0,0
2582,62.0,0,0,6,56,0,0,0.0967741935483871,0.9032258064516129
2606,53.0,51,0,2,0,0.9622641509433962,0,0.03773584905660377,0
2767,72.0,72,0,0,0,1.0,0,0,0
2790,50.0,0,50,0,0,0,1.0,0,0
3037,52.0,0,1,0,51,0,0.019230769230769232,0,0.9807692307692307
3325,26.0,0,0,0,26,0,0,0,1.0
3504,27.0,27,0,0,0,1.0,0,0,0
3631,45.0,0,0,0,45,0,0,0,1.0
3884,45.0,0,45,0,0,0,1.0,0,0
4068,18.0,0,1,0,17,0,0.05555555555555555,0,0.9444444444444444
4079,18.0,18,0,0,0,1.0,0,0,0
4126,25.0,0,0,25,0,0,0,1.0,0
4181,29.0,0,0,0,29,0,0,0,1.0
4184,29.0,0,0,28,1,0,0,0.9655172413793104,0.034482758620689655
4321,50.0,0,50,0,0,0,1.0,0,0
4362,42.0,42,0,0,0,1.0,0,0,0
4434,29.0,0,26,0,3,0,0.896551724137931,0,0.10344827586206896
4878,38.0,0,38,0,0,0,1.0,0,0
