Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,0.0,0,0,0,0,0,0,0,0
190,10.0,0,10,0,0,0,1.0,0,0
195,10.0,1,0,0,9,0.1,0,0,0.9
203,10.0,0,10,0,0,0,1.0,0,0
210,10.0,0,0,0,10,0,0,0,1.0
241,15.0,0,2,0,13,0,0.13333333333333333,0,0.8666666666666667
467,17.0,0,0,0,17,0,0,0,1.0
487,18.0,0,0,18,0,0,0,1.0,0
521,18.0,0,0,18,0,0,0,1.0,0
526,18.0,0,0,0,18,0,0,0,1.0
641,9.0,9,0,0,0,1.0,0,0,0
670,21.0,0,0,0,21,0,0,0,1.0
1132,21.0,21,0,0,0,1.0,0,0,0
1390,20.0,0,0,1,19,0,0,0.05,0.95
1627,18.0,0,18,0,0,0,1.0,0,0
1688,15.0,15,0,0,0,1.0,0,0,0
1766,13.0,0,13,0,0,0,1.0,0,0
2114,7.0,0,0,0,7,0,0,0,1.0
2518,8.0,0,0,0,8,0,0,0,1.0
2522,8.0,8,0,0,0,1.0,0,0,0
2582,15.0,0,0,2,13,0,0,0.13333333333333333,0.8666666666666667
2606,9.0,9,0,0,0,1.0,0,0,0
2767,28.0,28,0,0,0,1.0,0,0,0
2790,22.0,0,22,0,0,0,1.0,0,0
2804,22.0,4,0,18,0,0.18181818181818182,0,0.8181818181818182,0
3037,11.0,0,0,0,11,0,0,0,1.0
3325,9.0,0,0,0,9,0,0,0,1.0
3504,10.0,10,0,0,0,1.0,0,0,0
3631,15.0,0,0,0,15,0,0,0,1.0
3823,11.0,0,2,0,9,0,0.18181818181818182,0,0.8181818181818182
3884,12.0,4,8,0,0,0.3333333333333333,0.6666666666666666,0,0
4068,7.0,0,0,0,7,0,0,0,1.0
4079,7.0,0,0,7,0,0,0,1.0,0
4126,12.0,0,0,12,0,0,0,1.0,0
4181,14.0,0,0,0,14,0,0,0,1.0
4184,14.0,0,0,14,0,0,0,1.0,0
4321,23.0,0,23,0,0,0,1.0,0,0
4327,23.0,0,20,0,3,0,0.8695652173913043,0,0.13043478260869565
4362,17.0,0,17,0,0,0,1.0,0,0
4434,9.0,0,9,0,0,0,1.0,0,0
4878,9.0,0,9,0,0,0,1.0,0,0
