Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,2.0,0,0,0,2,0,0,0,1.0
190,155.0,0,152,3,0,0,0.9806451612903225,0.01935483870967742,0
195,158.0,2,0,1,155,0.012658227848101266,0,0.006329113924050633,0.9810126582278481
203,160.0,0,159,0,1,0,0.99375,0,0.00625
210,168.0,0,0,3,165,0,0,0.017857142857142856,0.9821428571428571
241,208.0,0,31,0,177,0,0.14903846153846154,0,0.8509615384615384
467,201.0,1,3,0,197,0.004975124378109453,0.014925373134328358,0,0.9800995024875622
487,249.0,0,4,245,0,0,0.01606425702811245,0.9839357429718876,0
521,271.0,0,0,3,268,0,0,0.01107011070110701,0.988929889298893
526,270.0,0,0,1,269,0,0,0.003703703703703704,0.9962962962962963
641,116.0,0,0,0,116,0,0,0,1.0
670,298.0,0,0,0,298,0,0,0,1.0
1132,90.0,14,0,76,0,0.15555555555555556,0,0.8444444444444444,0
1390,178.0,0,0,1,177,0,0,0.0056179775280898875,0.9943820224719101
1627,108.0,0,108,0,0,0,1.0,0,0
1688,69.0,68,1,0,0,0.9855072463768116,0.014492753623188406,0,0
1766,46.0,2,44,0,0,0.043478260869565216,0.9565217391304348,0,0
2114,98.0,0,0,0,98,0,0,0,1.0
2518,60.0,0,0,1,59,0,0,0.016666666666666666,0.9833333333333333
2522,63.0,63,0,0,0,1.0,0,0,0
2582,142.0,2,0,10,130,0.014084507042253521,0,0.07042253521126761,0.9154929577464789
2606,111.0,110,0,1,0,0.990990990990991,0,0.009009009009009009,0
2767,227.0,227,0,0,0,1.0,0,0,0
2790,204.0,0,203,1,0,0,0.9950980392156863,0.004901960784313725,0
3037,164.0,0,2,0,162,0,0.012195121951219513,0,0.9878048780487805
3325,84.0,1,0,0,83,0.011904761904761904,0,0,0.9880952380952381
3504,88.0,0,0,0,88,0,0,0,1.0
3631,128.0,0,0,0,128,0,0,0,1.0
3884,99.0,0,99,0,0,0,1.0,0,0
4068,62.0,0,8,0,54,0,0.12903225806451613,0,0.8709677419354839
4079,62.0,0,0,62,0,0,0,1.0,0
4126,75.0,0,0,75,0,0,0,1.0,0
