Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,2.0,0,0,0,2,0,0,0,1.0
190,79.0,0,75,4,0,0,0.9493670886075949,0.05063291139240506,0
195,80.0,4,0,0,76,0.05,0,0,0.95
203,82.0,0,0,0,82,0,0,0,1.0
210,92.0,0,0,1,91,0,0,0.010869565217391304,0.9891304347826086
241,120.0,0,15,0,105,0,0.125,0,0.875
467,84.0,0,2,0,82,0,0.023809523809523808,0,0.9761904761904762
487,112.0,0,4,108,0,0,0.03571428571428571,0.9642857142857143,0
521,118.0,0,0,0,118,0,0,0,1.0
526,116.0,0,0,0,116,0,0,0,1.0
641,56.0,56,0,0,0,1.0,0,0,0
670,134.0,0,0,0,134,0,0,0,1.0
1132,57.0,6,0,51,0,0.10526315789473684,0,0.8947368421052632,0
1390,66.0,3,0,0,63,0.045454545454545456,0,0,0.9545454545454546
1627,41.0,0,41,0,0,0,1.0,0,0
1688,34.0,33,1,0,0,0.9705882352941176,0.029411764705882353,0,0
1766,25.0,0,25,0,0,0,1.0,0,0
2114,48.0,0,0,0,48,0,0,0,1.0
2518,29.0,0,0,0,29,0,0,0,1.0
2522,32.0,32,0,0,0,1.0,0,0,0
2582,73.0,0,0,5,68,0,0,0.0684931506849315,0.9315068493150684
2606,56.0,56,0,0,0,1.0,0,0,0
2767,126.0,126,0,0,0,1.0,0,0,0
2790,108.0,0,108,0,0,0,1.0,0,0
3037,79.0,0,0,0,79,0,0,0,1.0
3325,36.0,0,0,0,36,0,0,0,1.0
3504,36.0,0,0,0,36,0,0,0,1.0
3631,45.0,0,0,0,45,0,0,0,1.0
3884,44.0,0,44,0,0,0,1.0,0,0
4068,30.0,0,1,0,29,0,0.03333333333333333,0,0.9666666666666667
4079,30.0,0,0,30,0,0,0,1.0,0
4126,33.0,0,0,31,2,0,0,0.9393939393939394,0.06060606060606061
4181,39.0,0,0,1,38,0,0,0.02564102564102564,0.9743589743589743
4184,39.0,0,0,39,0,0,0,1.0,0
4321,62.0,0,62,0,0,0,1.0,0,0
4362,45.0,0,45,0,0,0,1.0,0,0
4434,31.0,0,31,0,0,0,1.0,0,0
