Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
3,2.0,1,0,0,1,0.5,0,0,0.5
190,53.0,0,51,2,0,0,0.9622641509433962,0.03773584905660377,0
195,53.0,3,0,0,50,0.05660377358490566,0,0,0.9433962264150944
203,53.0,0,53,0,0,0,1.0,0,0
210,58.0,0,0,1,57,0,0,0.017241379310344827,0.9827586206896551
241,77.0,0,10,0,67,0,0.12987012987012986,0,0.8701298701298701
467,52.0,0,1,0,51,0,0.019230769230769232,0,0.9807692307692307
487,72.0,0,3,69,0,0,0.041666666666666664,0.9583333333333334,0
521,74.0,0,0,0,74,0,0,0,1.0
526,74.0,0,0,0,74,0,0,0,1.0
641,29.0,0,0,0,29,0,0,0,1.0
670,70.0,0,0,0,70,0,0,0,1.0
1132,43.0,7,0,36,0,0.16279069767441862,0,0.8372093023255814,0
1390,49.0,2,0,0,47,0.04081632653061224,0,0,0.9591836734693877
1627,33.0,0,33,0,0,0,1.0,0,0
1688,24.0,24,0,0,0,1.0,0,0,0
1766,22.0,0,22,0,0,0,1.0,0,0
2114,35.0,0,0,0,35,0,0,0,1.0
2518,21.0,0,0,0,21,0,0,0,1.0
2522,25.0,25,0,0,0,1.0,0,0,0
2582,44.0,0,0,6,38,0,0,0.13636363636363635,0.8636363636363636
2606,29.0,29,0,0,0,1.0,0,0,0
2767,58.0,58,0,0,0,1.0,0,0,0
2790,38.0,0,38,0,0,0,1.0,0,0
3037,66.0,0,2,0,64,0,0.030303030303030304,0,0.9696969696969697
3325,21.0,2,0,0,19,0.09523809523809523,0,0,0.9047619047619048
3504,27.0,0,0,0,27,0,0,0,1.0
3631,29.0,0,0,0,29,0,0,0,1.0
3884,50.0,0,50,0,0,0,1.0,0,0
4068,31.0,0,2,0,29,0,0.06451612903225806,0,0.9354838709677419
4079,31.0,0,0,31,0,0,0,1.0,0
4126,38.0,0,0,37,1,0,0,0.9736842105263158,0.02631578947368421
4181,44.0,0,0,0,44,0,0,0,1.0
4184,44.0,0,0,44,0,0,0,1.0,0
4321,50.0,0,50,0,0,0,1.0,0,0
4362,34.0,0,34,0,0,0,1.0,0,0
4434,25.0,0,25,0,0,0,1.0,0,0
4878,29.0,0,27,0,2,0,0.9310344827586207,0,0.06896551724137931
5185,26.0,0,1,0,25,0,0.038461538461538464,0,0.9615384615384616
5437,60.0,0,0,10,50,0,0,0.16666666666666666,0.8333333333333334
5531,46.0,0,0,45,1,0,0,0.9782608695652174,0.021739130434782608
5822,32.0,0,12,0,20,0,0.375,0,0.625
5931,31.0,31,0,0,0,1.0,0,0,0
6402,45.0,0,0,0,45,0,0,0,1.0
6519,17.0,17,0,0,0,1.0,0,0,0
7124,33.0,0,6,0,27,0,0.18181818181818182,0,0.8181818181818182
7384,23.0,23,0,0,0,1.0,0,0,0
7768,40.0,0,0,0,40,0,0,0,1.0
8560,23.0,0,0,0,23,0,0,0,1.0
8883,30.0,0,1,0,29,0,0.03333333333333333,0,0.9666666666666667
8986,21.0,0,1,0,20,0,0.047619047619047616,0,0.9523809523809523
8991,21.0,0,1,0,20,0,0.047619047619047616,0,0.9523809523809523
8995,33.0,33,0,0,0,1.0,0,0,0
9053,62.0,0,0,0,62,0,0,0,1.0
9165,35.0,0,35,0,0,0,1.0,0,0
9286,52.0,0,52,0,0,0,1.0,0,0
9344,76.0,0,76,0,0,0,1.0,0,0
9424,37.0,37,0,0,0,1.0,0,0,0
9534,69.0,0,69,0,0,0,1.0,0,0
9638,37.0,0,0,0,37,0,0,0,1.0
9693,26.0,0,26,0,0,0,1.0,0,0
10029,79.0,0,4,0,75,0,0.05063291139240506,0,0.9493670886075949
10198,62.0,0,62,0,0,0,1.0,0,0
10243,41.0,0,26,0,15,0,0.6341463414634146,0,0.36585365853658536
10273,52.0,2,0,0,50,0.038461538461538464,0,0,0.9615384615384616
10447,56.0,0,0,56,0,0,0,1.0,0
10449,56.0,0,56,0,0,0,1.0,0,0
10582,47.0,0,1,0,46,0,0.02127659574468085,0,0.9787234042553191
11120,48.0,40,0,8,0,0.8333333333333334,0,0.16666666666666666,0
