Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,2.0,0,0,0,2,0,0,0,1.0
3,4.0,0,0,0,4,0,0,0,1.0
190,74.0,0,72,2,0,0,0.972972972972973,0.02702702702702703,0
195,72.0,3,0,1,68,0.041666666666666664,0,0.013888888888888888,0.9444444444444444
203,76.0,0,76,0,0,0,1.0,0,0
210,79.0,0,0,2,77,0,0,0.02531645569620253,0.9746835443037974
241,104.0,0,20,0,84,0,0.19230769230769232,0,0.8076923076923077
467,79.0,0,1,0,78,0,0.012658227848101266,0,0.9873417721518988
487,110.0,0,1,109,0,0,0.00909090909090909,0.990909090909091,0
521,103.0,0,0,0,103,0,0,0,1.0
526,103.0,0,0,0,103,0,0,0,1.0
641,43.0,0,0,0,43,0,0,0,1.0
670,102.0,0,0,0,102,0,0,0,1.0
1132,33.0,5,0,28,0,0.15151515151515152,0,0.8484848484848485,0
1390,67.0,1,0,0,66,0.014925373134328358,0,0,0.9850746268656716
1627,32.0,0,32,0,0,0,1.0,0,0
1688,19.0,19,0,0,0,1.0,0,0,0
1766,13.0,2,11,0,0,0.15384615384615385,0.8461538461538461,0,0
2114,29.0,0,0,0,29,0,0,0,1.0
2518,11.0,0,0,0,11,0,0,0,1.0
2522,11.0,11,0,0,0,1.0,0,0,0
2582,35.0,0,0,5,30,0,0,0.14285714285714285,0.8571428571428571
2606,28.0,28,0,0,0,1.0,0,0,0
2767,57.0,57,0,0,0,1.0,0,0,0
2790,37.0,0,37,0,0,0,1.0,0,0
3037,35.0,0,1,0,34,0,0.02857142857142857,0,0.9714285714285714
3325,19.0,0,0,0,19,0,0,0,1.0
3504,37.0,0,0,0,37,0,0,0,1.0
3631,48.0,0,0,0,48,0,0,0,1.0
3884,24.0,0,24,0,0,0,1.0,0,0
4068,11.0,0,0,0,11,0,0,0,1.0
4079,11.0,0,0,11,0,0,0,1.0,0
4126,23.0,0,0,23,0,0,0,1.0,0
4181,32.0,0,0,3,29,0,0,0.09375,0.90625
4184,32.0,0,0,32,0,0,0,1.0,0
4321,29.0,0,29,0,0,0,1.0,0,0
4362,18.0,0,18,0,0,0,1.0,0,0
4434,15.0,0,15,0,0,0,1.0,0,0
4878,18.0,0,18,0,0,0,1.0,0,0
5185,19.0,0,0,0,19,0,0,0,1.0
5437,86.0,0,0,27,59,0,0,0.313953488372093,0.686046511627907
5531,60.0,0,0,58,2,0,0,0.9666666666666667,0.03333333333333333
5822,26.0,0,26,0,0,0,1.0,0,0
5931,20.0,17,0,3,0,0.85,0,0.15,0
6402,36.0,0,2,0,34,0,0.05555555555555555,0,0.9444444444444444
6519,9.0,9,0,0,0,1.0,0,0,0
7124,27.0,0,5,0,22,0,0.18518518518518517,0,0.8148148148148148
7384,16.0,16,0,0,0,1.0,0,0,0
7768,31.0,0,0,0,31,0,0,0,1.0
8560,12.0,0,0,0,12,0,0,0,1.0
