Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
320,0.0,0,0,0,0,0,0,0,0
1418,3006.0,2728,27,219,32,0.9075182967398536,0.008982035928143712,0.07285429141716566,0.010645375914836993
2172,4467.0,383,38,4006,40,0.08573987015894337,0.00850682784866801,0.8967987463622118,0.008954555630176853
3037,4818.0,49,47,48,4674,0.01017019510170195,0.009755085097550851,0.009962640099626401,0.9701120797011208
4181,4877.0,39,35,322,4481,0.00799671929464835,0.007176542956735698,0.06602419520196842,0.9188025425466475
4321,5136.0,56,4828,49,203,0.010903426791277258,0.9400311526479751,0.0095404984423676,0.03952492211838006
4754,4897.0,45,241,41,4570,0.00918929957116602,0.049213804370022464,0.008372472942617929,0.9332244231161936
5184,4903.0,35,4685,45,138,0.007138486640832144,0.955537426065674,0.00917805425249847,0.02814603304099531
5192,4889.0,52,4650,47,140,0.01063612190632031,0.9511147473921048,0.009613417876866434,0.028635712824708528
5584,5215.0,4811,51,301,52,0.9225311601150528,0.00977948226270374,0.05771812080536913,0.009971236816874401
6402,4711.0,44,335,50,4282,0.009339842920823604,0.07111016769263426,0.010613457864572278,0.9089365315219698
7124,3719.0,29,309,30,3351,0.007797795106211347,0.08308685130411401,0.008066684592632429,0.9010486689970422
7886,3686.0,3331,31,289,35,0.9036896364622897,0.008410200759631037,0.07840477482365708,0.009495387954422138
7945,3589.0,27,300,33,3229,0.007522986904430203,0.08358874338255781,0.00919476177208136,0.8996935079409306
8964,3015.0,27,2661,30,297,0.008955223880597015,0.882587064676617,0.009950248756218905,0.09850746268656717
8986,2848.0,18,301,24,2505,0.006320224719101123,0.10568820224719101,0.008426966292134831,0.879564606741573
9053,2841.0,13,23,287,2518,0.0045758535726856744,0.008095740936290039,0.10102076733544527,0.886307638155579
9857,3047.0,19,2691,29,308,0.0062356416147029865,0.8831637676403019,0.009517558254020347,0.10108303249097472
9891,3190.0,22,2829,20,319,0.006896551724137931,0.886833855799373,0.006269592476489028,0.1
10029,3256.0,33,364,22,2837,0.010135135135135136,0.11179361179361179,0.006756756756756757,0.8713144963144963
11161,3737.0,3294,25,386,32,0.8814557131388815,0.00668985817500669,0.1032914102221033,0.008563018464008563
11201,3653.0,360,25,3241,27,0.09854913769504517,0.00684369011771147,0.8872159868601149,0.0073911853271283875
11332,3801.0,367,20,3384,30,0.09655353854248881,0.005261773217574322,0.8902920284135754,0.007892659826361484
11418,3827.0,32,325,38,3432,0.008361640972040762,0.084922916122289,0.009929448654298406,0.8967859942513718
11488,3854.0,37,3435,29,353,0.009600415153087702,0.8912817851582772,0.007524649714582252,0.09159314997405293
11514,3957.0,29,3541,34,353,0.007328784432650998,0.8948698508971443,0.00859236795552186,0.08920899671468284
13019,4862.0,38,4592,31,201,0.00781571369806664,0.9444672974084739,0.006375976964212258,0.041341011929247225
13335,4707.0,43,4543,37,84,0.009135330359039727,0.965158274909709,0.007860633099638836,0.017845761631612493
14246,4745.0,4537,36,137,35,0.9561643835616438,0.007586933614330875,0.02887249736564805,0.007376185458377239
14408,4455.0,37,54,44,4320,0.008305274971941638,0.012121212121212121,0.009876543209876543,0.9696969696969697
15451,3735.0,3648,24,34,29,0.976706827309237,0.00642570281124498,0.009103078982597055,0.007764390896921017
16466,3595.0,36,36,40,3483,0.010013908205841447,0.010013908205841447,0.011126564673157162,0.96884561891516
18213,3341.0,2950,31,331,29,0.8829691709069141,0.009278659084106555,0.09907213409158934,0.008680035917390003
19126,3484.0,3091,31,341,21,0.8871986222732492,0.008897818599311137,0.0978760045924225,0.006027554535017222
19220,3486.0,27,376,36,3047,0.00774526678141136,0.1078600114744693,0.010327022375215147,0.8740676993689042
19500,3203.0,26,2795,25,357,0.008117389946924758,0.8726194192944114,0.007805182641273806,0.11145800811738994
19908,2921.0,363,26,2513,19,0.12427250941458405,0.00890106128038343,0.860321807600137,0.006504621704895584
21618,3165.0,30,26,3083,26,0.009478672985781991,0.008214849921011059,0.9740916271721959,0.008214849921011059
21846,3302.0,28,346,36,2892,0.008479709267110842,0.10478497880072683,0.010902483343428226,0.8758328285887341
21987,3393.0,3318,23,34,18,0.97789566755084,0.006778661951075744,0.010020630710285883,0.005305039787798408
22227,3331.0,42,2944,27,318,0.012608826178324827,0.8838186730711498,0.008105673971780246,0.09546682677874511
22917,3564.0,35,31,3466,32,0.009820426487093154,0.008698092031425365,0.9725028058361391,0.008978675645342313
22995,3561.0,3432,45,47,37,0.9637742207245156,0.012636899747262006,0.013198539736029205,0.010390339792193204
23403,3615.0,36,27,3517,35,0.00995850622406639,0.007468879668049793,0.9728907330567081,0.009681881051175657
23604,3794.0,29,38,3703,24,0.007643647865050079,0.010015814443858724,0.9760147601476015,0.0063257775434897206
23683,3726.0,35,386,37,3268,0.00939345142243693,0.10359634997316157,0.009930220075147612,0.8770799785292539
23848,3701.0,3300,34,334,33,0.8916509051607674,0.009186706295595785,0.09024587949202918,0.008916509051607674
24410,3406.0,3316,27,32,31,0.9735760422783324,0.007927187316500293,0.009395184967704051,0.0091015854374633
25469,2908.0,32,38,24,2814,0.011004126547455296,0.013067400275103164,0.008253094910591471,0.96767537826685
25710,3160.0,33,47,17,3063,0.010443037974683544,0.014873417721518987,0.005379746835443038,0.9693037974683544
25855,3302.0,23,21,332,2926,0.006965475469412477,0.006359781950333132,0.10054512416717142,0.886129618413083
26767,3358.0,23,3278,15,42,0.00684931506849315,0.9761762954139369,0.004466944609886838,0.012507444907683145
