Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
670,28.0,1,1,17,9,0.03571428571428571,0.03571428571428571,0.6071428571428571,0.32142857142857145
2509,68.0,0,52,0,16,0,0.7647058823529411,0,0.23529411764705882
2790,72.0,0,20,1,51,0,0.2777777777777778,0.013888888888888888,0.7083333333333334
3037,70.0,0,4,0,66,0,0.05714285714285714,0,0.9428571428571428
3055,76.0,0,14,0,62,0,0.18421052631578946,0,0.8157894736842105
3701,67.0,14,2,51,0,0.208955223880597,0.029850746268656716,0.7611940298507462,0
4184,68.0,55,0,12,1,0.8088235294117647,0,0.17647058823529413,0.014705882352941176
4321,67.0,1,28,0,38,0.014925373134328358,0.417910447761194,0,0.5671641791044776
4832,85.0,0,67,0,18,0,0.788235294117647,0,0.21176470588235294
5184,70.0,0,68,0,2,0,0.9714285714285714,0,0.02857142857142857
5584,55.0,47,0,7,1,0.8545454545454545,0,0.12727272727272726,0.01818181818181818
5736,59.0,0,49,0,10,0,0.8305084745762712,0,0.1694915254237288
7472,71.0,16,0,55,0,0.22535211267605634,0,0.7746478873239436,0
9344,69.0,0,17,1,51,0,0.2463768115942029,0.014492753623188406,0.7391304347826086
9424,71.0,19,0,52,0,0.2676056338028169,0,0.7323943661971831,0
9534,71.0,0,20,0,51,0,0.28169014084507044,0,0.7183098591549296
9866,64.0,2,18,0,44,0.03125,0.28125,0,0.6875
9891,70.0,0,54,0,16,0,0.7714285714285715,0,0.22857142857142856
10029,83.0,0,22,0,61,0,0.26506024096385544,0,0.7349397590361446
10198,81.0,0,17,0,64,0,0.20987654320987653,0,0.7901234567901234
10447,70.0,50,0,18,2,0.7142857142857143,0,0.2571428571428571,0.02857142857142857
10449,72.0,55,14,2,1,0.7638888888888888,0.19444444444444445,0.027777777777777776,0.013888888888888888
11418,121.0,0,15,0,106,0,0.12396694214876033,0,0.8760330578512396
11514,128.0,1,113,0,14,0.0078125,0.8828125,0,0.109375
11585,94.0,94,0,0,0,1.0,0,0,0
12880,76.0,0,17,1,58,0,0.2236842105263158,0.013157894736842105,0.7631578947368421
13019,71.0,0,61,0,10,0,0.8591549295774648,0,0.14084507042253522
13476,67.0,2,50,1,14,0.029850746268656716,0.746268656716418,0.014925373134328358,0.208955223880597
14408,48.0,0,0,0,48,0,0,0,1.0
15451,48.0,9,0,39,0,0.1875,0,0.8125,0
15714,48.0,0,13,0,35,0,0.2708333333333333,0,0.7291666666666666
16466,63.0,0,52,0,11,0,0.8253968253968254,0,0.1746031746031746
17336,68.0,0,56,0,12,0,0.8235294117647058,0,0.17647058823529413
17410,71.0,1,15,0,55,0.014084507042253521,0.2112676056338028,0,0.7746478873239436
18163,63.0,19,0,44,0,0.30158730158730157,0,0.6984126984126984,0
18299,66.0,0,28,0,38,0,0.42424242424242425,0,0.5757575757575758
18304,67.0,0,0,35,32,0,0,0.5223880597014925,0.47761194029850745
18570,70.0,0,54,0,16,0,0.7714285714285715,0,0.22857142857142856
19955,88.0,0,14,2,72,0,0.1590909090909091,0.022727272727272728,0.8181818181818182
20055,88.0,30,0,58,0,0.3409090909090909,0,0.6590909090909091,0
20126,84.0,12,0,72,0,0.14285714285714285,0,0.8571428571428571,0
21618,93.0,1,8,14,70,0.010752688172043012,0.08602150537634409,0.15053763440860216,0.7526881720430108
21770,69.0,1,1,54,13,0.014492753623188406,0.014492753623188406,0.782608695652174,0.18840579710144928
21987,68.0,53,0,14,1,0.7794117647058824,0,0.20588235294117646,0.014705882352941176
22200,63.0,2,0,48,13,0.031746031746031744,0,0.7619047619047619,0.20634920634920634
22227,69.0,0,55,1,13,0,0.7971014492753623,0.014492753623188406,0.18840579710144928
22578,79.0,58,0,20,1,0.7341772151898734,0,0.25316455696202533,0.012658227848101266
22674,78.0,1,24,0,53,0.01282051282051282,0.3076923076923077,0,0.6794871794871795
22679,80.0,0,59,1,20,0,0.7375,0.0125,0.25
22686,77.0,0,19,1,57,0,0.24675324675324675,0.012987012987012988,0.7402597402597403
22688,80.0,23,0,56,1,0.2875,0,0.7,0.0125
22775,83.0,57,0,26,0,0.6867469879518072,0,0.3132530120481928,0
22786,78.0,24,53,0,1,0.3076923076923077,0.6794871794871795,0,0.01282051282051282
22813,80.0,0,0,1,79,0,0,0.0125,0.9875
22882,78.0,0,1,56,21,0,0.01282051282051282,0.717948717948718,0.2692307692307692
22917,75.0,2,0,14,59,0.02666666666666667,0,0.18666666666666668,0.7866666666666666
22992,75.0,56,0,19,0,0.7466666666666667,0,0.25333333333333335,0
22995,75.0,73,2,0,0,0.9733333333333334,0.02666666666666667,0,0
23013,75.0,22,52,1,0,0.29333333333333333,0.6933333333333334,0.013333333333333334,0
23040,76.0,20,0,56,0,0.2631578947368421,0,0.7368421052631579,0
23055,78.0,24,0,54,0,0.3076923076923077,0,0.6923076923076923,0
23063,78.0,21,1,0,56,0.2692307692307692,0.01282051282051282,0,0.717948717948718
23075,81.0,0,58,0,23,0,0.7160493827160493,0,0.2839506172839506
23403,75.0,3,0,72,0,0.04,0,0.96,0
23525,81.0,1,21,0,59,0.012345679012345678,0.25925925925925924,0,0.7283950617283951
23599,79.0,1,0,58,20,0.012658227848101266,0,0.7341772151898734,0.25316455696202533
23604,81.0,55,7,17,2,0.6790123456790124,0.08641975308641975,0.20987654320987653,0.024691358024691357
23854,73.0,55,18,0,0,0.7534246575342466,0.2465753424657534,0,0
23874,75.0,0,64,0,11,0,0.8533333333333334,0,0.14666666666666667
23948,70.0,0,0,16,54,0,0,0.22857142857142856,0.7714285714285715
24410,76.0,17,0,59,0,0.2236842105263158,0,0.7763157894736842,0
24424,75.0,18,1,0,56,0.24,0.013333333333333334,0,0.7466666666666667
24469,68.0,52,1,0,15,0.7647058823529411,0.014705882352941176,0,0.22058823529411764
25000,61.0,0,12,0,49,0,0.19672131147540983,0,0.8032786885245902
25469,53.0,0,40,0,13,0,0.7547169811320755,0,0.24528301886792453
25584,47.0,0,13,0,34,0,0.2765957446808511,0,0.723404255319149
25647,45.0,0,0,37,8,0,0,0.8222222222222222,0.17777777777777778
26060,43.0,0,9,0,34,0,0.20930232558139536,0,0.7906976744186046
26270,44.0,1,9,0,34,0.022727272727272728,0.20454545454545456,0,0.7727272727272727
26577,42.0,0,5,36,1,0,0.11904761904761904,0.8571428571428571,0.023809523809523808
26709,43.0,35,0,8,0,0.813953488372093,0,0.18604651162790697,0
26767,46.0,2,8,0,36,0.043478260869565216,0.17391304347826086,0,0.782608695652174
26858,55.0,0,13,0,42,0,0.23636363636363636,0,0.7636363636363637
26971,61.0,7,0,54,0,0.11475409836065574,0,0.8852459016393442,0
27259,65.0,13,51,0,1,0.2,0.7846153846153846,0,0.015384615384615385
27382,67.0,2,48,16,1,0.029850746268656716,0.7164179104477612,0.23880597014925373,0.014925373134328358
27383,68.0,19,1,0,48,0.27941176470588236,0.014705882352941176,0,0.7058823529411765
27384,71.0,0,52,0,19,0,0.7323943661971831,0,0.2676056338028169
27638,61.0,1,14,1,45,0.01639344262295082,0.22950819672131148,0.01639344262295082,0.7377049180327869
