Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
670,37.0,1,1,30,5,0.02702702702702703,0.02702702702702703,0.8108108108108109,0.13513513513513514
2509,68.0,0,63,0,5,0,0.9264705882352942,0,0.07352941176470588
2790,68.0,0,10,1,57,0,0.14705882352941177,0.014705882352941176,0.8382352941176471
3037,66.0,0,2,0,64,0,0.030303030303030304,0,0.9696969696969697
3055,79.0,0,3,0,76,0,0.0379746835443038,0,0.9620253164556962
3701,80.0,11,1,68,0,0.1375,0.0125,0.85,0
4184,72.0,67,0,5,0,0.9305555555555556,0,0.06944444444444445,0
4321,67.0,1,21,0,45,0.014925373134328358,0.31343283582089554,0,0.6716417910447762
4832,86.0,0,82,0,4,0,0.9534883720930233,0,0.046511627906976744
5184,71.0,0,68,1,2,0,0.9577464788732394,0.014084507042253521,0.028169014084507043
5584,60.0,55,1,3,1,0.9166666666666666,0.016666666666666666,0.05,0.016666666666666666
5736,70.0,0,47,0,23,0,0.6714285714285714,0,0.32857142857142857
7472,74.0,19,0,55,0,0.25675675675675674,0,0.7432432432432432,0
9344,75.0,0,10,1,64,0,0.13333333333333333,0.013333333333333334,0.8533333333333334
9424,76.0,15,0,61,0,0.19736842105263158,0,0.8026315789473685,0
9534,73.0,0,9,0,64,0,0.1232876712328767,0,0.8767123287671232
9866,65.0,1,12,0,52,0.015384615384615385,0.18461538461538463,0,0.8
9891,76.0,0,70,0,6,0,0.9210526315789473,0,0.07894736842105263
10029,83.0,0,10,0,73,0,0.12048192771084337,0,0.8795180722891566
10198,83.0,1,5,0,77,0.012048192771084338,0.060240963855421686,0,0.927710843373494
10447,76.0,68,1,7,0,0.8947368421052632,0.013157894736842105,0.09210526315789473,0
10449,74.0,69,3,1,1,0.9324324324324325,0.04054054054054054,0.013513513513513514,0.013513513513513514
11418,129.0,0,4,0,125,0,0.031007751937984496,0,0.9689922480620154
11514,131.0,1,125,0,5,0.007633587786259542,0.9541984732824428,0,0.03816793893129771
11585,92.0,92,0,0,0,1.0,0,0,0
12880,70.0,0,4,0,66,0,0.05714285714285714,0,0.9428571428571428
13019,69.0,0,66,0,3,0,0.9565217391304348,0,0.043478260869565216
13476,65.0,3,48,0,14,0.046153846153846156,0.7384615384615385,0,0.2153846153846154
14408,56.0,0,3,0,53,0,0.05357142857142857,0,0.9464285714285714
15451,48.0,4,0,44,0,0.08333333333333333,0,0.9166666666666666,0
15714,48.0,0,7,0,41,0,0.14583333333333334,0,0.8541666666666666
16466,59.0,0,54,0,5,0,0.9152542372881356,0,0.0847457627118644
17336,68.0,0,63,0,5,0,0.9264705882352942,0,0.07352941176470588
17410,71.0,0,6,0,65,0,0.08450704225352113,0,0.9154929577464789
18163,60.0,4,0,56,0,0.06666666666666667,0,0.9333333333333333,0
18299,54.0,0,30,0,24,0,0.5555555555555556,0,0.4444444444444444
18304,55.0,0,0,31,24,0,0,0.5636363636363636,0.43636363636363634
