Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
670,38.0,0,1,27,10,0,0.02631578947368421,0.7105263157894737,0.2631578947368421
2509,70.0,0,61,0,9,0,0.8714285714285714,0,0.12857142857142856
2790,69.0,1,10,1,57,0.014492753623188406,0.14492753623188406,0.014492753623188406,0.8260869565217391
3037,65.0,0,3,0,62,0,0.046153846153846156,0,0.9538461538461539
3055,70.0,0,6,0,64,0,0.08571428571428572,0,0.9142857142857143
3701,66.0,8,1,57,0,0.12121212121212122,0.015151515151515152,0.8636363636363636,0
4184,69.0,58,0,11,0,0.8405797101449275,0,0.15942028985507245,0
4321,68.0,1,22,0,45,0.014705882352941176,0.3235294117647059,0,0.6617647058823529
4832,86.0,0,79,2,5,0,0.9186046511627907,0.023255813953488372,0.05813953488372093
5184,72.0,0,68,0,4,0,0.9444444444444444,0,0.05555555555555555
5584,54.0,50,0,4,0,0.9259259259259259,0,0.07407407407407407,0
5736,57.0,0,41,0,16,0,0.7192982456140351,0,0.2807017543859649
7472,72.0,10,0,62,0,0.1388888888888889,0,0.8611111111111112,0
9344,75.0,0,13,0,62,0,0.17333333333333334,0,0.8266666666666667
9424,74.0,15,0,59,0,0.20270270270270271,0,0.7972972972972973,0
9534,74.0,0,12,0,62,0,0.16216216216216217,0,0.8378378378378378
9866,64.0,1,15,2,46,0.015625,0.234375,0.03125,0.71875
9891,74.0,0,63,0,11,0,0.8513513513513513,0,0.14864864864864866
10029,88.0,0,17,0,71,0,0.19318181818181818,0,0.8068181818181818
10198,83.0,0,10,1,72,0,0.12048192771084337,0.012048192771084338,0.8674698795180723
10447,71.0,62,0,9,0,0.8732394366197183,0,0.1267605633802817,0
10449,73.0,63,8,0,2,0.863013698630137,0.1095890410958904,0,0.0273972602739726
11418,128.0,1,9,1,117,0.0078125,0.0703125,0.0078125,0.9140625
11514,131.0,1,119,0,11,0.007633587786259542,0.9083969465648855,0,0.08396946564885496
11585,93.0,93,0,0,0,1.0,0,0,0
12880,80.0,0,14,1,65,0,0.175,0.0125,0.8125
13019,70.0,0,64,1,5,0,0.9142857142857143,0.014285714285714285,0.07142857142857142
13476,59.0,2,40,3,14,0.03389830508474576,0.6779661016949152,0.05084745762711865,0.23728813559322035
14408,55.0,1,5,0,49,0.01818181818181818,0.09090909090909091,0,0.8909090909090909
15451,48.0,6,0,42,0,0.125,0,0.875,0
15714,49.0,0,11,0,38,0,0.22448979591836735,0,0.7755102040816326
16466,62.0,0,52,0,10,0,0.8387096774193549,0,0.16129032258064516
17336,63.0,0,56,0,7,0,0.8888888888888888,0,0.1111111111111111
17410,69.0,0,10,0,59,0,0.14492753623188406,0,0.855072463768116
18163,69.0,12,1,55,1,0.17391304347826086,0.014492753623188406,0.7971014492753623,0.014492753623188406
18299,61.0,0,33,0,28,0,0.5409836065573771,0,0.45901639344262296
18304,62.0,0,0,35,27,0,0,0.5645161290322581,0.43548387096774194
18570,76.0,0,65,0,11,0,0.8552631578947368,0,0.14473684210526316
19955,87.0,0,8,0,79,0,0.09195402298850575,0,0.9080459770114943
20055,86.0,21,0,65,0,0.2441860465116279,0,0.7558139534883721,0
20126,81.0,10,0,71,0,0.12345679012345678,0,0.8765432098765432,0
21618,109.0,1,7,13,88,0.009174311926605505,0.06422018348623854,0.11926605504587157,0.8073394495412844
21770,73.0,1,0,64,8,0.0136986301369863,0,0.8767123287671232,0.1095890410958904
