Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
100,111.0,0,111,0,0,0,1.0,0,0
157,349.0,0,349,0,0,0,1.0,0,0
241,1004.0,0,0,0,1004,0,0,0,1.0
442,1596.0,1,1584,11,0,0.0006265664160401002,0.9924812030075187,0.006892230576441102,0
733,1854.0,1,1251,0,602,0.0005393743257820927,0.6747572815533981,0,0.32470334412081986
745,1764.0,0,1763,0,1,0,0.9994331065759637,0,0.0005668934240362812
942,905.0,0,0,902,3,0,0,0.9966850828729282,0.0033149171270718232
1060,662.0,0,662,0,0,0,1.0,0,0
1102,583.0,0,583,0,0,0,1.0,0,0
1148,553.0,0,0,553,0,0,0,1.0,0
1190,547.0,0,366,0,181,0,0.6691042047531993,0,0.33089579524680074
1264,799.0,1,0,797,1,0.0012515644555694619,0,0.9974968710888611,0.0012515644555694619
1288,856.0,1,855,0,0,0.0011682242990654205,0.9988317757009346,0,0
1420,758.0,3,754,0,1,0.00395778364116095,0.9947229551451188,0,0.0013192612137203166
1885,582.0,0,0,0,582,0,0,0,1.0
2122,977.0,1,0,1,975,0.0010235414534288639,0,0.0010235414534288639,0.9979529170931423
2257,562.0,0,0,0,562,0,0,0,1.0
2306,433.0,0,338,0,95,0,0.7806004618937644,0,0.21939953810623555
2544,1050.0,0,738,0,312,0,0.7028571428571428,0,0.29714285714285715
2644,1228.0,0,1227,1,0,0,0.999185667752443,0.0008143322475570033,0
2749,1315.0,0,425,0,890,0,0.3231939163498099,0,0.6768060836501901
2879,1398.0,0,0,1397,1,0,0,0.9992846924177397,0.000715307582260372
3037,984.0,0,1,0,983,0,0.0010162601626016261,0,0.9989837398373984
3180,1099.0,1099,0,0,0,1.0,0,0,0
3766,237.0,0,0,0,237,0,0,0,1.0
3828,267.0,0,91,0,176,0,0.3408239700374532,0,0.6591760299625468
3948,94.0,94,0,0,0,1.0,0,0,0
4474,378.0,0,0,377,1,0,0,0.9973544973544973,0.0026455026455026454
4573,650.0,0,650,0,0,0,1.0,0,0
4586,701.0,0,701,0,0,0,1.0,0,0
4815,423.0,0,423,0,0,0,1.0,0,0
5063,576.0,0,0,576,0,0,0,1.0,0
5648,1302.0,467,835,0,0,0.358678955453149,0.641321044546851,0,0
5724,915.0,0,915,0,0,0,1.0,0,0
5849,374.0,0,121,0,253,0,0.3235294117647059,0,0.6764705882352942
6027,207.0,0,207,0,0,0,1.0,0,0
6195,372.0,0,372,0,0,0,1.0,0,0
6310,652.0,0,652,0,0,0,1.0,0,0
6319,670.0,0,0,668,2,0,0,0.9970149253731343,0.0029850746268656717
6525,311.0,1,310,0,0,0.003215434083601286,0.9967845659163987,0,0
6613,319.0,0,0,319,0,0,0,1.0,0
6627,328.0,0,328,0,0,0,1.0,0,0
