Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
100,77.0,0,6,0,71,0,0.07792207792207792,0,0.922077922077922
157,304.0,0,304,0,0,0,1.0,0,0
241,774.0,0,0,0,774,0,0,0,1.0
442,1003.0,1,1002,0,0,0.0009970089730807576,0.9990029910269193,0,0
733,1076.0,0,137,0,939,0,0.12732342007434944,0,0.8726765799256505
745,959.0,1,841,0,117,0.0010427528675703858,0.8769551616266945,0,0.12200208550573514
942,615.0,0,0,615,0,0,0,1.0,0
1060,506.0,1,505,0,0,0.001976284584980237,0.9980237154150198,0,0
1102,385.0,1,384,0,0,0.0025974025974025974,0.9974025974025974,0,0
1148,353.0,1,0,352,0,0.0028328611898017,0,0.9971671388101983,0
1190,361.0,0,361,0,0,0,1.0,0,0
1264,484.0,0,0,484,0,0,0,1.0,0
1288,560.0,0,557,0,3,0,0.9946428571428572,0,0.005357142857142857
1420,566.0,1,565,0,0,0.0017667844522968198,0.9982332155477032,0,0
1885,417.0,0,0,0,417,0,0,0,1.0
2122,677.0,0,0,1,676,0,0,0.0014771048744460858,0.9985228951255539
2257,411.0,0,0,0,411,0,0,0,1.0
2306,381.0,0,381,0,0,0,1.0,0,0
2544,876.0,0,876,0,0,0,1.0,0,0
2644,1044.0,1,1042,0,1,0.0009578544061302681,0.9980842911877394,0,0.0009578544061302681
2749,1157.0,0,1027,0,130,0,0.8876404494382022,0,0.11235955056179775
2879,1139.0,0,0,1139,0,0,0,1.0,0
3037,876.0,0,0,0,876,0,0,0,1.0
3180,863.0,863,0,0,0,1.0,0,0,0
3766,314.0,0,0,0,314,0,0,0,1.0
3828,514.0,0,452,0,62,0,0.8793774319066148,0,0.12062256809338522
3948,117.0,117,0,0,0,1.0,0,0,0
4474,265.0,0,0,265,0,0,0,1.0,0
4573,615.0,0,615,0,0,0,1.0,0,0
4586,669.0,1,668,0,0,0.0014947683109118087,0.9985052316890882,0,0
4815,416.0,1,415,0,0,0.002403846153846154,0.9975961538461539,0,0
5063,456.0,0,0,456,0,0,0,1.0,0
5648,1166.0,1008,158,0,0,0.8644939965694682,0.13550600343053174,0,0
5724,731.0,0,731,0,0,0,1.0,0,0
5849,389.0,0,388,0,1,0,0.9974293059125964,0,0.002570694087403599
6027,178.0,0,178,0,0,0,1.0,0,0
6195,357.0,0,357,0,0,0,1.0,0,0
6310,566.0,0,566,0,0,0,1.0,0,0
6319,599.0,497,0,102,0,0.8297161936560935,0,0.17028380634390652,0
6525,238.0,0,235,0,3,0,0.9873949579831933,0,0.012605042016806723
6613,320.0,288,0,32,0,0.9,0,0.1,0
6627,332.0,0,332,0,0,0,1.0,0,0
6706,380.0,0,380,0,0,0,1.0,0,0
7054,395.0,0,0,0,395,0,0,0,1.0
