Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
100,276.0,0,276,0,0,0,1.0,0,0
157,486.0,0,485,0,1,0,0.9979423868312757,0,0.00205761316872428
241,575.0,0,0,0,575,0,0,0,1.0
442,871.0,0,871,0,0,0,1.0,0,0
733,646.0,0,380,0,266,0,0.5882352941176471,0,0.4117647058823529
745,695.0,0,695,0,0,0,1.0,0,0
942,541.0,0,0,541,0,0,0,1.0,0
1060,692.0,0,692,0,0,0,1.0,0,0
1102,715.0,0,715,0,0,0,1.0,0,0
1148,602.0,0,0,602,0,0,0,1.0,0
1190,570.0,1,369,0,200,0.0017543859649122807,0.6473684210526316,0,0.3508771929824561
1264,350.0,0,0,350,0,0,0,1.0,0
1288,207.0,0,207,0,0,0,1.0,0,0
1420,459.0,0,458,0,1,0,0.9978213507625272,0,0.002178649237472767
1885,365.0,0,0,0,365,0,0,0,1.0
2122,752.0,0,2,1,749,0,0.0026595744680851063,0.0013297872340425532,0.9960106382978723
2257,205.0,0,0,0,205,0,0,0,1.0
2306,398.0,0,268,0,130,0,0.6733668341708543,0,0.32663316582914576
2544,113.0,0,78,0,35,0,0.6902654867256637,0,0.30973451327433627
2644,642.0,0,642,0,0,0,1.0,0,0
2749,623.0,0,320,0,303,0,0.5136436597110754,0,0.48635634028892455
2879,259.0,0,0,259,0,0,0,1.0,0
3037,743.0,1,0,0,742,0.0013458950201884253,0,0,0.9986541049798116
3180,12.0,12,0,0,0,1.0,0,0,0
3766,92.0,0,0,0,92,0,0,0,1.0
3828,354.0,0,146,0,208,0,0.4124293785310734,0,0.5875706214689266
3948,573.0,573,0,0,0,1.0,0,0,0
4474,746.0,0,0,746,0,0,0,1.0,0
4573,635.0,0,635,0,0,0,1.0,0,0
4586,566.0,0,566,0,0,0,1.0,0,0
4815,525.0,0,525,0,0,0,1.0,0,0
5063,401.0,0,0,401,0,0,0,1.0,0
5648,672.0,262,410,0,0,0.3898809523809524,0.6101190476190477,0,0
5724,1041.0,0,1039,0,2,0,0.9980787704130644,0,0.0019212295869356388
5849,878.0,0,307,0,571,0,0.34965831435079725,0,0.6503416856492027
6027,317.0,0,317,0,0,0,1.0,0,0
6195,113.0,0,113,0,0,0,1.0,0,0
6310,1534.0,0,1533,1,0,0,0.999348109517601,0.000651890482398957,0
6319,1637.0,0,1,1636,0,0,0.0006108735491753207,0.9993891264508247,0
6525,269.0,0,269,0,0,0,1.0,0,0
6613,697.0,0,0,697,0,0,0,1.0,0
6627,683.0,0,683,0,0,0,1.0,0,0
6706,602.0,0,602,0,0,0,1.0,0,0
7054,195.0,0,0,0,195,0,0,0,1.0
7164,758.0,0,758,0,0,0,1.0,0,0
7600,643.0,0,643,0,0,0,1.0,0,0
7851,791.0,0,791,0,0,0,1.0,0,0
7877,890.0,890,0,0,0,1.0,0,0,0
7979,28.0,0,28,0,0,0,1.0,0,0
8392,477.0,0,0,0,477,0,0,0,1.0
8425,434.0,434,0,0,0,1.0,0,0,0
8626,16.0,0,16,0,0,0,1.0,0,0
8809,855.0,0,855,0,0,0,1.0,0,0
9711,1024.0,0,1024,0,0,0,1.0,0,0
9856,177.0,0,0,177,0,0,0,1.0,0
10318,881.0,0,1,880,0,0,0.0011350737797956867,0.9988649262202043,0
10323,884.0,877,0,7,0,0.9920814479638009,0,0.007918552036199095,0
10667,597.0,0,0,0,597,0,0,0,1.0
10870,964.0,0,0,964,0,0,0,1.0,0
11078,611.0,0,0,0,611,0,0,0,1.0
11198,1420.0,1,0,1419,0,0.0007042253521126761,0,0.9992957746478873,0
11417,838.0,0,1,837,0,0,0.0011933174224343676,0.9988066825775657,0
11575,570.0,0,570,0,0,0,1.0,0,0
11824,908.0,2,906,0,0,0.0022026431718061676,0.9977973568281938,0,0
11947,422.0,422,0,0,0,1.0,0,0,0
12053,784.0,1,783,0,0,0.0012755102040816326,0.9987244897959183,0,0
12253,1056.0,0,1056,0,0,0,1.0,0,0
12778,394.0,0,149,0,245,0,0.37817258883248733,0,0.6218274111675127
12964,1058.0,1057,1,0,0,0.999054820415879,0.000945179584120983,0,0
13035,349.0,0,349,0,0,0,1.0,0,0
13860,1022.0,1,387,0,634,0.0009784735812133072,0.3786692759295499,0,0.6203522504892368
14120,901.0,0,901,0,0,0,1.0,0,0
14408,760.0,0,0,0,760,0,0,0,1.0
14712,987.0,0,0,987,0,0,0,1.0,0
15857,18.0,0,18,0,0,0,1.0,0,0
16944,766.0,2,0,1,763,0.0026109660574412533,0,0.0013054830287206266,0.9960835509138382
17259,1395.0,0,0,537,858,0,0,0.3849462365591398,0.6150537634408603
17703,317.0,0,317,0,0,0,1.0,0,0
17747,369.0,0,367,0,2,0,0.994579945799458,0,0.005420054200542005
18366,945.0,944,1,0,0,0.9989417989417989,0.0010582010582010583,0,0
18486,1067.0,0,1067,0,0,0,1.0,0,0
18508,986.0,0,986,0,0,0,1.0,0,0
19602,146.0,0,146,0,0,0,1.0,0,0
19727,727.0,726,0,1,0,0.9986244841815681,0,0.001375515818431912,0
20178,167.0,0,115,0,52,0,0.688622754491018,0,0.31137724550898205
20719,1016.0,1,1015,0,0,0.000984251968503937,0.9990157480314961,0,0
21123,99.0,0,0,99,0,0,0,1.0,0
21614,230.0,0,70,0,160,0,0.30434782608695654,0,0.6956521739130435
21621,204.0,142,62,0,0,0.696078431372549,0.30392156862745096,0,0
21638,180.0,0,66,0,114,0,0.36666666666666664,0,0.6333333333333333
21974,225.0,0,0,85,140,0,0,0.37777777777777777,0.6222222222222222
22132,637.0,0,0,596,41,0,0,0.9356357927786499,0.06436420722135008
22468,31.0,0,0,31,0,0,0,1.0,0
22675,584.0,1,583,0,0,0.0017123287671232876,0.9982876712328768,0,0
22738,633.0,0,0,0,633,0,0,0,1.0
22812,410.0,163,247,0,0,0.3975609756097561,0.6024390243902439,0,0
22828,342.0,0,0,0,342,0,0,0,1.0
23012,283.0,63,0,220,0,0.2226148409893993,0,0.7773851590106007,0
23063,271.0,214,0,0,57,0.7896678966789668,0,0,0.21033210332103322
23403,786.0,0,0,786,0,0,0,1.0,0
23525,304.0,0,117,0,187,0,0.3848684210526316,0,0.6151315789473685
23593,656.0,0,0,656,0,0,0,1.0,0
23638,723.0,1,722,0,0,0.0013831258644536654,0.9986168741355463,0,0
23889,362.0,362,0,0,0,1.0,0,0,0
24632,763.0,0,763,0,0,0,1.0,0,0
24642,743.0,0,249,0,494,0,0.3351278600269179,0,0.6648721399730821
25088,743.0,0,0,0,743,0,0,0,1.0
25413,753.0,1,752,0,0,0.0013280212483399733,0.99867197875166,0,0
25489,633.0,0,0,633,0,0,0,1.0,0
25552,551.0,0,0,551,0,0,0,1.0,0
25769,989.0,0,0,989,0,0,0,1.0,0
25844,821.0,0,821,0,0,0,1.0,0,0
25912,415.0,0,0,319,96,0,0,0.7686746987951807,0.23132530120481928
25946,183.0,183,0,0,0,1.0,0,0,0
26062,404.0,0,0,404,0,0,0,1.0,0
26149,664.0,0,664,0,0,0,1.0,0,0
26256,286.0,1,285,0,0,0.0034965034965034965,0.9965034965034965,0,0
26985,675.0,0,675,0,0,0,1.0,0,0
27261,894.0,0,0,612,282,0,0,0.6845637583892618,0.31543624161073824
27299,1242.0,0,0,0,1242,0,0,0,1.0
27407,924.0,0,0,0,924,0,0,0,1.0
27684,202.0,0,202,0,0,0,1.0,0,0
27853,196.0,196,0,0,0,1.0,0,0,0
27901,394.0,0,0,0,394,0,0,0,1.0
28010,296.0,0,0,0,296,0,0,0,1.0
28045,346.0,0,346,0,0,0,1.0,0,0
28077,275.0,0,0,275,0,0,0,1.0,0
28079,271.0,0,0,271,0,0,0,1.0,0
28167,642.0,391,0,251,0,0.6090342679127726,0,0.3909657320872274,0
28253,1041.0,0,1040,0,1,0,0.9990393852065321,0,0.0009606147934678194
28269,1084.0,0,1083,0,1,0,0.9990774907749077,0,0.0009225092250922509
28290,1026.0,0,648,0,378,0,0.631578947368421,0,0.3684210526315789
28300,1019.0,0,0,1016,3,0,0,0.9970559371933267,0.002944062806673209
28512,620.0,0,235,385,0,0,0.3790322580645161,0.6209677419354839,0
28628,719.0,0,0,719,0,0,0,1.0,0
28678,464.0,0,0,0,464,0,0,0,1.0
28705,329.0,0,0,0,329,0,0,0,1.0
28881,103.0,103,0,0,0,1.0,0,0,0
28882,102.0,102,0,0,0,1.0,0,0,0
28883,103.0,0,103,0,0,0,1.0,0,0
28975,99.0,1,0,98,0,0.010101010101010102,0,0.98989898989899,0
29148,825.0,0,0,0,825,0,0,0,1.0
29722,75.0,0,75,0,0,0,1.0,0,0
29737,62.0,0,0,62,0,0,0,1.0,0
29754,45.0,0,45,0,0,0,1.0,0,0
29764,41.0,0,0,41,0,0,0,1.0,0
