Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
4,0.0,0,0,0,0,0,0,0,0
21,0.0,0,0,0,0,0,0,0,0
27,0.0,0,0,0,0,0,0,0,0
44,181.0,0,181,0,0,0,1.0,0,0
210,1249.0,0,0,12,1237,0,0,0.009607686148919135,0.9903923138510808
241,1315.0,1,0,2,1312,0.0007604562737642585,0,0.001520912547528517,0.9977186311787072
526,3190.0,0,0,16,3174,0,0,0.005015673981191223,0.9949843260188088
670,2021.0,0,0,0,2021,0,0,0,1.0
2485,1139.0,0,3,0,1136,0,0.0026338893766461808,0,0.9973661106233538
2790,2099.0,0,2099,0,0,0,1.0,0,0
2832,1527.0,1525,0,2,0,0.9986902423051736,0,0.0013097576948264572,0
3037,2484.0,0,1,0,2483,0,0.00040257648953301127,0,0.999597423510467
3259,3088.0,0,0,3088,0,0,0,1.0,0
3811,914.0,0,7,0,907,0,0.007658643326039387,0,0.9923413566739606
3885,835.0,826,9,0,0,0.9892215568862276,0.010778443113772455,0,0
3987,823.0,0,823,0,0,0,1.0,0,0
4181,2085.0,1,0,19,2065,0.00047961630695443646,0,0.009112709832134292,0.9904076738609112
4184,2063.0,0,0,2063,0,0,0,1.0,0
4321,1321.0,0,1319,0,2,0,0.9984859954579863,0,0.001514004542013626
4333,1324.0,205,2,1117,0,0.15483383685800603,0.0015105740181268882,0.8436555891238671,0
5386,3122.0,0,0,14,3108,0,0,0.004484304932735426,0.9955156950672646
5672,2859.0,0,2859,0,0,0,1.0,0,0
5924,2318.0,0,0,2318,0,0,0,1.0,0
6337,1256.0,1,0,1255,0,0.0007961783439490446,0,0.9992038216560509,0
6402,1314.0,0,5,0,1309,0,0.00380517503805175,0,0.9961948249619482
7124,2526.0,0,15,0,2511,0,0.0059382422802850355,0,0.994061757719715
7743,2476.0,0,0,7,2469,0,0,0.002827140549273021,0.997172859450727
7984,1758.0,0,0,0,1758,0,0,0,1.0
8017,1590.0,0,0,1589,1,0,0,0.9993710691823899,0.0006289308176100629
8393,2994.0,14,0,2980,0,0.004676018704074816,0,0.9953239812959251,0
8986,2086.0,0,15,0,2071,0,0.007190795781399808,0,0.9928092042186002
9053,2656.0,0,0,14,2642,0,0,0.005271084337349397,0.9947289156626506
9344,2880.0,0,2875,0,5,0,0.9982638888888888,0,0.001736111111111111
9424,2930.0,2926,0,3,1,0.9986348122866894,0,0.0010238907849829352,0.00034129692832764505
9534,3209.0,0,3209,0,0,0,1.0,0,0
9866,1814.0,0,1814,0,0,0,1.0,0,0
10029,2463.0,0,0,0,2463,0,0,0,1.0
10447,3026.0,1,0,3025,0,0.00033046926635822867,0,0.9996695307336417,0
10449,2975.0,2959,15,1,0,0.9946218487394958,0.005042016806722689,0.0003361344537815126,0
11201,3046.0,3041,0,3,2,0.9983585029546946,0,0.000984898227183191,0.0006565988181221273
11332,3022.0,3021,0,1,0,0.999669093315685,0,0.00033090668431502316,0
11537,2150.0,5,0,2145,0,0.002325581395348837,0,0.9976744186046511,0
11941,1409.0,0,1409,0,0,0,1.0,0,0
12688,2841.0,0,0,0,2841,0,0,0,1.0
12880,2100.0,0,2100,0,0,0,1.0,0,0
13061,1959.0,0,0,1959,0,0,0,1.0,0
13195,3140.0,0,3124,0,16,0,0.9949044585987261,0,0.005095541401273885
14408,2630.0,0,3,0,2627,0,0.0011406844106463879,0,0.9988593155893536
15240,2961.0,0,3,0,2958,0,0.0010131712259371835,0,0.9989868287740629
15399,688.0,0,0,0,688,0,0,0,1.0
15451,641.0,2,0,639,0,0.0031201248049922,0,0.9968798751950078,0
15521,533.0,34,0,0,499,0.06378986866791744,0,0,0.9362101313320825
15714,3801.0,0,3801,0,0,0,1.0,0,0
15952,3650.0,0,3650,0,0,0,1.0,0,0
16466,3838.0,0,3828,0,10,0,0.9973944762897342,0,0.0026055237102657635
17410,2072.0,0,2072,0,0,0,1.0,0,0
17679,2214.0,0,0,2214,0,0,0,1.0,0
18163,523.0,3,0,520,0,0.0057361376673040155,0,0.994263862332696,0
18744,3484.0,1,3483,0,0,0.0002870264064293915,0.9997129735935706,0,0
19220,2374.0,0,2369,0,5,0,0.997893850042123,0,0.0021061499578770007
19593,2721.0,2,2719,0,0,0.000735023888276369,0.9992649761117236,0,0
19955,678.0,0,678,0,0,0,1.0,0,0
20055,579.0,579,0,0,0,1.0,0,0,0
21618,2936.0,0,2935,0,1,0,0.9996594005449592,0,0.0003405994550408719
21762,2173.0,0,0,0,2173,0,0,0,1.0
21846,2104.0,0,1,0,2103,0,0.0004752851711026616,0,0.9995247148288974
21956,1862.0,1733,0,129,0,0.930719656283566,0,0.06928034371643395,0
21987,9.0,9,0,0,0,1.0,0,0,0
22200,1946.0,0,0,1,1945,0,0,0.0005138746145940391,0.9994861253854059
22578,1900.0,1900,0,0,0,1.0,0,0,0
22599,1836.0,14,0,1822,0,0.007625272331154684,0,0.9923747276688453,0
22673,1608.0,0,1602,0,6,0,0.996268656716418,0,0.0037313432835820895
22674,1606.0,0,9,0,1597,0,0.00560398505603985,0,0.9943960149439601
22679,1606.0,0,1601,0,5,0,0.9968866749688667,0,0.00311332503113325
22686,1620.0,0,7,0,1613,0,0.004320987654320987,0,0.995679012345679
22688,1627.0,1627,0,0,0,1.0,0,0,0
22775,705.0,0,0,705,0,0,0,1.0,0
22786,548.0,548,0,0,0,1.0,0,0,0
22792,429.0,0,429,0,0,0,1.0,0,0
22813,416.0,0,0,2,414,0,0,0.004807692307692308,0.9951923076923077
22882,612.0,0,1,611,0,0,0.0016339869281045752,0.9983660130718954,0
22898,650.0,649,0,1,0,0.9984615384615385,0,0.0015384615384615385,0
22917,701.0,0,0,5,696,0,0,0.007132667617689016,0.992867332382311
22992,1367.0,1354,0,11,2,0.9904901243599122,0,0.008046817849305048,0.001463057790782736
22995,1362.0,1362,0,0,0,1.0,0,0,0
