Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
2,0.0,0,0,0,0,0,0,0,0
4,0.0,0,0,0,0,0,0,0,0
21,62.0,0,62,0,0,0,1.0,0,0
27,62.0,62,0,0,0,1.0,0,0,0
44,178.0,0,126,0,52,0,0.7078651685393258,0,0.29213483146067415
210,771.0,0,0,771,0,0,0,1.0,0
241,14.0,0,0,0,14,0,0,0,1.0
526,5543.0,0,0,5543,0,0,0,1.0,0
670,4232.0,0,2,4229,1,0,0.0004725897920604915,0.9992911153119093,0.00023629489603024575
2485,266.0,0,266,0,0,0,1.0,0,0
2790,2517.0,1,9,0,2507,0.0003972983710766786,0.003575685339690107,0,0.9960270162892332
2832,1813.0,1813,0,0,0,1.0,0,0,0
3037,2299.0,1,0,0,2298,0.00043497172683775554,0,0,0.9995650282731623
3259,4587.0,0,1,4585,1,0,0.00021800741225201656,0.9995639851754959,0.00021800741225201656
3811,1382.0,0,1382,0,0,0,1.0,0,0
3885,1337.0,0,1337,0,0,0,1.0,0,0
3987,1300.0,0,1300,0,0,0,1.0,0,0
4181,1613.0,0,1,1612,0,0,0.0006199628022318661,0.9993800371977681,0
4184,1590.0,1590,0,0,0,1.0,0,0,0
4321,926.0,0,36,0,890,0,0.038876889848812095,0,0.9611231101511879
4333,873.0,873,0,0,0,1.0,0,0,0
5386,3784.0,0,1,0,3783,0,0.0002642706131078224,0,0.9997357293868921
5672,4046.0,0,4046,0,0,0,1.0,0,0
5924,2578.0,0,0,2578,0,0,0,1.0,0
6337,881.0,881,0,0,0,1.0,0,0,0
6402,834.0,0,834,0,0,0,1.0,0,0
7124,1293.0,0,1293,0,0,0,1.0,0,0
7743,3254.0,0,0,3254,0,0,0,1.0,0
7984,2095.0,0,0,0,2095,0,0,0,1.0
8017,2068.0,0,0,2068,0,0,0,1.0,0
8393,1677.0,1674,0,3,0,0.998211091234347,0,0.0017889087656529517,0
8986,1320.0,0,1320,0,0,0,1.0,0,0
9053,1359.0,0,0,1359,0,0,0,1.0,0
9344,2704.0,0,2704,0,0,0,1.0,0,0
9424,2828.0,2827,0,1,0,0.9996463932107497,0,0.0003536067892503536,0
9534,2302.0,0,2302,0,0,0,1.0,0,0
9866,2353.0,0,2353,0,0,0,1.0,0,0
10029,3451.0,0,1,0,3450,0,0.0002897710808461316,0,0.9997102289191538
10447,4110.0,0,0,4110,0,0,0,1.0,0
10449,4021.0,4015,0,3,3,0.9985078338721711,0,0.0007460830639144492,0.0007460830639144492
11201,2133.0,2133,0,0,0,1.0,0,0,0
11332,2045.0,2045,0,0,0,1.0,0,0,0
11537,1208.0,0,0,1208,0,0,0,1.0,0
11941,1862.0,0,1862,0,0,0,1.0,0,0
12688,3067.0,0,2,0,3065,0,0.0006521030322791001,0,0.9993478969677209
12880,2984.0,0,2984,0,0,0,1.0,0,0
13061,3937.0,3935,0,2,0,0.999491998983998,0,0.000508001016002032,0
13195,3396.0,0,3396,0,0,0,1.0,0,0
14408,2636.0,1,0,0,2635,0.00037936267071320183,0,0,0.9996206373292867
15240,4072.0,0,3,1,4068,0,0.0007367387033398821,0.0002455795677799607,0.9990176817288802
15399,1038.0,0,0,0,1038,0,0,0,1.0
15451,947.0,0,0,946,1,0,0,0.9989440337909187,0.0010559662090813093
15521,916.0,96,0,0,820,0.10480349344978165,0,0,0.8951965065502183
15714,4511.0,0,4511,0,0,0,1.0,0,0
15952,4382.0,0,4380,0,2,0,0.9995435874030123,0,0.00045641259698767686
16466,4298.0,0,4297,1,0,0,0.9997673336435552,0.00023266635644485808,0
17410,2722.0,0,2719,0,3,0,0.9988978692138134,0,0.0011021307861866275
17679,2791.0,1,0,2789,1,0.00035829451809387314,0,0.9992834109638122,0.00035829451809387314
18163,64.0,0,0,64,0,0,0,1.0,0
18744,3976.0,0,3976,0,0,0,1.0,0,0
19220,2256.0,0,2254,0,2,0,0.999113475177305,0,0.0008865248226950354
19593,3348.0,0,3348,0,0,0,1.0,0,0
19955,2.0,0,2,0,0,0,1.0,0,0
20055,2.0,2,0,0,0,1.0,0,0,0
21618,2726.0,0,2,0,2724,0,0.0007336757153338225,0,0.9992663242846662
21762,1914.0,0,1914,0,0,0,1.0,0,0
21846,1468.0,0,1468,0,0,0,1.0,0,0
21956,1418.0,0,0,1417,1,0,0,0.9992947813822285,0.0007052186177715092
21987,1588.0,1588,0,0,0,1.0,0,0,0
22200,1731.0,2,0,1729,0,0.0011554015020219526,0,0.998844598497978,0
22578,762.0,762,0,0,0,1.0,0,0,0
22599,740.0,0,0,740,0,0,0,1.0,0
22673,682.0,0,0,0,682,0,0,0,1.0
22674,681.0,0,0,0,681,0,0,0,1.0
22679,653.0,0,653,0,0,0,1.0,0,0
22686,647.0,0,0,0,647,0,0,0,1.0
22688,643.0,0,0,643,0,0,0,1.0,0
22775,685.0,685,0,0,0,1.0,0,0,0
22786,708.0,49,658,0,1,0.0692090395480226,0.9293785310734464,0,0.0014124293785310734
22792,689.0,0,689,0,0,0,1.0,0,0
22813,962.0,0,0,0,962,0,0,0,1.0
22882,1465.0,0,0,1464,1,0,0,0.9993174061433447,0.0006825938566552901
22898,1528.0,0,0,1528,0,0,0,1.0,0
22917,1486.0,0,0,0,1486,0,0,0,1.0
22992,1955.0,1955,0,0,0,1.0,0,0,0
22995,1928.0,1928,0,0,0,1.0,0,0,0
23013,1996.0,6,1990,0,0,0.003006012024048096,0.996993987975952,0,0
23040,2075.0,242,0,1833,0,0.11662650602409638,0,0.8833734939759036,0
23048,2161.0,0,0,2161,0,0,0,1.0,0
23055,2173.0,5,0,2167,1,0.002300966405890474,0,0.9972388403129314,0.0004601932811780948
23063,2514.0,0,0,0,2514,0,0,0,1.0
23075,2879.0,0,2879,0,0,0,1.0,0,0
23202,4234.0,0,4234,0,0,0,1.0,0,0
23403,4084.0,1,0,4083,0,0.0002448579823702253,0,0.9997551420176298,0
23487,3712.0,0,0,0,3712,0,0,0,1.0
