Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
210,477.0,2,4,3,468,0.0041928721174004195,0.008385744234800839,0.006289308176100629,0.9811320754716981
241,470.0,5,5,5,455,0.010638297872340425,0.010638297872340425,0.010638297872340425,0.9680851063829787
670,1423.0,7,11,153,1252,0.004919184820801124,0.007730147575544624,0.10751932536893886,0.8798313422347154
934,2081.0,15,1797,8,261,0.007208073041806823,0.8635271504084575,0.0038443056222969728,0.12542047092743874
1274,2910.0,2306,27,551,26,0.7924398625429553,0.009278350515463918,0.18934707903780068,0.008934707903780068
2790,4964.0,37,3828,38,1061,0.007453666398066076,0.7711522965350524,0.007655116841257051,0.2137389202256245
3037,3502.0,42,54,24,3382,0.011993146773272416,0.015419760137064534,0.006853226727584237,0.9657338663620788
3655,4261.0,42,1038,26,3155,0.00985684111710866,0.2436047876085426,0.006101854024876789,0.7404365172494719
4181,2975.0,30,29,1154,1762,0.010084033613445379,0.009747899159663866,0.38789915966386557,0.5922689075630252
4184,3032.0,1125,30,1847,30,0.37104221635883905,0.009894459102902375,0.6091688654353562,0.009894459102902375
4321,3760.0,33,2590,22,1115,0.008776595744680852,0.6888297872340425,0.005851063829787234,0.29654255319148937
6402,2304.0,21,986,25,1272,0.009114583333333334,0.4279513888888889,0.010850694444444444,0.5520833333333334
8986,3086.0,31,593,30,2432,0.010045366169799093,0.19215813350615685,0.009721322099805573,0.7880751782242384
8991,3125.0,21,2525,22,557,0.00672,0.808,0.00704,0.17824
9053,3117.0,31,25,553,2508,0.009945460378569138,0.008020532563362208,0.17741418030157202,0.8046198267564967
9333,2536.0,17,522,14,1983,0.006703470031545741,0.2058359621451104,0.005520504731861199,0.7819400630914827
9344,2683.0,25,2128,24,506,0.009317927692881103,0.7931420052180395,0.008945210585165859,0.18859485650391353
9424,3120.0,2541,34,517,28,0.8144230769230769,0.010897435897435897,0.1657051282051282,0.008974358974358974
9534,3200.0,29,2637,27,507,0.0090625,0.8240625,0.0084375,0.1584375
9866,3078.0,24,2513,27,514,0.007797270955165692,0.8164392462638077,0.008771929824561403,0.16699155295646523
