Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
3,0.0,0,0,0,0,0,0,0,0
10,8.0,0,0,0,8,0,0,0,1.0
13,11.0,0,0,0,11,0,0,0,1.0
21,16.0,0,15,0,1,0,0.9375,0,0.0625
210,2461.0,0,0,716,1745,0,0,0.29093864282811865,0.7090613571718813
241,2233.0,1,0,0,2232,0.0004478280340349306,0,0,0.999552171965965
261,2348.0,0,0,2348,0,0,0,1.0,0
410,3128.0,4,0,3124,0,0.0012787723785166241,0,0.9987212276214834,0
709,3227.0,0,0,3227,0,0,0,1.0,0
1577,7996.0,2,1,7991,2,0.0002501250625312656,0.0001250625312656328,0.9993746873436719,0.0002501250625312656
1631,6661.0,6659,1,1,0,0.9996997447830656,0.00015012760846719713,0.00015012760846719713,0
2572,2921.0,0,1,1,2918,0,0.00034234851078397807,0.00034234851078397807,0.9989729544676481
2832,3299.0,2546,0,753,0,0.7717490148529857,0,0.22825098514701425,0
3037,2441.0,1,0,0,2440,0.00040966816878328555,0,0,0.9995903318312167
3078,2277.0,2277,0,0,0,1.0,0,0,0
3761,4921.0,2,1,4917,1,0.000406421459053038,0.000203210729526519,0.9991871570818939,0.000203210729526519
4181,3099.0,0,2,1115,1982,0,0.0006453694740238787,0.3597934817683124,0.6395611487576638
4338,125.0,0,125,0,0,0,1.0,0,0
5386,6619.0,2,0,1118,5499,0.00030216044719746184,0,0.16890768998338118,0.8307901495694213
5426,7105.0,7104,0,1,0,0.9998592540464462,0,0.00014074595355383532,0
5570,8002.0,8000,0,0,2,0.9997500624843789,0,0,0.00024993751562109475
5924,6403.0,1294,0,5109,0,0.20209276901452444,0,0.7979072309854756,0
6040,5477.0,0,1646,0,3831,0,0.3005294869454081,0,0.699470513054592
6402,1903.0,1,568,0,1334,0.0005254860746190226,0.29847609038360484,0,0.7009984235417761
6538,2457.0,0,2457,0,0,0,1.0,0,0
6604,2791.0,2791,0,0,0,1.0,0,0,0
7124,3185.0,1,912,2,2270,0.0003139717425431711,0.2863422291993721,0.0006279434850863422,0.7127158555729984
7214,1667.0,1,0,1665,1,0.0005998800239952009,0,0.9988002399520096,0.0005998800239952009
7507,8011.0,8011,0,0,0,1.0,0,0,0
7798,8018.0,0,0,8012,5,0,0,0.9992516837116487,0.0006235969069593415
7979,8012.0,0,8012,0,0,0,1.0,0,0
8075,7014.0,2,1,7010,1,0.00028514399771884804,0.00014257199885942402,0.9994297120045623,0.00014257199885942402
8393,3939.0,794,1,3144,0,0.20157400355420158,0.0002538715410002539,0.7981721249047982,0
8964,4486.0,2,1355,0,3129,0.00044583147570218456,0.30205082478823003,0,0.6975033437360678
8986,4794.0,0,1665,0,3129,0,0.34730913642052563,0,0.6526908635794744
9053,4536.0,2,1,1404,3129,0.0004409171075837742,0.0002204585537918871,0.30952380952380953,0.6898148148148148
9405,750.0,0,0,0,750,0,0,0,1.0
10029,430.0,0,0,0,430,0,0,0,1.0
10046,548.0,9,0,539,0,0.016423357664233577,0,0.9835766423357665,0
10435,4098.0,4098,0,0,0,1.0,0,0,0
10449,4418.0,879,3538,0,1,0.1989588048890901,0.8008148483476686,0,0.00022634676324128565
11002,6677.0,6676,0,0,1,0.9998502321401828,0,0,0.0001497678598172832
11201,6391.0,1863,1,4526,1,0.29150367704584573,0.00015647003598810827,0.7081833828821781,0.00015647003598810827
11332,5937.0,2019,1,3916,1,0.34007074279939364,0.0001684352366515075,0.6595923867273034,0.0001684352366515075
11459,3014.0,1,3,0,3010,0.00033178500331785003,0.0009953550099535502,0,0.9986728599867286
11461,2722.0,0,2721,1,0,0,0.9996326230712711,0.0003673769287288758,0
11537,3571.0,2923,0,648,0,0.8185382245869505,0,0.18146177541304956,0
13195,5398.0,0,937,0,4461,0,0.17358280844757318,0,0.8264171915524269
13482,3756.0,1016,0,2740,0,0.27050053248136313,0,0.7294994675186368,0
14111,6153.0,6150,0,3,0,0.999512432959532,0,0.00048756704046806434,0
14335,5223.0,1,0,5221,1,0.00019146084625694046,0,0.9996170783074861,0.00019146084625694046
14408,4084.0,0,2,0,4082,0,0.0004897159647404506,0,0.9995102840352595
14820,6880.0,6873,0,3,4,0.9989825581395348,0,0.00043604651162790697,0.0005813953488372093
14870,7175.0,7174,0,1,0,0.9998606271777003,0,0.00013937282229965157,0
