Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
3,3.0,0,0,0,3,0,0,0,1.0
10,16.0,13,0,0,3,0.8125,0,0,0.1875
13,21.0,14,0,0,7,0.6666666666666666,0,0,0.3333333333333333
21,25.0,0,21,0,4,0,0.84,0,0.16
210,314.0,0,0,73,241,0,0,0.23248407643312102,0.767515923566879
241,315.0,0,0,0,315,0,0,0,1.0
261,484.0,0,0,428,56,0,0,0.8842975206611571,0.11570247933884298
410,579.0,0,0,579,0,0,0,1.0,0
709,601.0,0,0,601,0,0,0,1.0,0
1577,552.0,0,0,552,0,0,0,1.0,0
1631,573.0,521,52,0,0,0.9092495636998255,0.09075043630017451,0,0
2572,439.0,0,1,0,438,0,0.002277904328018223,0,0.9977220956719818
2832,435.0,349,0,86,0,0.8022988505747126,0,0.19770114942528735,0
3037,403.0,0,0,0,403,0,0,0,1.0
3078,596.0,562,34,0,0,0.9429530201342282,0.05704697986577181,0,0
3761,335.0,0,0,335,0,0,0,1.0,0
4181,259.0,0,0,51,208,0,0,0.1969111969111969,0.803088803088803
4338,390.0,0,361,0,29,0,0.9256410256410257,0,0.07435897435897436
5386,523.0,0,0,90,433,0,0,0.17208413001912046,0.8279158699808795
5426,513.0,504,9,0,0,0.9824561403508771,0.017543859649122806,0,0
5570,666.0,640,0,26,0,0.960960960960961,0,0.03903903903903904,0
5924,372.0,73,0,299,0,0.19623655913978494,0,0.803763440860215,0
6040,313.0,0,100,0,213,0,0.3194888178913738,0,0.6805111821086262
6402,437.0,0,103,0,334,0,0.23569794050343248,0,0.7643020594965675
6538,389.0,0,389,0,0,0,1.0,0,0
6604,384.0,382,0,2,0,0.9947916666666666,0,0.005208333333333333,0
7124,236.0,0,70,0,166,0,0.2966101694915254,0,0.7033898305084746
7214,163.0,0,0,162,1,0,0,0.9938650306748467,0.006134969325153374
7507,290.0,255,35,0,0,0.8793103448275862,0.1206896551724138,0,0
7798,279.0,0,0,279,0,0,0,1.0,0
7979,260.0,0,252,0,8,0,0.9692307692307692,0,0.03076923076923077
8075,208.0,0,0,203,5,0,0,0.9759615384615384,0.02403846153846154
8393,289.0,70,0,219,0,0.2422145328719723,0,0.7577854671280276,0
8964,274.0,0,77,0,197,0,0.28102189781021897,0,0.718978102189781
8986,279.0,0,84,0,195,0,0.3010752688172043,0,0.6989247311827957
9053,304.0,0,0,98,206,0,0,0.3223684210526316,0.6776315789473685
9405,311.0,0,20,0,291,0,0.06430868167202572,0,0.9356913183279743
10029,372.0,0,0,0,372,0,0,0,1.0
10046,375.0,0,0,375,0,0,0,1.0,0
10435,416.0,408,0,0,8,0.9807692307692307,0,0,0.019230769230769232
10449,375.0,74,300,0,1,0.19733333333333333,0.8,0,0.0026666666666666666
11002,551.0,551,0,0,0,1.0,0,0,0
11201,244.0,64,0,180,0,0.26229508196721313,0,0.7377049180327869,0
11332,315.0,71,0,244,0,0.2253968253968254,0,0.7746031746031746,0
11459,315.0,11,0,0,304,0.03492063492063492,0,0,0.9650793650793651
11461,272.0,0,272,0,0,0,1.0,0,0
11537,356.0,285,0,71,0,0.800561797752809,0,0.199438202247191,0
13195,692.0,0,140,0,552,0,0.2023121387283237,0,0.7976878612716763
13482,582.0,161,0,421,0,0.2766323024054983,0,0.7233676975945017,0
14111,428.0,411,17,0,0,0.9602803738317757,0.0397196261682243,0,0
14335,470.0,0,0,438,32,0,0,0.9319148936170213,0.06808510638297872
14408,265.0,0,0,0,265,0,0,0,1.0
14820,342.0,341,0,1,0,0.9970760233918129,0,0.0029239766081871343,0
14870,367.0,358,0,9,0,0.9754768392370572,0,0.02452316076294278,0
15071,609.0,65,0,0,544,0.10673234811165845,0,0,0.8932676518883416
15240,521.0,0,432,0,89,0,0.8291746641074856,0,0.1708253358925144
15451,572.0,442,0,130,0,0.7727272727272727,0,0.22727272727272727,0
16466,389.0,0,92,0,297,0,0.2365038560411311,0,0.7634961439588689
16505,462.0,80,0,0,382,0.17316017316017315,0,0,0.8268398268398268
16765,532.0,511,21,0,0,0.9605263157894737,0.039473684210526314,0,0
17514,672.0,0,11,0,661,0,0.01636904761904762,0,0.9836309523809523
17561,578.0,0,0,553,25,0,0,0.9567474048442907,0.04325259515570934
18163,634.0,513,0,121,0,0.8091482649842271,0,0.19085173501577288,0
18555,440.0,0,440,0,0,0,1.0,0,0
18848,468.0,0,455,13,0,0,0.9722222222222222,0.027777777777777776,0
19220,336.0,0,74,0,262,0,0.22023809523809523,0,0.7797619047619048
21055,376.0,13,0,363,0,0.034574468085106384,0,0.9654255319148937,0
21372,476.0,0,0,111,365,0,0,0.23319327731092437,0.7668067226890757
21597,448.0,0,117,0,331,0,0.2611607142857143,0,0.7388392857142857
21618,349.0,0,86,261,2,0,0.24641833810888253,0.7478510028653295,0.0057306590257879654
21762,300.0,0,261,0,39,0,0.87,0,0.13
21846,268.0,0,0,0,268,0,0,0,1.0
21949,161.0,148,13,0,0,0.9192546583850931,0.08074534161490683,0,0
21987,103.0,103,0,0,0,1.0,0,0,0
22578,188.0,45,0,143,0,0.2393617021276596,0,0.7606382978723404,0
22673,239.0,0,56,0,183,0,0.23430962343096234,0,0.7656903765690377
22674,252.0,0,193,0,59,0,0.7658730158730159,0,0.23412698412698413
22679,254.0,0,62,0,192,0,0.2440944881889764,0,0.7559055118110236
22686,255.0,0,190,0,65,0,0.7450980392156863,0,0.2549019607843137
22750,189.0,0,0,1,188,0,0,0.005291005291005291,0.9947089947089947
22785,199.0,0,1,44,154,0,0.005025125628140704,0.22110552763819097,0.7738693467336684
22813,229.0,0,0,177,52,0,0,0.7729257641921398,0.22707423580786026
22882,138.0,0,0,44,94,0,0,0.3188405797101449,0.6811594202898551
22898,138.0,41,0,97,0,0.2971014492753623,0,0.7028985507246377,0
22917,165.0,0,0,126,39,0,0,0.7636363636363637,0.23636363636363636
22992,214.0,31,0,0,183,0.14485981308411214,0,0,0.8551401869158879
22995,219.0,219,0,0,0,1.0,0,0,0
23013,233.0,196,37,0,0,0.8412017167381974,0.15879828326180256,0,0
23029,285.0,0,38,0,247,0,0.13333333333333333,0,0.8666666666666667
23040,299.0,262,0,37,0,0.8762541806020067,0,0.12374581939799331,0
23048,335.0,38,0,297,0,0.11343283582089553,0,0.8865671641791045,0
23055,335.0,304,0,31,0,0.9074626865671642,0,0.09253731343283582,0
23063,353.0,323,0,0,30,0.9150141643059491,0,0,0.08498583569405099
23075,329.0,1,29,0,299,0.00303951367781155,0.08814589665653495,0,0.9088145896656535
23202,356.0,52,304,0,0,0.14606741573033707,0.8539325842696629,0,0
23264,616.0,9,0,607,0,0.01461038961038961,0,0.9853896103896104,0
23267,613.0,604,0,0,9,0.9853181076672104,0,0,0.01468189233278956
23403,548.0,0,0,548,0,0,0,1.0,0
23500,667.0,0,41,0,626,0,0.06146926536731634,0,0.9385307346326837
23525,817.0,0,668,0,149,0,0.817625458996328,0,0.18237454100367198
23599,883.0,0,0,213,670,0,0,0.24122310305775765,0.7587768969422424
23604,828.0,207,0,621,0,0.25,0,0.75,0
23652,701.0,0,39,0,662,0,0.05563480741797432,0,0.9443651925820257
23854,516.0,89,427,0,0,0.17248062015503876,0.8275193798449613,0,0
