Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
670,836.0,16,12,46,762,0.019138755980861243,0.014354066985645933,0.05502392344497608,0.9114832535885168
2790,5383.0,42,5078,37,226,0.007802340702210663,0.943340144900613,0.006873490618614156,0.04198402377856214
2832,5163.0,248,40,4828,47,0.04803408870811544,0.007747433662599264,0.9351152430757311,0.009103234553554135
3037,4432.0,33,45,32,4322,0.0074458483754512635,0.010153429602888087,0.007220216606498195,0.9751805054151624
4184,4831.0,243,43,4497,48,0.050300144897536744,0.008900848685572345,0.9308631753260195,0.009935831090871455
4321,4869.0,42,4529,47,251,0.00862600123228589,0.9301704662148285,0.009652906140891353,0.051550626411994246
5386,5310.0,45,48,4981,236,0.00847457627118644,0.00903954802259887,0.9380414312617702,0.044444444444444446
7762,3691.0,28,3456,26,181,0.007586020048767272,0.9363316174478461,0.007044161473855324,0.04903820102953129
8393,3386.0,3166,28,169,23,0.93502658003544,0.008269344359125812,0.04991139988186651,0.006792675723567632
9344,2855.0,25,2669,30,131,0.008756567425569177,0.9348511383537653,0.010507880910683012,0.04588441330998249
9424,2896.0,2698,35,141,22,0.9316298342541437,0.012085635359116022,0.048687845303867404,0.007596685082872928
9534,2904.0,32,2720,29,123,0.011019283746556474,0.9366391184573003,0.009986225895316805,0.042355371900826444
9866,2804.0,22,2633,28,121,0.007845934379457917,0.9390156918687589,0.009985734664764621,0.043152639087018545
10029,3113.0,23,31,34,3025,0.007388371345968519,0.009958239640218438,0.01092194025056216,0.9717314487632509
10198,3157.0,26,2983,24,124,0.008235666772252138,0.9448843839087742,0.007602153943617358,0.039277795375356354
10447,3484.0,137,23,3307,17,0.039322617680826635,0.006601607347876005,0.9491963260619977,0.004879448909299655
10449,3463.0,3356,33,35,39,0.9691019347386659,0.009529309846953509,0.010106843777071902,0.011261911637308691
11537,4087.0,212,28,3817,30,0.051871788597993636,0.0068509909469048206,0.9339368730119892,0.007340347443112307
12880,4987.0,49,4647,40,251,0.009825546420693804,0.9318227391217164,0.008020854220974533,0.0503308602366152
13195,5109.0,41,4737,45,286,0.008025053826580544,0.9271873165002936,0.008807985907222548,0.05597964376590331
