Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,1.0,0,0,0,1,0,0,0,1.0
50,2.0,0,1,0,0,0,0.5,0,0
210,71.0,0,0,58,13,0,0,0.8169014084507042,0.18309859154929578
241,72.0,1,0,0,71,0.013888888888888888,0,0,0.9861111111111112
670,72.0,1,0,52,19,0.013888888888888888,0,0.7222222222222222,0.2638888888888889
1684,77.0,0,60,1,16,0,0.7792207792207793,0.012987012987012988,0.2077922077922078
2653,72.0,59,0,0,13,0.8194444444444444,0,0,0.18055555555555555
2790,68.0,0,16,0,52,0,0.23529411764705882,0,0.7647058823529411
3037,65.0,0,0,0,65,0,0,0,1.0
4181,42.0,0,0,31,11,0,0,0.7380952380952381,0.2619047619047619
4184,42.0,29,0,13,0,0.6904761904761905,0,0.30952380952380953,0
4321,31.0,0,15,0,16,0,0.4838709677419355,0,0.5161290322580645
4383,13.0,0,1,11,0,0,0.07692307692307693,0.8461538461538461,0
4385,14.0,13,0,0,0,0.9285714285714286,0,0,0
4386,14.0,13,0,0,1,0.9285714285714286,0,0,0.07142857142857142
4420,13.0,13,0,0,0,1.0,0,0,0
4485,13.0,13,0,0,0,1.0,0,0,0
4486,12.0,0,0,12,0,0,0,1.0,0
4529,11.0,0,0,0,11,0,0,0,1.0
4539,13.0,13,0,0,0,1.0,0,0,0
4542,13.0,0,13,0,0,0,1.0,0,0
4553,13.0,12,1,0,0,0.9230769230769231,0.07692307692307693,0,0
4560,13.0,0,13,0,0,0,1.0,0,0
4563,13.0,0,13,0,0,0,1.0,0,0
4593,13.0,13,0,0,0,1.0,0,0,0
4636,11.0,11,0,0,0,1.0,0,0,0
4638,13.0,11,0,0,2,0.8461538461538461,0,0,0.15384615384615385
4643,13.0,0,0,13,0,0,0,1.0,0
4648,14.0,13,0,0,1,0.9285714285714286,0,0,0.07142857142857142
4655,17.0,0,11,1,0,0,0.6470588235294118,0.058823529411764705,0
4684,50.0,2,2,4,20,0.04,0.04,0.08,0.4
6402,83.0,0,68,0,15,0,0.8192771084337349,0,0.18072289156626506
7124,86.0,0,66,0,20,0,0.7674418604651163,0,0.23255813953488372
7936,91.0,0,0,72,19,0,0,0.7912087912087912,0.2087912087912088
8986,79.0,0,63,0,16,0,0.7974683544303798,0,0.20253164556962025
9053,80.0,0,0,63,17,0,0,0.7875,0.2125
9220,82.0,18,1,63,0,0.21951219512195122,0.012195121951219513,0.7682926829268293,0
9344,78.0,2,20,1,55,0.02564102564102564,0.2564102564102564,0.01282051282051282,0.7051282051282052
9424,78.0,19,0,59,0,0.24358974358974358,0,0.7564102564102564,0
9534,76.0,0,18,0,58,0,0.23684210526315788,0,0.7631578947368421
9866,70.0,2,18,0,50,0.02857142857142857,0.2571428571428571,0,0.7142857142857143
10029,60.0,0,0,1,59,0,0,0.016666666666666666,0.9833333333333333
10198,59.0,0,17,0,42,0,0.288135593220339,0,0.711864406779661
10447,59.0,39,0,20,0,0.6610169491525424,0,0.3389830508474576,0
10449,61.0,41,19,1,0,0.6721311475409836,0.3114754098360656,0.01639344262295082,0
10875,61.0,42,0,19,0,0.6885245901639344,0,0.3114754098360656,0
11201,57.0,40,0,17,0,0.7017543859649122,0,0.2982456140350877,0
11332,55.0,36,0,18,1,0.6545454545454545,0,0.32727272727272727,0.01818181818181818
11355,48.0,1,20,0,27,0.020833333333333332,0.4166666666666667,0,0.5625
12880,49.0,0,16,1,32,0,0.32653061224489793,0.02040816326530612,0.6530612244897959
13712,58.0,45,0,13,0,0.7758620689655172,0,0.22413793103448276,0
14408,53.0,0,5,0,48,0,0.09433962264150944,0,0.9056603773584906
15451,59.0,14,1,44,0,0.23728813559322035,0.01694915254237288,0.7457627118644068,0
15714,52.0,0,13,0,39,0,0.25,0,0.75
16466,55.0,1,40,2,12,0.01818181818181818,0.7272727272727273,0.03636363636363636,0.21818181818181817
17236,49.0,38,0,10,1,0.7755102040816326,0,0.20408163265306123,0.02040816326530612
17410,55.0,0,15,0,40,0,0.2727272727272727,0,0.7272727272727273
18163,58.0,17,0,41,0,0.29310344827586204,0,0.7068965517241379,0
18395,54.0,0,41,0,13,0,0.7592592592592593,0,0.24074074074074073
19220,54.0,1,37,0,16,0.018518518518518517,0.6851851851851852,0,0.2962962962962963
19955,57.0,1,19,0,37,0.017543859649122806,0.3333333333333333,0,0.6491228070175439
20055,58.0,21,0,37,0,0.3620689655172414,0,0.6379310344827587,0
21575,64.0,0,48,0,16,0,0.75,0,0.25
21618,69.0,2,2,14,51,0.028985507246376812,0.028985507246376812,0.2028985507246377,0.7391304347826086
21633,21.0,0,1,0,20,0,0.047619047619047616,0,0.9523809523809523
21634,17.0,16,1,0,0,0.9411764705882353,0.058823529411764705,0,0
21640,19.0,0,0,0,19,0,0,0,1.0
21987,69.0,68,0,1,0,0.9855072463768116,0,0.014492753623188406,0
22200,67.0,0,0,48,19,0,0,0.7164179104477612,0.2835820895522388
22205,69.0,1,0,49,19,0.014492753623188406,0,0.7101449275362319,0.2753623188405797
22478,17.0,0,0,0,17,0,0,0,1.0
22485,17.0,1,0,0,16,0.058823529411764705,0,0,0.9411764705882353
22488,16.0,16,0,0,0,1.0,0,0,0
22493,17.0,0,0,16,1,0,0,0.9411764705882353,0.058823529411764705
22498,16.0,1,14,0,1,0.0625,0.875,0,0.0625
22499,16.0,0,1,0,15,0,0.0625,0,0.9375
22500,16.0,16,0,0,0,1.0,0,0,0
22501,16.0,0,0,0,16,0,0,0,1.0
22502,16.0,0,16,0,0,0,1.0,0,0
22512,17.0,15,2,0,0,0.8823529411764706,0.11764705882352941,0,0
22514,17.0,0,0,0,17,0,0,0,1.0
22516,17.0,0,0,0,17,0,0,0,1.0
22528,17.0,17,0,0,0,1.0,0,0,0
22530,17.0,0,17,0,0,0,1.0,0,0
22532,17.0,2,0,15,0,0.11764705882352941,0,0.8823529411764706,0
22540,17.0,0,0,0,17,0,0,0,1.0
22543,17.0,0,0,0,17,0,0,0,1.0
22552,17.0,0,0,0,17,0,0,0,1.0
22555,17.0,0,0,0,17,0,0,0,1.0
22557,17.0,0,0,0,17,0,0,0,1.0
22561,16.0,16,0,0,0,1.0,0,0,0
22566,17.0,1,0,0,16,0.058823529411764705,0,0,0.9411764705882353
22570,17.0,0,17,0,0,0,1.0,0,0
22588,17.0,0,0,0,17,0,0,0,1.0
22599,17.0,0,0,17,0,0,0,1.0,0
22605,17.0,0,16,1,0,0,0.9411764705882353,0.058823529411764705,0
22607,16.0,0,0,0,16,0,0,0,1.0
22614,16.0,15,1,0,0,0.9375,0.0625,0,0
22620,16.0,0,0,16,0,0,0,1.0,0
22622,15.0,14,0,1,0,0.9333333333333333,0,0.06666666666666667,0
22624,16.0,0,16,0,0,0,1.0,0,0
22625,15.0,14,1,0,0,0.9333333333333333,0.06666666666666667,0,0
22629,15.0,15,0,0,0,1.0,0,0,0
22630,15.0,0,0,15,0,0,0,1.0,0
22648,16.0,0,0,0,16,0,0,0,1.0
22653,16.0,15,1,0,0,0.9375,0.0625,0,0
22661,16.0,0,0,16,0,0,0,1.0,0
22666,16.0,16,0,0,0,1.0,0,0,0
22670,16.0,15,0,1,0,0.9375,0,0.0625,0
22671,16.0,16,0,0,0,1.0,0,0,0
22674,12.0,0,12,0,0,0,1.0,0,0
22677,16.0,0,16,0,0,0,1.0,0,0
22683,16.0,0,0,0,16,0,0,0,1.0
22693,16.0,0,0,0,16,0,0,0,1.0
22701,15.0,15,0,0,0,1.0,0,0,0
22703,14.0,0,0,14,0,0,0,1.0,0
22704,15.0,0,0,15,0,0,0,1.0,0
22706,16.0,2,0,14,0,0.125,0,0.875,0
22708,16.0,0,1,15,0,0,0.0625,0.9375,0
22712,14.0,0,14,0,0,0,1.0,0,0
22717,16.0,0,0,0,16,0,0,0,1.0
22721,15.0,1,0,0,14,0.06666666666666667,0,0,0.9333333333333333
22723,15.0,15,0,0,0,1.0,0,0,0
22727,16.0,3,0,12,1,0.1875,0,0.75,0.0625
22731,16.0,1,0,0,15,0.0625,0,0,0.9375
22737,16.0,0,0,0,16,0,0,0,1.0
22739,16.0,16,0,0,0,1.0,0,0,0
22748,16.0,0,0,1,15,0,0,0.0625,0.9375
22752,16.0,0,15,1,0,0,0.9375,0.0625,0
22767,16.0,0,0,1,15,0,0,0.0625,0.9375
22774,16.0,0,0,0,16,0,0,0,1.0
22786,27.0,16,11,0,0,0.5925925925925926,0.4074074074074074,0,0
22792,27.0,0,17,0,10,0,0.6296296296296297,0,0.37037037037037035
22813,33.0,1,0,16,16,0.030303030303030304,0,0.48484848484848486,0.48484848484848486
22882,41.0,0,0,26,15,0,0,0.6341463414634146,0.36585365853658536
22917,51.0,0,1,13,37,0,0.0196078431372549,0.2549019607843137,0.7254901960784313
22992,56.0,41,0,15,0,0.7321428571428571,0,0.26785714285714285,0
22995,57.0,55,1,1,0,0.9649122807017544,0.017543859649122806,0.017543859649122806,0
23013,57.0,16,40,0,1,0.2807017543859649,0.7017543859649122,0,0.017543859649122806
23040,55.0,20,0,34,1,0.36363636363636365,0,0.6181818181818182,0.01818181818181818
