Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,0.0,0,0,0,0,0,0,0,0
50,1.0,0,1,0,0,0,1.0,0,0
210,85.0,0,0,84,1,0,0,0.9882352941176471,0.011764705882352941
241,82.0,0,4,0,78,0,0.04878048780487805,0,0.9512195121951219
670,82.0,0,0,78,4,0,0,0.9512195121951219,0.04878048780487805
1684,84.0,0,69,1,14,0,0.8214285714285714,0.011904761904761904,0.16666666666666666
2653,75.0,73,1,0,1,0.9733333333333334,0.013333333333333334,0,0.013333333333333334
2790,63.0,1,1,1,60,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.9523809523809523
3037,60.0,0,2,0,58,0,0.03333333333333333,0,0.9666666666666667
4181,42.0,0,1,39,2,0,0.023809523809523808,0.9285714285714286,0.047619047619047616
4184,40.0,36,0,3,1,0.9,0,0.075,0.025
4321,29.0,0,5,0,24,0,0.1724137931034483,0,0.8275862068965517
4383,4.0,0,0,1,0,0,0,0.25,0
4385,5.0,3,0,0,0,0.6,0,0,0
4386,5.0,4,0,0,1,0.8,0,0,0.2
4420,2.0,2,0,0,0,1.0,0,0,0
4485,2.0,2,0,0,0,1.0,0,0,0
4486,2.0,0,0,2,0,0,0,1.0,0
4529,2.0,0,0,0,2,0,0,0,1.0
4539,2.0,2,0,0,0,1.0,0,0,0
4542,2.0,0,2,0,0,0,1.0,0,0
4553,2.0,2,0,0,0,1.0,0,0,0
4560,2.0,0,2,0,0,0,1.0,0,0
4563,1.0,0,1,0,0,0,1.0,0,0
4593,1.0,1,0,0,0,1.0,0,0,0
4636,2.0,2,0,0,0,1.0,0,0,0
4638,2.0,1,0,0,1,0.5,0,0,0.5
4643,2.0,0,0,2,0,0,0,1.0,0
4648,2.0,2,0,0,0,1.0,0,0,0
4655,8.0,0,2,0,0,0,0.25,0,0
4684,45.0,3,4,0,6,0.06666666666666667,0.08888888888888889,0,0.13333333333333333
6402,76.0,0,69,4,3,0,0.9078947368421053,0.05263157894736842,0.039473684210526314
7124,75.0,0,70,1,4,0,0.9333333333333333,0.013333333333333334,0.05333333333333334
7936,73.0,0,1,69,3,0,0.0136986301369863,0.9452054794520548,0.0410958904109589
8986,72.0,1,69,0,2,0.013888888888888888,0.9583333333333334,0,0.027777777777777776
9053,73.0,4,0,67,2,0.0547945205479452,0,0.9178082191780822,0.0273972602739726
9220,74.0,2,0,72,0,0.02702702702702703,0,0.972972972972973,0
9344,71.0,0,9,1,61,0,0.1267605633802817,0.014084507042253521,0.8591549295774648
9424,70.0,2,0,68,0,0.02857142857142857,0,0.9714285714285714,0
9534,63.0,0,2,0,61,0,0.031746031746031744,0,0.9682539682539683
9866,57.0,0,2,0,55,0,0.03508771929824561,0,0.9649122807017544
10029,54.0,0,2,0,52,0,0.037037037037037035,0,0.9629629629629629
10198,62.0,1,4,1,56,0.016129032258064516,0.06451612903225806,0.016129032258064516,0.9032258064516129
10447,58.0,54,0,4,0,0.9310344827586207,0,0.06896551724137931,0
10449,60.0,52,7,1,0,0.8666666666666667,0.11666666666666667,0.016666666666666666,0
10875,62.0,60,0,2,0,0.967741935483871,0,0.03225806451612903,0
11201,63.0,57,0,6,0,0.9047619047619048,0,0.09523809523809523,0
11332,63.0,57,2,4,0,0.9047619047619048,0.031746031746031744,0.06349206349206349,0
11355,57.0,5,4,0,48,0.08771929824561403,0.07017543859649122,0,0.8421052631578947
12880,58.0,1,5,0,52,0.017241379310344827,0.08620689655172414,0,0.896551724137931
13712,67.0,61,1,5,0,0.9104477611940298,0.014925373134328358,0.07462686567164178,0
14408,55.0,0,3,0,52,0,0.05454545454545454,0,0.9454545454545454
15451,57.0,5,0,51,1,0.08771929824561403,0,0.8947368421052632,0.017543859649122806
15714,53.0,0,4,0,49,0,0.07547169811320754,0,0.9245283018867925
16466,59.0,0,55,1,3,0,0.9322033898305084,0.01694915254237288,0.05084745762711865
17236,58.0,53,0,5,0,0.9137931034482759,0,0.08620689655172414,0
17410,58.0,0,5,0,53,0,0.08620689655172414,0,0.9137931034482759
18163,63.0,10,0,53,0,0.15873015873015872,0,0.8412698412698413,0
18395,69.0,0,61,0,8,0,0.8840579710144928,0,0.11594202898550725
19220,68.0,0,58,0,10,0,0.8529411764705882,0,0.14705882352941177
19955,67.0,0,9,1,57,0,0.13432835820895522,0.014925373134328358,0.8507462686567164
20055,70.0,15,0,55,0,0.21428571428571427,0,0.7857142857142857,0
21575,75.0,1,64,0,10,0.013333333333333334,0.8533333333333334,0,0.13333333333333333
21618,81.0,1,2,11,67,0.012345679012345678,0.024691358024691357,0.13580246913580246,0.8271604938271605
21633,13.0,0,0,0,13,0,0,0,1.0
21634,11.0,11,0,0,0,1.0,0,0,0
21640,10.0,0,0,0,10,0,0,0,1.0
21987,84.0,83,0,0,1,0.9880952380952381,0,0,0.011904761904761904
22200,84.0,0,1,72,11,0,0.011904761904761904,0.8571428571428571,0.13095238095238096
22205,86.0,5,3,67,11,0.05813953488372093,0.03488372093023256,0.7790697674418605,0.12790697674418605
22478,11.0,0,0,0,11,0,0,0,1.0
22485,11.0,0,0,0,11,0,0,0,1.0
22488,11.0,11,0,0,0,1.0,0,0,0
22493,10.0,0,0,10,0,0,0,1.0,0
22498,11.0,0,11,0,0,0,1.0,0,0
22499,10.0,0,0,0,10,0,0,0,1.0
22500,11.0,11,0,0,0,1.0,0,0,0
22501,10.0,0,0,0,10,0,0,0,1.0
22502,11.0,0,11,0,0,0,1.0,0,0
22512,11.0,10,1,0,0,0.9090909090909091,0.09090909090909091,0,0
22514,10.0,0,1,0,9,0,0.1,0,0.9
22516,11.0,0,0,0,11,0,0,0,1.0
22528,11.0,11,0,0,0,1.0,0,0,0
22530,11.0,0,11,0,0,0,1.0,0,0
22532,11.0,0,0,11,0,0,0,1.0,0
22540,11.0,0,0,0,11,0,0,0,1.0
22543,11.0,0,1,0,10,0,0.09090909090909091,0,0.9090909090909091
22552,11.0,0,0,0,11,0,0,0,1.0
22555,10.0,0,0,0,10,0,0,0,1.0
22557,10.0,0,0,0,10,0,0,0,1.0
22561,10.0,10,0,0,0,1.0,0,0,0
22566,11.0,0,0,0,11,0,0,0,1.0
22570,10.0,0,10,0,0,0,1.0,0,0
22588,11.0,0,0,0,11,0,0,0,1.0
22599,11.0,0,0,11,0,0,0,1.0,0
22605,11.0,0,10,1,0,0,0.9090909090909091,0.09090909090909091,0
22607,11.0,0,0,0,11,0,0,0,1.0
22614,11.0,11,0,0,0,1.0,0,0,0
22620,11.0,0,1,10,0,0,0.09090909090909091,0.9090909090909091,0
22622,11.0,11,0,0,0,1.0,0,0,0
22624,11.0,0,11,0,0,0,1.0,0,0
22625,11.0,10,0,1,0,0.9090909090909091,0,0.09090909090909091,0
22629,11.0,11,0,0,0,1.0,0,0,0
22630,11.0,0,0,11,0,0,0,1.0,0
22648,10.0,0,0,0,10,0,0,0,1.0
22653,11.0,11,0,0,0,1.0,0,0,0
22661,11.0,0,0,11,0,0,0,1.0,0
22666,10.0,10,0,0,0,1.0,0,0,0
22670,11.0,11,0,0,0,1.0,0,0,0
22671,11.0,11,0,0,0,1.0,0,0,0
22674,10.0,0,9,0,1,0,0.9,0,0.1
22677,11.0,0,10,0,1,0,0.9090909090909091,0,0.09090909090909091
22683,11.0,0,0,0,11,0,0,0,1.0
22693,11.0,0,0,0,11,0,0,0,1.0
22701,11.0,10,0,0,1,0.9090909090909091,0,0,0.09090909090909091
22703,11.0,0,0,11,0,0,0,1.0,0
22704,11.0,0,0,11,0,0,0,1.0,0
