Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,2.0,0,0,0,2,0,0,0,1.0
50,2.0,0,0,0,0,0,0,0,0
210,90.0,2,0,51,37,0.022222222222222223,0,0.5666666666666667,0.4111111111111111
241,86.0,0,2,0,84,0,0.023255813953488372,0,0.9767441860465116
670,86.0,0,1,49,36,0,0.011627906976744186,0.5697674418604651,0.4186046511627907
1684,89.0,2,73,0,14,0.02247191011235955,0.8202247191011236,0,0.15730337078651685
2653,83.0,49,0,0,34,0.5903614457831325,0,0,0.40963855421686746
2790,82.0,1,35,0,46,0.012195121951219513,0.4268292682926829,0,0.5609756097560976
3037,73.0,0,1,1,71,0,0.0136986301369863,0.0136986301369863,0.9726027397260274
4181,70.0,1,0,41,28,0.014285714285714285,0,0.5857142857142857,0.4
4184,71.0,38,1,30,2,0.5352112676056338,0.014084507042253521,0.4225352112676056,0.028169014084507043
4321,62.0,0,33,0,29,0,0.532258064516129,0,0.46774193548387094
4383,34.0,1,0,29,0,0.029411764705882353,0,0.8529411764705882,0
4385,34.0,27,0,2,1,0.7941176470588235,0,0.058823529411764705,0.029411764705882353
4386,35.0,35,0,0,0,1.0,0,0,0
4420,32.0,31,0,0,1,0.96875,0,0,0.03125
4485,31.0,31,0,0,0,1.0,0,0,0
4486,28.0,0,0,28,0,0,0,1.0,0
4529,31.0,0,0,0,31,0,0,0,1.0
4539,30.0,30,0,0,0,1.0,0,0,0
4542,31.0,0,30,0,1,0,0.967741935483871,0,0.03225806451612903
4553,32.0,32,0,0,0,1.0,0,0,0
4560,32.0,0,31,0,1,0,0.96875,0,0.03125
4563,31.0,0,31,0,0,0,1.0,0,0
4593,28.0,28,0,0,0,1.0,0,0,0
4636,30.0,29,0,1,0,0.9666666666666667,0,0.03333333333333333,0
4638,29.0,24,0,3,2,0.8275862068965517,0,0.10344827586206896,0.06896551724137931
4643,30.0,0,0,30,0,0,0,1.0,0
4648,30.0,30,0,0,0,1.0,0,0,0
4655,36.0,0,30,0,0,0,0.8333333333333334,0,0
4684,58.0,2,1,1,35,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.603448275862069
6402,73.0,0,44,2,27,0,0.6027397260273972,0.0273972602739726,0.3698630136986301
7124,73.0,0,39,1,33,0,0.5342465753424658,0.0136986301369863,0.4520547945205479
7936,70.0,1,0,33,36,0.014285714285714285,0,0.4714285714285714,0.5142857142857142
8986,67.0,4,29,2,32,0.05970149253731343,0.43283582089552236,0.029850746268656716,0.47761194029850745
9053,69.0,0,0,27,42,0,0,0.391304347826087,0.6086956521739131
9220,65.0,34,0,31,0,0.5230769230769231,0,0.47692307692307695,0
9344,65.0,0,39,1,25,0,0.6,0.015384615384615385,0.38461538461538464
9424,64.0,38,1,25,0,0.59375,0.015625,0.390625,0
9534,64.0,0,38,0,26,0,0.59375,0,0.40625
9866,52.0,1,31,1,19,0.019230769230769232,0.5961538461538461,0.019230769230769232,0.36538461538461536
10029,48.0,1,0,1,46,0.020833333333333332,0,0.020833333333333332,0.9583333333333334
