Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,0.0,0,0,0,0,0,0,0,0
50,0.0,0,0,0,0,0,0,0,0
210,80.0,0,0,73,7,0,0,0.9125,0.0875
241,76.0,0,2,0,74,0,0.02631578947368421,0,0.9736842105263158
670,76.0,1,0,66,9,0.013157894736842105,0,0.868421052631579,0.11842105263157894
1684,77.0,2,59,2,14,0.025974025974025976,0.7662337662337663,0.025974025974025976,0.18181818181818182
2653,75.0,68,1,0,6,0.9066666666666666,0.013333333333333334,0,0.08
2790,69.0,1,8,0,60,0.014492753623188406,0.11594202898550725,0,0.8695652173913043
3037,62.0,0,0,0,62,0,0,0,1.0
4181,52.0,0,0,44,8,0,0,0.8461538461538461,0.15384615384615385
4184,52.0,42,0,10,0,0.8076923076923077,0,0.19230769230769232,0
4321,36.0,0,9,0,27,0,0.25,0,0.75
4383,11.0,0,0,9,0,0,0,0.8181818181818182,0
4385,11.0,8,0,0,0,0.7272727272727273,0,0,0
4386,11.0,11,0,0,0,1.0,0,0,0
4420,8.0,8,0,0,0,1.0,0,0,0
4485,8.0,8,0,0,0,1.0,0,0,0
4486,8.0,0,0,8,0,0,0,1.0,0
4529,8.0,2,1,0,5,0.25,0.125,0,0.625
4539,8.0,8,0,0,0,1.0,0,0,0
4542,8.0,0,8,0,0,0,1.0,0,0
4553,8.0,8,0,0,0,1.0,0,0,0
4560,8.0,0,8,0,0,0,1.0,0,0
4563,8.0,0,8,0,0,0,1.0,0,0
4593,7.0,7,0,0,0,1.0,0,0,0
4636,8.0,8,0,0,0,1.0,0,0,0
4638,8.0,7,0,0,1,0.875,0,0,0.125
4643,8.0,0,1,7,0,0,0.125,0.875,0
4648,8.0,8,0,0,0,1.0,0,0,0
4655,14.0,1,7,0,0,0.07142857142857142,0.5,0,0
4684,47.0,4,0,3,11,0.0851063829787234,0,0.06382978723404255,0.23404255319148937
6402,76.0,1,66,3,6,0.013157894736842105,0.868421052631579,0.039473684210526314,0.07894736842105263
7124,74.0,1,66,0,7,0.013513513513513514,0.8918918918918919,0,0.0945945945945946
7936,72.0,2,0,64,6,0.027777777777777776,0,0.8888888888888888,0.08333333333333333
8986,73.0,1,64,0,8,0.0136986301369863,0.8767123287671232,0,0.1095890410958904
9053,68.0,0,0,61,7,0,0,0.8970588235294118,0.10294117647058823
9220,70.0,8,0,62,0,0.11428571428571428,0,0.8857142857142857,0
9344,62.0,0,10,0,52,0,0.16129032258064516,0,0.8387096774193549
9424,65.0,6,0,58,1,0.09230769230769231,0,0.8923076923076924,0.015384615384615385
9534,65.0,0,8,0,57,0,0.12307692307692308,0,0.8769230769230769
9866,61.0,1,8,0,52,0.01639344262295082,0.13114754098360656,0,0.8524590163934426
10029,55.0,0,1,0,54,0,0.01818181818181818,0,0.9818181818181818
10198,64.0,1,9,3,51,0.015625,0.140625,0.046875,0.796875
10447,64.0,54,0,9,1,0.84375,0,0.140625,0.015625
10449,65.0,52,11,2,0,0.8,0.16923076923076924,0.03076923076923077,0
10875,69.0,59,0,6,4,0.855072463768116,0,0.08695652173913043,0.057971014492753624
11201,73.0,67,0,6,0,0.9178082191780822,0,0.0821917808219178,0
11332,69.0,57,2,8,2,0.8260869565217391,0.028985507246376812,0.11594202898550725,0.028985507246376812
11355,63.0,0,10,1,52,0,0.15873015873015872,0.015873015873015872,0.8253968253968254
12880,57.0,0,9,0,48,0,0.15789473684210525,0,0.8421052631578947
13712,59.0,52,0,7,0,0.8813559322033898,0,0.11864406779661017,0
14408,66.0,0,7,0,59,0,0.10606060606060606,0,0.8939393939393939
15451,73.0,9,1,63,0,0.1232876712328767,0.0136986301369863,0.863013698630137,0
15714,59.0,1,9,0,49,0.01694915254237288,0.15254237288135594,0,0.8305084745762712
16466,66.0,0,58,1,7,0,0.8787878787878788,0.015151515151515152,0.10606060606060606
17236,58.0,50,3,5,0,0.8620689655172413,0.05172413793103448,0.08620689655172414,0
17410,59.0,0,8,0,51,0,0.13559322033898305,0,0.864406779661017
18163,57.0,9,0,47,1,0.15789473684210525,0,0.8245614035087719,0.017543859649122806
18395,59.0,0,51,1,7,0,0.864406779661017,0.01694915254237288,0.11864406779661017
19220,63.0,0,55,1,7,0,0.873015873015873,0.015873015873015872,0.1111111111111111
19955,64.0,3,4,0,57,0.046875,0.0625,0,0.890625
20055,67.0,9,0,57,1,0.13432835820895522,0,0.8507462686567164,0.014925373134328358
21575,85.0,2,74,0,9,0.023529411764705882,0.8705882352941177,0,0.10588235294117647
21618,89.0,0,0,11,78,0,0,0.12359550561797752,0.8764044943820225
21633,17.0,0,2,0,15,0,0.11764705882352941,0,0.8823529411764706
21634,13.0,13,0,0,0,1.0,0,0,0
21640,11.0,0,0,0,11,0,0,0,1.0
21987,93.0,92,0,1,0,0.989247311827957,0,0.010752688172043012,0
22200,88.0,1,0,75,12,0.011363636363636364,0,0.8522727272727273,0.13636363636363635
22205,89.0,5,1,75,8,0.056179775280898875,0.011235955056179775,0.8426966292134831,0.0898876404494382
22478,11.0,0,0,0,11,0,0,0,1.0
22485,11.0,0,0,0,11,0,0,0,1.0
22488,10.0,8,0,1,1,0.8,0,0.1,0.1
22493,11.0,0,0,11,0,0,0,1.0,0
22498,10.0,0,9,0,1,0,0.9,0,0.1
22499,11.0,0,0,0,11,0,0,0,1.0
22500,11.0,11,0,0,0,1.0,0,0,0
22501,11.0,0,0,0,11,0,0,0,1.0
22502,11.0,0,11,0,0,0,1.0,0,0
22512,9.0,9,0,0,0,1.0,0,0,0
22514,11.0,0,0,0,11,0,0,0,1.0
22516,11.0,2,0,0,9,0.18181818181818182,0,0,0.8181818181818182
22528,11.0,11,0,0,0,1.0,0,0,0
22530,11.0,0,11,0,0,0,1.0,0,0
22532,11.0,0,1,10,0,0,0.09090909090909091,0.9090909090909091,0
22540,11.0,0,0,0,11,0,0,0,1.0
22543,11.0,0,1,0,10,0,0.09090909090909091,0,0.9090909090909091
22552,11.0,0,0,0,11,0,0,0,1.0
22555,11.0,0,0,0,11,0,0,0,1.0
22557,11.0,0,0,0,11,0,0,0,1.0
22561,11.0,11,0,0,0,1.0,0,0,0
22566,11.0,0,0,0,11,0,0,0,1.0
22570,9.0,0,9,0,0,0,1.0,0,0
22588,11.0,0,0,0,11,0,0,0,1.0
22599,11.0,0,0,11,0,0,0,1.0,0
22605,11.0,0,11,0,0,0,1.0,0,0
22607,11.0,0,0,0,11,0,0,0,1.0
22614,11.0,11,0,0,0,1.0,0,0,0
22620,12.0,0,2,10,0,0,0.16666666666666666,0.8333333333333334,0
22622,12.0,11,0,1,0,0.9166666666666666,0,0.08333333333333333,0
22624,12.0,2,9,0,1,0.16666666666666666,0.75,0,0.08333333333333333
22625,12.0,12,0,0,0,1.0,0,0,0
22629,12.0,12,0,0,0,1.0,0,0,0
22630,11.0,0,0,11,0,0,0,1.0,0
22648,12.0,0,0,0,12,0,0,0,1.0
22653,12.0,12,0,0,0,1.0,0,0,0
22661,12.0,0,0,12,0,0,0,1.0,0
22666,12.0,12,0,0,0,1.0,0,0,0
22670,12.0,12,0,0,0,1.0,0,0,0
22671,12.0,12,0,0,0,1.0,0,0,0
22674,11.0,0,11,0,0,0,1.0,0,0
22677,12.0,0,12,0,0,0,1.0,0,0
22683,12.0,0,0,0,12,0,0,0,1.0
22693,12.0,0,0,0,12,0,0,0,1.0
22701,12.0,12,0,0,0,1.0,0,0,0
22703,12.0,2,0,10,0,0.16666666666666666,0,0.8333333333333334,0
22704,12.0,0,0,12,0,0,0,1.0,0
