Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
48,0.0,0,0,0,0,0,0,0,0
49,2.0,0,0,0,2,0,0,0,1.0
50,2.0,0,0,0,0,0,0,0,0
210,73.0,0,0,45,28,0,0,0.6164383561643836,0.3835616438356164
241,71.0,0,3,0,68,0,0.04225352112676056,0,0.9577464788732394
670,70.0,1,0,40,29,0.014285714285714285,0,0.5714285714285714,0.4142857142857143
1684,75.0,0,62,1,12,0,0.8266666666666667,0.013333333333333334,0.16
2653,75.0,38,0,1,36,0.5066666666666667,0,0.013333333333333334,0.48
2790,72.0,0,37,0,35,0,0.5138888888888888,0,0.4861111111111111
3037,64.0,0,0,0,64,0,0,0,1.0
4181,65.0,1,0,28,36,0.015384615384615385,0,0.4307692307692308,0.5538461538461539
4184,64.0,24,0,39,1,0.375,0,0.609375,0.015625
4321,54.0,0,41,0,13,0,0.7592592592592593,0,0.24074074074074073
4383,43.0,0,1,38,1,0,0.023255813953488372,0.8837209302325582,0.023255813953488372
4385,43.0,40,0,0,0,0.9302325581395349,0,0,0
4386,43.0,40,1,0,2,0.9302325581395349,0.023255813953488372,0,0.046511627906976744
4420,39.0,38,0,1,0,0.9743589743589743,0,0.02564102564102564,0
4485,40.0,39,0,1,0,0.975,0,0.025,0
4486,36.0,0,0,36,0,0,0,1.0,0
4529,35.0,0,0,0,35,0,0,0,1.0
4539,36.0,36,0,0,0,1.0,0,0,0
4542,37.0,0,37,0,0,0,1.0,0,0
4553,38.0,38,0,0,0,1.0,0,0,0
4560,37.0,0,36,1,0,0,0.972972972972973,0.02702702702702703,0
4563,38.0,0,37,0,1,0,0.9736842105263158,0,0.02631578947368421
4593,36.0,35,1,0,0,0.9722222222222222,0.027777777777777776,0,0
4636,35.0,35,0,0,0,1.0,0,0,0
4638,35.0,35,0,0,0,1.0,0,0,0
4643,36.0,0,1,35,0,0,0.027777777777777776,0.9722222222222222,0
4648,37.0,37,0,0,0,1.0,0,0,0
4655,41.0,0,36,0,1,0,0.8780487804878049,0,0.024390243902439025
4684,56.0,2,4,0,38,0.03571428571428571,0.07142857142857142,0,0.6785714285714286
6402,74.0,1,43,0,30,0.013513513513513514,0.581081081081081,0,0.40540540540540543
7124,78.0,0,42,0,36,0,0.5384615384615384,0,0.46153846153846156
7936,81.0,1,0,41,39,0.012345679012345678,0,0.5061728395061729,0.48148148148148145
8986,75.0,1,37,0,37,0.013333333333333334,0.49333333333333335,0,0.49333333333333335
9053,83.0,4,1,35,43,0.04819277108433735,0.012048192771084338,0.42168674698795183,0.5180722891566265
9220,81.0,42,0,39,0,0.5185185185185185,0,0.48148148148148145,0
9344,77.0,2,41,1,33,0.025974025974025976,0.5324675324675324,0.012987012987012988,0.42857142857142855
9424,83.0,47,0,36,0,0.5662650602409639,0,0.43373493975903615,0
9534,80.0,0,44,0,36,0,0.55,0,0.45
9866,78.0,0,42,0,36,0,0.5384615384615384,0,0.46153846153846156
10029,75.0,0,0,1,74,0,0,0.013333333333333334,0.9866666666666667
10198,75.0,1,45,0,29,0.013333333333333334,0.6,0,0.38666666666666666
