Position,Total_reads,A_reads,C_reads,G_reads,T_reads,A_proportion,C_proportion,G_proportion,T_proportion
320,1.0,0,1,0,0,0,1.0,0,0
1418,2701.0,1517,17,1137,30,0.5616438356164384,0.006293965198074787,0.4209552017771196,0.011106997408367271
2172,4170.0,1922,39,2172,37,0.46091127098321344,0.00935251798561151,0.520863309352518,0.008872901678657074
3037,4387.0,37,38,39,4273,0.008434009573740598,0.008661955778436288,0.00888990198313198,0.9740141326646912
4181,4201.0,43,28,1486,2644,0.010235658176624612,0.006665079742918353,0.35372530349916687,0.6293739585812902
4321,4037.0,41,2871,43,1082,0.010156056477582363,0.7111716621253406,0.010651473866732722,0.2680208075303443
4754,4095.0,40,1285,35,2735,0.009768009768009768,0.3137973137973138,0.008547008547008548,0.6678876678876678
5184,3638.0,29,2901,26,682,0.007971412864211104,0.797416162726773,0.007146783947223749,0.1874656404617922
5192,3610.0,34,2894,18,664,0.009418282548476454,0.8016620498614958,0.004986149584487534,0.18393351800554017
5584,4413.0,2695,38,1642,38,0.6106956718785407,0.008610922275096307,0.3720824835712667,0.008610922275096307
6402,4226.0,29,1673,35,2489,0.00686228111689541,0.39588263132986273,0.008282063416942735,0.5889730241362992
7124,3494.0,35,1560,27,1872,0.01001717229536348,0.44647967945048656,0.007727532913566113,0.5357756153405838
7886,3303.0,1916,35,1332,20,0.5800787163184984,0.01059642749016046,0.4032697547683924,0.006055101422948834
7945,3297.0,36,1377,26,1858,0.01091901728844404,0.4176524112829845,0.007885956930542918,0.5635426144980286
8964,2881.0,25,1526,24,1306,0.008677542519958347,0.5296771954182575,0.008330440819160014,0.45331482124262407
8986,2813.0,21,1339,32,1421,0.007465339495200853,0.476004265908283,0.011375755421258443,0.5051546391752577
9053,2711.0,31,19,1306,1355,0.011434894872740686,0.007008483954260421,0.4817410549612689,0.49981556621173
9857,3095.0,23,1488,24,1560,0.007431340872374798,0.48077544426494345,0.0077544426494345715,0.5040387722132472
9891,3176.0,33,1480,29,1634,0.010390428211586901,0.4659949622166247,0.009130982367758186,0.5144836272040302
10029,3416.0,28,1733,33,1622,0.00819672131147541,0.5073185011709602,0.009660421545667448,0.474824355971897
11161,3744.0,1794,33,1879,38,0.4791666666666667,0.008814102564102564,0.5018696581196581,0.01014957264957265
11201,3735.0,1871,27,1810,27,0.5009370816599732,0.007228915662650603,0.48460508701472554,0.007228915662650603
11332,3744.0,1784,32,1911,17,0.47649572649572647,0.008547008547008548,0.5104166666666666,0.004540598290598291
11418,3686.0,30,1675,32,1949,0.008138903960933261,0.4544221378187737,0.008681497558328812,0.5287574606619642
11488,3858.0,30,1978,40,1810,0.007776049766718507,0.5127008812856402,0.010368066355624676,0.4691550025920166
11514,3845.0,32,2044,28,1741,0.008322496749024707,0.5315994798439532,0.007282184655396619,0.4527958387516255
13019,3697.0,33,2757,28,879,0.008926156342980796,0.7457397890181228,0.007573708412226129,0.23776034622667028
13335,3116.0,26,2762,31,297,0.00834403080872914,0.886392811296534,0.00994865211810013,0.09531450577663671
14246,3460.0,2785,22,624,29,0.8049132947976878,0.006358381502890174,0.18034682080924855,0.00838150289017341
14408,3335.0,36,35,28,3236,0.010794602698650674,0.010494752623688156,0.008395802098950524,0.9703148425787106
15451,3439.0,3358,27,24,30,0.9764466414655423,0.007851119511485897,0.006978772899098575,0.008723466123873218
16466,3518.0,32,42,37,3407,0.009096077316657191,0.011938601478112564,0.010517339397384877,0.9684479818078454
18213,3314.0,1550,23,1709,32,0.4677127338563669,0.006940253470126735,0.5156910078455039,0.009656004828002414
19126,3450.0,1691,33,1691,35,0.4901449275362319,0.009565217391304347,0.4901449275362319,0.010144927536231883
19220,3524.0,23,1786,32,1683,0.0065266742338251985,0.5068104426787742,0.009080590238365494,0.4775822928490352
19500,3429.0,20,1544,35,1830,0.0058326042578011085,0.45027704870224555,0.010207057451151939,0.5336832895888014
19908,3304.0,1895,27,1358,24,0.573547215496368,0.008171912832929782,0.4110169491525424,0.007263922518159807
21618,3130.0,27,38,3036,29,0.008626198083067093,0.012140575079872205,0.9699680511182108,0.00926517571884984
21846,3321.0,27,1623,27,1644,0.008130081300813009,0.48870822041553746,0.008130081300813009,0.4950316169828365
21987,3455.0,3370,27,30,28,0.975397973950796,0.007814761215629523,0.008683068017366137,0.008104196816208394
22227,3334.0,33,1673,40,1588,0.009898020395920816,0.5017996400719856,0.01199760047990402,0.47630473905218956
22917,3541.0,24,30,3446,41,0.006777746399322226,0.008472182999152781,0.9731714205026829,0.011578650098842135
22995,3626.0,3529,36,23,38,0.9732487589630446,0.009928295642581356,0.0063430777716492,0.010479867622724766
23403,3642.0,33,39,3541,29,0.009060955518945634,0.01070840197693575,0.972267984623833,0.007962657880285558
23604,3741.0,31,37,3632,41,0.008286554397219995,0.009890403635391606,0.970863405506549,0.010959636460839348
23683,3842.0,35,1924,39,1844,0.009109838625715773,0.5007808433107757,0.01015096304008329,0.4799583550234253
23848,3645.0,1830,37,1737,41,0.5020576131687243,0.010150891632373114,0.4765432098765432,0.011248285322359396
24410,3375.0,3287,22,41,25,0.973925925925926,0.006518518518518518,0.012148148148148148,0.007407407407407408
25469,3074.0,18,32,26,2998,0.005855562784645413,0.01040988939492518,0.008458035133376708,0.9752765126870527
25710,3217.0,33,40,15,3129,0.010258004351880633,0.012433944668946224,0.0046627292508548334,0.9726453217283183
25855,3251.0,45,29,1636,1541,0.013841894801599508,0.008920332205475239,0.5032297754537065,0.4740079975392187
26767,3331.0,23,3246,23,39,0.006904833383368358,0.9744821374962473,0.006904833383368358,0.011708195737015911
26814,3434.0,17,30,1706,1681,0.0049504950495049506,0.008736167734420501,0.49679673849737915,0.4895165987186954
27131,3618.0,28,1806,27,1757,0.007739082365948038,0.49917081260364843,0.007462686567164179,0.48562741846323937
27561,3287.0,30,32,1682,1543,0.009126863401277762,0.009735320961362945,0.5117128080316398,0.4694250076057195
27638,3019.0,34,2926,32,27,0.011262007287181186,0.969195097714475,0.010599536270288175,0.008943358728055647
27752,3077.0,32,51,22,2972,0.010399740006499838,0.016574585635359115,0.007149821254468639,0.9658758531036724
27870,2895.0,16,30,1522,1327,0.005526770293609672,0.010362694300518135,0.52573402417962,0.45837651122625217
27874,2907.0,21,1540,33,1313,0.007223942208462332,0.5297557619539044,0.011351909184726523,0.45166838665290676
27881,2964.0,1346,1562,29,27,0.4541160593792173,0.5269905533063428,0.009784075573549258,0.009109311740890687
28461,2593.0,25,13,2539,16,0.009641342074816815,0.005013497878904744,0.9791747011183957,0.006170458927882761
28881,1777.0,14,10,18,1735,0.007878446820483961,0.005627462014631401,0.010129431626336522,0.9763646595385481
28916,1821.0,17,16,922,866,0.009335529928610654,0.008786381109280615,0.5063152114222954,0.4755628775398133
29402,528.0,7,10,6,505,0.013257575757575758,0.01893939393939394,0.011363636363636364,0.9564393939393939
29616,316.0,2,2,163,149,0.006329113924050633,0.006329113924050633,0.5158227848101266,0.47151898734177217
